ID,Vacancy_name,Salary,Experience,Company_name,Location
494,Менеджер по продажам,300 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Акс и К,Петропавловск
495,Менеджер по продажам,от 280 000 ₸ на руки,Опыт 1-3 года,ТОО BOGAT LABEL,Алматы
496,Менеджер по продажам,200 000 – 450 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Kim Elena’s Dental,Алматы
497,Менеджер по продажам,от 625 $ на руки,Без опыта,ООО ХозАгро,Шымкент
498,Менеджер по оптовым продажам,250 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ТОО UMAI MED (УМАЙ МЕД),Алматы
499,Менеджер по продажам,200 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО RKS.KZ,Астана
500,Менеджер по продажам,200 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Proma,Актау
501,Менеджер по продажам (ГОРЯЧИЕ ЛИДЫ!),450 000 – 910 000 ₸ на руки,Опыт 1-3 года,ТОО Казахстанская Аутсорсинговая Компания,Алматы
502,Менеджер по продажам (B2b),350 000 – 1 000 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Simax Solution,Алматы
503,Менеджер по продажам оборудования,200 000 – 2 000 000 ₸ на руки,Опыт 1-3 года,ТОО Klimatrade,Шымкент
504,Менеджер по продажам,250 000 – 750 000 ₸ на руки,Без опыта,ИП Анталия (Перспектива 24 - агентство недвижимости),Костанай
505,Менеджер по продажам,180 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО BMS Company,Астана
506,Менеджер по продажам,200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Agro Kraft,Павлодар
507,Менеджер по продажам услуг,100 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ИП БАЛМАТОВФ,Алматы
508,Менеджер по продажам,200 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО RKS.KZ,Алматы
509,Менеджер по продажам,300 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Retail Group Kz,Караганда
510,"Менеджер по продажам сварочного оборудования, сварочных материалов",250 000 – 2 000 000 ₸ на руки,Без опыта,ТОО WELDEXPERT (ВЕЛДЭКСПЕРТ),Караганда
511,Менеджер по продажам,250 000 – 1 000 000 ₸ на руки,Без опыта,ТОО Biznex,Алматы
512,Менеджер по продажам оборудования,180 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО «ProMarket Group»,Астана
513,Менеджер по продажам в частную школу,450 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ТОО Innovative School,Алматы
514,Менеджер по продажам,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Eurasian Trading Group,Астана
515,Менеджер отдела продаж,от 400 000 ₸ на руки,Без опыта,ТОО Connect Global,Астана
516,Менеджер по продажам,300 000 – 1 500 000 ₸ на руки,Опыт 1-3 года,ТОО Colliers Kazakhstan,Алматы
517,Менеджер по продажам VISAMAKER,500 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ИП Акишев А.Д.,Астана
518,Менеджер по продажам,200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Jasandy Intellekt,Шымкент
519,Менеджер по продажам,200 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО RKS.KZ,Шымкент
520,Менеджер по оптовым продажам,400 000 – 1 500 000 ₸ на руки,Опыт 1-3 года,ТОО Сталь Инновация,Алматы
521,Менеджер в отдел продаж,300 000 – 700 000 ₸ на руки,Опыт 1-3 года,ИП CRAZHDIN,Астана
522,Менеджер по продажам курсов логистики,350 000 – 600 000 ₸ на руки,Без опыта,ТОО Le-Trans,Алматы
523,Менеджер по продажам,325 000 – 1 000 000 ₸ на руки,Без опыта,ИП ARA,Алматы
524,Менеджер по продажам,140 000 – 600 000 ₸ на руки,Без опыта,ТОО TEPLOSTIL,Алматы
525,Менеджер по продажам услуг,200 000 – 750 000 ₸ на руки,Без опыта,ИП Кожабаева,Астана
526,Менеджер по продажам в Pozitiv,210 500 – 1 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Positive gc (Pozitiv),Астана
527,Менеджер по продажам,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Костанай DWT/ДВТ,Костанай
528,Помощник менеджера по продажам,200 – 500 000 ₸ на руки,Без опыта,ИП Кундриков Е.С,Алматы
529,Менеджер по продажам,от 250 000 ₸ на руки,Без опыта,ИП Match me,Алматы
530,Менеджер по продажам,от 150 000 ₸ на руки,Опыт 1-3 года,ТОО STEM Academia,Костанай
531,Менеджер по продажам (қазақ тілінде),250 000 – 500 000 ₸ на руки,Без опыта,ТОО Medina Global Trade,Алматы
532,Менеджер по продажам B2B в IT-компанию,500 – 1 700 $ до вычета налогов,Опыт 1-3 года,LOCARDS,Астана
533,Менеджер по продажам со знанием русского языка,350 000 – 500 000 ₸ на руки,Без опыта,Liene,Алматы
534,Менеджер по продажам финансовых услуг,1 200 – 3 500 $ на руки,Опыт 1-3 года,ИП Горох Наталья Леонидовна,Астана
535,Менеджер по продажам со знанием русского языка,350 000 – 500 000 ₸ на руки,Без опыта,Liene,Астана
536,Менеджер по продажам в сегменте эстетической медицины,300 000 – 700 000 ₸ на руки,Опыт 1-3 года,ТОО BEAUTY LUX,Алматы
537,Менеджер по продажам,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Газаппарат,Костанай
538,Менеджер по продажам в логистическую компанию,370 000 – 532 500 ₸ на руки,Без опыта,ТОО Shanding Partners,Алматы
539,Менеджер по продажам мебельного оборудования,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО ДСП Центр,Алматы
540,Менеджер по продажам,,Опыт 1-3 года,Ekleft,Алматы
541,Менеджер по продажам,250 000 – 400 000 ₸ на руки,Опыт 1-3 года,ИП SHOQAN,Алматы
542,Менеджер по продажам,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО ТД Qaz Fiber cement,Алматы
543,Менеджер отдела продаж,250 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Shepa.kz,Алматы
544,Менеджер по продажам в магазин металлоискателей,160 000 – 450 000 ₸ на руки,Опыт 1-3 года,ТОО МДРегион.КЗ,Усть-Каменогорск
545,Менеджер по работе с клиентами,250 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО АТИКОАгро,Алматы
546,Менеджер по продажам (индивидуальный подбор проекта),75 000 – 100 000 ₽ на руки,Без опыта,xHuman Sales,Алматы
547,Региональный менеджер по продажам,400 000 – 1 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Svydis Astana,Алматы
548,"Менеджер по продажам строительных материалов, B2B",500 000 – 1 600 000 ₸ на руки,Опыт 1-3 года,ТОО CLC Company,Астана
549,Менеджер по продажам (Горячие лиды),300 000 – 1 000 000 ₸ до вычета налогов,Без опыта,ИП Кусаинова Ф.А.,Алматы
550,Менеджер по продажам металлопроката и строительных материалов,400 000 – 1 800 000 ₸ на руки,Без опыта,ТОО ТОРГОВАЯ КОМПАНИЯ SHANYRAQ,Алматы
551,Менеджер по продажам B2B/Менеджер по IT продажам,150 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ИП Кипер.KZ,Алматы
552,Менеджер по продажам,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Life Fitness Astana,Астана
553,Менеджер по продажам,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО АгроТехМенеджмент,Тараз
554,Менеджер по продажам,100 000 – 700 000 ₸ на руки,Без опыта,ИП Фазылова Д.Т.,Астана
555,Менеджер по продажам,200 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО Amanat Golden Travel(Аманат Голден Тревел),Алматы
556,Менеджер по продажам/Менеджер по работе с клиентами/Sales manager,250 000 – 700 000 ₸ до вычета налогов,Опыт 1-3 года,ИП ADP,Алматы
557,Менеджер по продажам (форум),150 000 – 1 000 000 ₸ на руки,Без опыта,ТОО PrimeEstate,Астана
558,Менеджер по продажам,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Альфада Казахстан,Алматы
559,Менеджер по продажам (металлопрокат),300 000 – 1 000 000 ₸ на руки,Без опыта,ТОО Снабсервис Астана,Астана
560,Аккаунт-менеджер (Менеджер по продажам),450 000 – 800 000 ₸ на руки,Опыт 3-6 лет,"ТОО Европос, ТОО",Алматы
561,Менеджер по развитию продаж,170 000 – 450 000 ₸ до вычета налогов,Опыт 1-3 года,ПК Билал,Шымкент
562,Менеджер по продажам / Руководитель отдела продаж,от 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Перспективастрой,Астана
563,Менеджер по продажам стоматологических материалов премиум-класса,400 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО Almagest Бизнес,Алматы
564,Менеджер по продажам HoReCa,400 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО ICEBERG Distribution,Алматы
565,Менеджер по продажам оборудования,400 000 – 1 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Kazrail,Алматы
566,Менеджер по продажам,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Архитектура стиля,Караганда
567,"Младший менеджер по продажам (удаленно, B2B)",300 000 – 500 000 ₸ на руки,Без опыта,ТОО Persons (Персонс),Астана
568,Менеджер по продажам услуг,от 300 000 ₸ до вычета налогов,Без опыта,ТОО 2ГИС-Шымкент,Шымкент
569,Менеджер по продажам B2B/ Менеджер по IT продажам,120 000 – 600 000 ₸ на руки,Опыт 1-3 года,ИП Кипер.KZ,Атырау
570,Менеджер по продажам насосного оборудования в г. Шымкент,250 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Technical Engineering Support Company (TESCO),Шымкент
571,Менеджер по продажам строительных материалов,370 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО Азия Норд,Астана
572,Менеджер отдела продаж,200 000 – 800 000 ₸ до вычета налогов,Без опыта,ТОО СНАБТЕХМЕТ,Астана
573,Менеджер по продажам декоративных стеновых панелей,350 000 – 1 000 000 ₸ на руки,Без опыта,ИП Jaysan,Астана
574,Менеджер по продажам в IT-компанию,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО Zerde Business Solutions,Алматы
575,"Менеджер по продажам дронов, роботов, фото-видеотехники в DRONE.kz",450 000 – 2 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Ruba Technology,Алматы
576,Менеджер по продажам второй линии (Хантер),400 000 – 1 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Might Holding,Алматы
577,Менеджер по продажам,200 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО Инфинити Групп Казахстан,Алматы
578,Менеджер по продажам ИТ оборудования / Менеджер по работе с клиентами,550 000 – 750 000 ₸ на руки,Опыт 1-3 года,ТОО Serverparts,Алматы
579,Менеджер по продажам (Усть-Каменогорск),200 000 – 600 000 ₸ на руки,Опыт 1-3 года,Группа компаний SILLAN,Усть-Каменогорск
580,Менеджер по продажам автозапчастей,300 000 – 600 000 ₸ на руки,Без опыта,ИП AUTODO.KZ,Астана
581,Менеджер по оптовым продажам,180 000 – 500 000 ₸ на руки,Без опыта,ТОО General group Kazakhstan,Алматы
582,Менеджер по продажам,200 000 – 350 000 ₸ до вычета налогов,Без опыта,ТОО Столичная Дезинфекция,Астана
583,Менеджер по продажам,250 000 – 700 000 ₸ на руки,Опыт 1-3 года,ТОО Торговый Дом Sigma Brau,Шымкент
584,Менеджер по продажам в Тик ток стрим,,Без опыта,ИП GADGETS (Айдахмет),Алматы
585,Менеджер отдела повторных продаж,150 000 – 400 000 ₸ на руки,Опыт 1-3 года,"ТОО AQUAPHOR Чистая Вода, ТОО",Алматы
586,Менеджер отдела продаж,300 000 – 800 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Truck-Auto,Астана
587,Менеджер по продажам сельхозтехники,250 000 – 1 000 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО AgroTerraGroup,Павлодар
588,Менеджер по B2B продажам,300 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО COMRUN,Астана
589,Менеджер по продажам,250 000 – 700 000 ₸ на руки,Опыт 1-3 года,ТОО Торговый Дом Sigma Brau,Алматы
590,Менеджер по продажам,250 000 – 1 250 000 ₸ на руки,Опыт 1-3 года,ИП Aman Invest,Алматы
591,Менеджер по продажам В2В в телекоммуникационную компанию,200 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО NLS Kazakhstan,Астана
592,Менеджер по работе с клиентами,300 000 – 450 000 ₸ на руки,Опыт 1-3 года,ИП Ким П. Ю,Алматы
593,Менеджер по продажам (без холодных звонков),200 000 – 400 000 ₸ на руки,Без опыта,ТОО Good Night Show,Алматы
594,Менеджер по продажам,от 200 000 ₸ на руки,Опыт 1-3 года,Yeleuov Galymzhan,Алматы
595,Менеджер по работе с клиентами,150 000 – 1 000 000 ₸ до вычета налогов,Без опыта,"ИП Ели-худели, ТМ (ИП Юлия)",Астана
596,Менеджер-консультант по продажам в ТД Армада,300 000 – 1 500 000 ₸ на руки,Без опыта,ТОО ABIS Investments,Алматы
597,Менеджер по продажам,от 250 000 ₸ на руки,Опыт 1-3 года,"ТОО Синген, ТОО",Алматы
598,Менеджер по продажам/Менеджер по работе с клиентами (Горячие Лиды),300 000 – 1 200 000 ₸ на руки,Без опыта,ТОО ФИЛИАЛ РДЦ- КЛИНИКА ANIMED,Астана
599,Ассистент Менеджера по продажам HCP,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО Wellness Solutions,Алматы
600,Менеджер отдела оптовых продаж,300 000 – 700 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Ахметбеков Р.М,Астана
601,Менеджер по продажам в свободное время,300 000 – 450 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ProExpert,Алматы
602,Менеджер по развитию продаж,350 000 – 1 000 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Mega Pharma,Шымкент
603,Менеджер по продажам,200 000 – 5 000 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Сталепромышленная компания Астаны,Астана
604,Менеджер по продажам электротехнического оборудования,от 350 000 ₸ на руки,Опыт 1-3 года,ТОО EUROELECTRIC Kazakhstan,Астана
605,Менеджер по продажам,,Опыт 1-3 года,ИП Габдрахманов Артем Уралович,Астана
606,Менеджер отдела продаж,255 000 – 470 000 ₸ на руки,Опыт 1-3 года,ИП Quanu,Астана
607,Менеджер по продажам в онлайн-магазин,40 000 – 200 000 ₽ на руки,Без опыта,ООО Интертрейд 21,Павлодар
608,Менеджер по оптовым продажам,120 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Avangard AstKZ,Астана
609,Менеджер по продажам,150 000 – 1 000 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Шахтинск
610,Менеджер по продажам в бутик,300 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ИП By Loren,Алматы
611,Менеджер отдела продаж в образовательный центр,550 000 – 1 800 000 ₸ до вычета налогов,Без опыта,ТОО Hard skills foundation,Алматы
612,Менеджер по продажам аудио - видео оборудования,265 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО STEPLine,Алматы
613,Менеджер по оптовым продажам,500 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО PROFLOWERS,Астана
614,Менеджер по продажам,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Диггер-Про КЗ,Астана
615,Менеджер по продажам В2В,от 700 000 ₸ на руки,Опыт 3-6 лет,AVENTEL,Астана
616,Менеджер отдела продаж,250 000 – 450 000 ₸ на руки,Опыт 1-3 года,ТОО КазИнфоТех АЦП,Алматы
617,Менеджер по продажам B to B,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО RK Metiz Z,Караганда
618,Менеджер по В2В продажам,от 350 000 ₸ на руки,Опыт 1-3 года,ТОО Tagam Company,Алматы
619,Менеджер по продажам водорастворимых удобрений,300 000 – 4 000 000 ₸ на руки,Опыт 3-6 лет,ТОО CemEX Engineering,Павлодар
620,Менеджер по продажам,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО DAGROS,Астана
621,Менеджер по продажам,200 000 – 900 000 ₸ на руки,Опыт 3-6 лет,ТОО CTOparts,Алматы
622,Менеджер по продажам,200 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО DVERI CITY,Алматы
623,Менеджер по продажам в офис,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Медстом KZ,Алматы
624,Менеджер по продажам (работа с VIP-клиентами),400 000 – 1 000 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Охранное агентство ABC BERKUT,Алматы
625,Менеджер по продажам,,Опыт 1-3 года,ТОО INTERNET PORTAL NUR (IT-компания NUR.KZ),Астана
626,Менеджер по продажам стоматологических материалов премиум-класса,400 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО Almagest Бизнес,Астана
627,Менеджер по оптовым продажам,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО ВЕГАС КАЗАХСТАН,Астана
628,Менеджер по продажам,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО MAXWELL DISTRIBUTION,Алматы
629,Менеджер по продажам (Оптическая сфера),от 110 000 ₽ на руки,Без опыта,ГК TFN,Алматы
630,Менеджер по продажам (по работе с горячей базой клиентов),350 000 – 600 000 ₸ на руки,Без опыта,ТОО Morrison Code Academy,Алматы
631,Менеджер по продажам,200 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ГК Beibars К,Алматы
632,Менеджер по работе с клиентами,50 000 – 150 000 ₽ до вычета налогов,Без опыта,ООО Интертрейд 21,Астана
633,Менеджер по продажам в интернет магазин (удаленно),50 000 – 200 000 ₽ на руки,Без опыта,ООО Интертрейд 21,Алматы
634,Менеджер по продажам оптового отдела,290 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ТОО Дубль В Евразия,Алматы
635,Менеджер по продажам,170 000 – 250 000 ₸ на руки,Без опыта,ТОО SVT Group,Семей
636,Менеджер по продажам,100 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО МЭССОН,Караганда
637,Менеджер по продажам автомобилей,500 000 – 1 200 000 ₸ на руки,Опыт 1-3 года,ТОО URBAN AUTO,Алматы
638,Менеджер по продажам инженерного оборудования,300 000 – 2 000 000 ₸ на руки,Опыт 1-3 года,ТОО ЛУНДА,Астана
639,Менеджер по продажам,от 250 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО MEGA-AGAT,Шымкент
640,Менеджер по оптовым продажам металлопроката и строительных материалов,400 000 – 1 500 000 ₸ на руки,Опыт 1-3 года,ТОО ТОРГОВАЯ КОМПАНИЯ SHANYRAQ,Астана
641,Менеджер отдела продаж,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Ф.А. ЛОГИСТИК КАЗАХСТАН,Астана
642,Менеджер по работе с клиентами,500 000 – 1 000 000 ₸ на руки,Без опыта,ТОО STS PROM,Астана
643,Менеджер по продажам,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО EVS Group,Уральск
644,"Менеджер по продажам ""Iron club fitness""",500 000 – 1 300 000 ₸ на руки,Без опыта,ТОО Iron club,Астана
645,Региональный менеджер по продажам,400 000 – 1 500 000 ₸ до вычета налогов,Без опыта,ТОО Сталь Электро,Алматы
646,Менеджер по продажам автомобилей,400 000 – 1 000 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ASAR AUTO ASTANA,Астана
647,Менеджер по продажам,,Опыт 3-6 лет,ТОО Тави Павлодар,Шымкент
648,Менеджер отдела продаж,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ЭТАЖИ (ИП Привальцев А.А.),Актау
649,Менеджер по продажам (қазақ тілінде),,Без опыта,ИП Ювелирная компания MERHAT JEWELRY (ИП КЕНЖЕҒАЛИЕВА Т. Б),Алматы
650,Менеджер по продажам (теплые заявки),от 350 000 ₸ на руки,Опыт 1-3 года,ООО Велби,Астана
651,Менеджер по продажам на горячих лидах,300 000 – 600 000 ₸ на руки,Без опыта,ТОО SHAQYR CLEANING,Алматы
652,Менеджер по продажам автозапчастей,400 000 – 700 000 ₸ на руки,Опыт 1-3 года,ИП Кадровое агентство JobWise,Астана
653,Менеджер по продажам,150 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО WELDING COMPANY,Алматы
654,"Менеджер отдела продаж ""В2В""",200 000 – 1 000 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Кипер.KZ,Актау
655,Региональный менеджер по продажам,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО АМЭК-1,Алматы
656,Менеджер отдела продаж,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО ATBLTD,Астана
657,Менеджер по работе с клиентами,300 000 – 1 400 000 ₸ на руки,Без опыта,ТОО ТД Ариал,Алматы
658,Региональный менеджер по продажам,от 450 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО IDEALfloor group Gmbh Germany,Астана
659,Менеджер по работе с клиентами / координатор,от 450 000 ₽ на руки,Опыт 1-3 года,Арматех,Алматы
660,Менеджер по продажам,200 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Medina,Алматы
661,Менеджер по продажам мебели,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО ARIBA,Актобе
662,Менеджер по продажам оборудования,250 000 – 500 000 ₸ на руки,Без опыта,ИП Ким П. Ю,Алматы
663,Менеджер по продажам столов (B2C),275 000 – 620 000 ₸ до вычета налогов,Опыт 1-3 года,ИП ИМАР,Уральск
664,Менеджер по продажам,от 240 000 ₸ на руки,Опыт 1-3 года,ТОО АГРОКОМ СЕРВИС,Павлодар
665,Менеджер по розничным продажам,500 000 – 2 000 000 ₸ на руки,Без опыта,Atrium,Алматы
666,Менеджер по продажам (Академия английского языка),250 000 – 600 000 ₸ на руки,Опыт 1-3 года,ИП Girlboss academy,Алматы
667,Менеджер по продажам трубной продукции,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Снаб Пром,Караганда
668,Менеджер по продажам автомобилей,200 000 – 3 000 000 ₸ на руки,Опыт 1-3 года,ТОО DN motors,Алматы
669,Менеджер по продажам в дневную смену,,Опыт 1-3 года,ТОО Royal Flowers,Павлодар
670,Менеджер по продажам,200 000 – 400 000 ₸ на руки,Без опыта,ИП Формула здоровья (ТМ Tomiris Jewellery),Алматы
671,Менеджер по продажам,220 000 – 300 000 ₸ на руки,Опыт 1-3 года,ИП ТМ Romeo Flowers (Касымгалиев А.А.),Алматы
672,Менеджер по продажам автомобилей,400 000 – 1 300 000 ₸ на руки,Без опыта,ТОО Asylym auto,Алматы
673,Менеджер по продажам электротехнического оборудования,от 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ТД Электроцентр,Алматы
674,Менеджер отдела продаж (B2B),250 000 – 600 000 ₸ на руки,Опыт 3-6 лет,ТОО Karadel Mechanics,Караганда
675,Менеджер по продажам автомобилей,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,"ТОО Aurora Media Co., Ltd.",Алматы
676,Менеджер по продажам в интернет-магазин,50 000 – 100 000 ₽ на руки,Без опыта,VooLna,Кокшетау
677,Менеджер по оптовым продажам,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Венсус,Алматы
678,Менеджер оптовых продаж в г.Алматы,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Галерея Юг,Алматы
679,Менеджер по продажам осветительного оборудования,,Опыт 1-3 года,ТОО FAN АЗИЯ,Алматы
680,Менеджер по продажам промышленного оборудования,350 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ТОО GT Machinery,Алматы
681,Менеджер по продажам в онлайн-магазин,40 000 – 200 000 ₽ на руки,Без опыта,ООО Интертрейд 21,Шымкент
682,Менеджер по продажам автозапчастей,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,"ТОО KAZPARTS, ТОО",Алматы
683,Менеджер по продажам В2В,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО QAZAQ KAOLIN,Астана
684,Менеджер по продажам окон для Балконов и лоджий,250 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ИП (Евробалкон)Меньщиков Н.С.,Усть-Каменогорск
685,"Менеджер по продажам (пластиковые окна, B2C)",200 000 – 1 000 000 ₸ на руки,Без опыта,ТОО Plastok,Алматы
686,Менеджер по продажам it-продукта,от 350 000 ₸ на руки,Опыт 1-3 года,ТОО Клокстер,Астана
687,Менеджер по продажам,,Опыт 3-6 лет,ТОО DECORE,Алматы
688,Менеджер по продажам,150 000 – 300 000 ₸ на руки,Без опыта,ИП 100 Potolkov,Алматы
689,Ведущий менеджер по продажам B2G,2 000 000 – 20 000 000 ₸ на руки,Опыт 3-6 лет,ТОО ARYSTAN IT GROUP,Алматы
690,Специалист по продажам,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО АстанаОптТорг,Астана
691,Менеджер по работе с корпоративными клиентами,300 000 – 600 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП Scholarships,Караганда
692,Региональный менеджер по продажам,250 000 – 1 500 000 ₸ на руки,Без опыта,ТОО ГК ПромРезерв,Астана
693,Менеджер по продажам на фирму по продажи жалюзи,200 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО FOROOM,Шымкент
694,Менеджер по работе с клиентами/Менеджер по продажам,от 270 000 ₸ на руки,Опыт 1-3 года,ТОО ALIAS VALVE GROUP,Павлодар
695,Менеджер по продажам,150 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП ViVa Pilates,Алматы
696,Менеджер по продажам FPV дронов и FPV комплектующих,от 450 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Ruba Technology,Алматы
697,Менеджер по продаже автомобилей,от 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Auto Trader,Алматы
698,Менеджер по продажам металлопроката,500 000 – 800 000 ₸ на руки,Без опыта,ТОО ГК Велунд Сталь,Астана
699,"Менеджер по продажам, Торговый представитель",от 400 000 ₸ на руки,Без опыта,ИП Stark Industries,Алматы
700,Менеджер по оптовым продажам,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО Восток-Сервис-Спецкомплектация,Алматы
701,Менеджер по продажам паломнических туров в Саудовскую Аравию,от 80 000 ₽ на руки,Опыт 1-3 года,Go Saudia,Алматы
702,Менеджер по оптовым продажам,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Береке Жиһаз,Астана
703,Менеджер по продажам,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Сталь Тумар Групп,Астана
704,Менеджер по продажам,200 000 – 400 000 ₸ на руки,Опыт 1-3 года,ИП ШАКИРОВА А. Қ.,Алматы
705,Менеджер по продажам,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Медиахолдинг Partners Media Group,Астана
706,Менеджер по продажам B2B,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Zalma Ltd,Алматы
707,Менеджер по продажам (КЦ),50 000 – 80 000 ₽ на руки,Без опыта,ProHealth,Астана
708,Менеджер по продажам семинаров/курсов,250 000 – 1 800 000 ₸ на руки,Опыт 1-3 года,ТОО Учебный методический центр Өркендеу,Алматы
709,Менеджер по продажам услуг,220 000 – 550 000 ₸ на руки,Опыт 1-3 года,ТОО Mono clinic,Алматы
710,Менеджер отдела продаж,180 000 – 1 000 000 ₸ на руки,Без опыта,ТОО Фирма Торговая палата,Алматы
711,Менеджер по продажам медицинского оборудования,300 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО IVD HOLDING,Алматы
712,Менеджер по продажам в Автосалон,400 000 – 500 000 ₸ до вычета налогов,Без опыта,ИП NS media production,Алматы
