ID,Vacancy_name,Salary,Experience,Company_name,Location
241,Офис-менеджер на ресепшн,,Без опыта,ТОО «Республиканский центральный штаб профессиональных военизированных аварийно-спасательных служб,Алматы
242,Референт-офис менеджер,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО QAZEXPOCENTRE - PIPE,Уральск
243,Офис-менеджер,150 000 – 150 000 ₸ на руки,Опыт 3-6 лет,ТОО Репако +,Костанай
244,Офис-менеджер,от 200 000 ₸ до вычета налогов,Без опыта,ТОО Common Market Corporation,Караганда
245,Офис-менеджер,100 000 – 100 000 ₸ на руки,Без опыта,ТОО НПК (научно-производственная компания) Сапа KZ,Алматы
246,Офис-менеджер,от 230 000 ₸ на руки,Без опыта,АО Усть-Каменогорский арматурный завод,Усть-Каменогорск
247,Офис-менеджер с функциями HR / Администратор офиса с функциями HR,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО QUBIQ GROUP,Алматы
248,"Офис-менеджер, бизнес ассистент для основателя компании",300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО Сеть магазинов GAISSINA,Алматы
249,Офис-менеджер/HR-менеджер,450 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Энерго-решение,Алматы
250,Административный ассистент,,Опыт 1-3 года,ТОО ioka fintech,Алматы
251,Ассистент руководителя,,Опыт 1-3 года,ТОО AVIATA.KZ,Алматы
252,Офис-менеджер,150 000 – 300 000 ₸ на руки,Без опыта,ТОО Коллекторское агентство ELITE KZ,Алматы
253,Офис-менеджер,200 000 – 400 000 ₸ на руки,Без опыта,ИП GLaura,Алматы
254,Офис-менеджер,350 000 – 700 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Глобал Фарм 51,Астана
255,Офис-менеджер,от 150 000 ₸ на руки,Без опыта,ТОО ПЕРВОЕ РЕКЛАМНОЕ,Шымкент
256,Офис-менеджер,250 000 – 320 000 ₸ до вычета налогов,Без опыта,ТОО Коктем,Астана
257,Администратор офиса/Офис-менеджер,200 000 – 200 000 ₸ на руки,Без опыта,ТОО CLASSIC KINDERGARTEN ( Частный детский сад ),Алматы
258,Специалист по кадрам с функцией офис менеджера,до 400 000 ₸ на руки,Опыт 1-3 года,ТОО Jet Finance (ТОО Mogo Kazakhstan),Алматы
259,Офис-менеджер,до 150 000 ₸ на руки,Без опыта,ТОО Идеал Трейд Маркет,Атырау
260,Офис-менеджер (первичная документация),420 000 – 550 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО 360 Professional LTD,Астана
261,Офис-менеджер,150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ИП Qazsaq Media Group,Шымкент
262,Офис-менеджер,100 000 – 130 000 ₸ на руки,Опыт 3-6 лет,ТОО GOLDEN GRAIN,Шымкент
263,Администратор офиса,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО DDK Group,Астана
264,Офис менеджер,180 000 – 200 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Power System,Актау
265,Офис-менеджер,150 000 – 180 000 ₸ на руки,Опыт 1-3 года,ТОО АМАНАТ-СТЕКЛО,Атырау
266,Офис-менеджер,140 000 – 140 000 ₸ до вычета налогов,Без опыта,ЭТАЖИ (ИП Привальцев А.А.),Костанай
267,Офис-менеджер,152 837 – 181 000 ₸ на руки,Без опыта,ТОО Арида-Софт,Петропавловск
268,Офис-менеджер в международную компанию,,Опыт 1-3 года,ТОО АНКОР Центральная Азия,Алматы
269,Администратор офиса продаж,200 000 – 260 000 ₸ на руки,Опыт 1-3 года,ТОО Галерея Новостроек,Алматы
270,Офис-менеджер/Специалист по кадрам,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Вичунай-Казахстан,Алматы
271,Офис менеджер на ресепшен (филиал Казакша сойле),100 000 – 100 000 ₸ на руки,Без опыта,ТОО ELC Almaty,Алматы
272,Офис-менеджер/Ассистент HRD,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Бедел Құрылыс,Алматы
273,Офис-менеджер,до 165 000 ₸ до вычета налогов,Опыт 1-3 года,АО Нефтяная страховая компания,Алматы
274,Офис-менеджер в сеть кафе,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,"ТОО Marrone Rosso, ТМ ( ТОО DAND M INVESTMENTS)",Алматы
275,Офис-менеджер с клиентами/компаниями в сфере образования,250 000 – 1 150 000 ₸ на руки,Без опыта,"ТОО Центр Скорочтения, ТОО",Алматы
276,Помощник/ассистент руководителя,100 000 – 120 000 ₸ до вычета налогов,Без опыта,ИП AUTODO.KZ,Астана
277,Офис-менеджер со знанием 1С бухгалтерии,220 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО ERNES INDUSTRIAL POWER SISTEMS,Алматы
278,Пресс-секретарь (на условиях договора ГПХ - аутсорсинг),,Опыт 3-6 лет,АО Акционерное общество «Национальная компания «Продовольственная контрактная корпорация»,Астана
279,Офис-менеджер,150 000 – 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Аккумуляторный Центр БАРС,Алматы
280,Офис-менеджер / менеджер в таксопарк,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО My taxi,Алматы
281,Офис менеджер - бухгалтер,до 250 000 ₸ на руки,Опыт 1-3 года,ТОО NeoTech Energy,Алматы
282,Пресс-секретарь.,,Опыт 1-3 года,НАО Университет Нархоз,Алматы
283,Офис менеджер с исполнением обязанностей Специалиста отдела кадров,250 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО СТРОЙ ЭЛИТ ДОМ,Петропавловск
284,Переводчик / Офис-менеджер,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО SSS CONSULT,Алматы
285,Помощник/ассистент руководителя,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Ломбард Партнер Казахстан,Шымкент
286,Пресс-секретарь/райтер,,Опыт 3-6 лет,ТОО ТОР-МЕДИА,Алматы
287,Администратор торгового зала/ Офис менеджер,до 150 000 ₸ на руки,Опыт 1-3 года,ИП BON TON ceramika (ИП Борзых В.Ю.),Уральск
288,Офис менеджер/Помощник бухгалтера,от 200 000 ₸ на руки,Без опыта,ТОО 8-Арыс Жары,Алматы
289,Оператор call-центра,,Без опыта,ТОО ИЛЬБЕРС,Семей
290,HR ассистент,от 250 000 ₸ на руки,Без опыта,ТОО Микрофинансовая организация аФинанс,Алматы
291,Помощник бухгалтера/Офис-менеджер,150 000 – 200 000 ₸ на руки,Без опыта,ТОО IMPLAMARKET,Алматы
292,Корпоративный секретарь (Юридический департамент) / Corporate Secretary (Legal Department),,Опыт 3-6 лет,АО Торгово-промышленный Банк Китая в городе Алматы ICBC,Алматы
293,Офис-менеджер в отдел логистики,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Common Market Corporation,Караганда
294,Комплаенс менеджер/корпоративный секретарь,,Опыт 3-6 лет,ТОО Orhun Medical,Алматы
295,Office Manager,,Опыт 1-3 года,Axenix (ранее Accenture),Алматы
296,Офис-менеджер,от 80 000 ₸ на руки,Без опыта,ТОО Ассоциация автошкол Казахстана,Кокшетау
297,Офис-менеджер Переводчик английского,200 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Vertigo,Астана
298,Офис-менеджер со знанием 1С бухгалтерии (первичная документация),340 000 – 420 000 ₸ на руки,Опыт 1-3 года,ТОО 360 Professional LTD,Шымкент
299,Администратор офиса (Shymbulak),от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Chimbulak Development,Алматы
300,Офис-менеджер (госзакупщик),150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ИП АКТА.KZ,Усть-Каменогорск
301,Офис-менеджер,от 80 000 ₸ на руки,Без опыта,ТОО Ассоциация автошкол Казахстана,Шымкент
302,Системный администратор (офис - Астана),от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Simourg (Симург),Астана
303,Ресепшионист (ТРЦ Dostyk Plaza),до 200 000 ₸ на руки,Без опыта,ТОО TS Property Management,Алматы
304,Админстратор в стоматологию,180 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Luma Dent,Алматы
305,Секретарь-референт,от 145 000 ₸ на руки,Опыт 1-3 года,ТОО Гелиос,Кызылорда
306,Кассир операционист / офис менеджер,185 000 – 250 000 ₸ на руки,Без опыта,ТОО LifeGoods.kz,Алматы
307,Специалист отдела контроля качества,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО NS 2GIS,Астана
308,Офис-менеджер,,Опыт 1-3 года,ТОО Ай-Ар,Семей
309,Специалист по логистике,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Глобопак,Алматы
310,Офис-менеджер,,Опыт 1-3 года,Филиал Общества с ограниченной ответcтвенностью ГЛОВИС РУС в Республике Казахстан в городе Алматы,Алматы
311,Офис-менеджер,,Опыт 1-3 года,ТОО Taimas-M,Астана
312,Менеджер по продажам визовых услуг со знанием английского языка,350 000 – 450 000 ₸ на руки,Опыт 1-3 года,ТОО Support Agency,Алматы
313,PR-менеджер,350 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Дирекция спортивных сооружений г.Алматы,Алматы
314,Менеджер продаж и работы с клиентами (администратор) в стартап,от 200 000 ₸ на руки,Без опыта,ТОО EYVA/ЭЙВА,Алматы
315,"Администратор , секретарь",180 000 – 180 000 ₸ на руки,Опыт 1-3 года,Иванов Иван,Атырау
316,Офис-менеджер,150 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО HD-tuning,Алматы
317,Менеджер по продажам в Nomad Insurance (г. Астана),,Без опыта,АО NOMAD insurance,Астана
318,Кассир в мебельный салон,200 000 – 250 000 ₸ на руки,Без опыта,ИП Дятьково (ШвайкоЗ.Г),Астана
319,Специалист колл-центра,от 180 000 ₸ до вычета налогов,Без опыта,ТОО Смартер Казахстан,Шымкент
320,Специалист колл-центра,от 180 000 ₸ до вычета налогов,Без опыта,ТОО Смартер Казахстан,Шымкент
321,Офис-менеджер,200 000 – 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Завод Казахской академии питания Амиран,Талгар
322,Менеджер по продажам в Nomad Insurance (г. Уральск),,Без опыта,АО NOMAD insurance,Уральск
323,Офис-менеджер,100 000 – 150 000 ₸ на руки,Опыт 1-3 года,Республиканское государственное казенное предприятие Қазақстан су жолдары Комитета железнодорожного и водного транспорта Министерства транспорта РК,Усть-Каменогорск
324,Делопроизводитель,180 000 – 200 000 ₸ на руки,Без опыта,ТОО АДС САПА,Астана
325,"Офис-менеджер (Илийский район, поселок Ынтымак)",250 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Caspian Offshore Construction Realty,Алматы
326,Ассистент руководителя Помощник руководителя,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО ХЕННЛИХ,Караганда
327,Менеджер по логистике,,Опыт 1-3 года,ТОО Дудар,Алматы
328,Главный специалист Сектора реструктуризации и документационного обеспечения,,Опыт 1-3 года,АО Bereke Bank,Алматы
329,Менеджер по продаже запасных частей к сельхозтехнике,,Опыт 1-3 года,ООО ЛБР-Русь,Костанай
330,Офис-менеджер,100 000 – 120 000 ₸ на руки,Без опыта,ТОО КДЛ ОЛИМП (ТОО Мырза-Хан),Усть-Каменогорск
331,Генеральный директор (дистрибуция),от 3 000 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО ABIS Investments,Алматы
332,Главный эксперт Центра признания соответствия персонала в государственном управлении,,Опыт 3-6 лет,"Академия государственного управления, РГКП",Астана
333,Рабочий склада,,Без опыта,ТОО Дудар,Алматы
334,Бренд-менеджер,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО Дудар,Алматы
335,Старший инженер-программист 1С,400 000 – 480 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ДЕДОВ,Караганда
336,Официант в ресторан японской кухни,,Без опыта,ТОО МАНГА КИТЧЕН,Алматы
337,"Торговый представитель категории ВС ( Ащибулак , Водник , Бурундай )",250 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Дудар,Алматы
338,Офис-менеджер Грэс,150 000 – 180 000 ₸ на руки,Без опыта,ТОО BIZNES TIREK,Алматы
339,Офис-менеджер,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,Сыр-Арал сараптама,Кызылорда
340,Офис-менеджер,до 200 000 ₸ на руки,Опыт 1-3 года,ТОО G7 Exlusive,Астана
341,Офис-менеджер,до 200 000 ₸ на руки,Опыт 3-6 лет,ТОО Tengri Build Company,Астана
342,Администратор офиса,от 300 000 ₸ до вычета налогов,Без опыта,ТОО Avangard Brand,Алматы
343,Офис-менеджер,от 150 000 ₸ до вычета налогов,Опыт 1-3 года,ИП КАПИТАЛ,Атырау
344,Офис-менеджер,200 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Ералиев О.Ш.,Шымкент
345,Офис-менеджер,до 200 000 ₸ до вычета налогов,Без опыта,ТОО BAZIS CONSTRUCTION,Атырау
346,"ОФИС-МЕНЕДЖЕР/АССИСТЕНТ, Г. АЛМАТЫ (МИРОВОЙ ЛИДЕР В ОБЛАСТИ САНТЕХНИЧЕСКОГО ОБОРУДОВАНИЯ",,Опыт 3-6 лет,ТОО OPTIMUM Recruitment&Executive search,Алматы
347,Офис-менеджер,150 000 – 183 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Фиркан,Шымкент
348,Офис-менеджер,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО superstar,Алматы
349,Офис-менеджер,от 370 000 ₸ на руки,Без опыта,ИП Юридическая Точка,Актобе
350,Офис-менеджер,200 000 – 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ЮНИПАК-ШЫМКЕНТ,Конаев
351,Офис-менеджер,,Без опыта,ТОО BAZIS CONSTRUCTION,Шымкент
352,Офис-менеджер в Роуз Каплан,100 000 – 100 000 ₸ до вычета налогов,Без опыта,ТОО Центр изучения английского языка Роуз Каплан,Тараз
353,Менеджер Департамента управления рисками и внутренних контролей,,Опыт 3-6 лет,АО Казахтелеком,Алматы
354,Эксперт по юридическим вопросам,,Опыт 3-6 лет,"Beeline, ТМ",Алматы
355,Менеджер по продажам Удаленно,250 000 – 500 000 ₸ на руки,Опыт более 6 лет,ТОО ЧАСТНАЯ КОМПАНИЯ DOODOCS LTD.,Атырау
356,Офис-менеджер,от 230 000 ₸ на руки,Без опыта,ТОО Vitaman (Витамэн),Алматы
357,Офис-менеджер,200 000 – 400 000 ₸ до вычета налогов,Без опыта,ТОО CosmoWeb,Караганда
358,Офис-менеджер в головной офис,250 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,АО Нефтяная страховая компания,Алматы
359,Офис-менеджер (со знанием русского и казахского языков),,Без опыта,Яндекс Еда,Алматы
360,Офис-менеджер,80 000 – 200 000 ₸ на руки,Без опыта,ТОО Ассоциация автошкол Казахстана,Кызылорда
361,Офис-менеджер,125 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Speaking Time,Шымкент
362,Офис-менеджер,205 000 – 240 000 ₸ на руки,Без опыта,ТОО Avis Logistics,Алматы
363,Администратор офиса (Бостандыкский район Ходжанова-Аль-Фараби),,Без опыта,ТОО Interoil Group,Алматы
364,"Офис-менеджер (Бостандыкский район, Ходжанова-Аль-Фараби)",300 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Interoil Group,Алматы
365,Отдел кадров / Офис-менеджер,,Опыт 1-3 года,ТОО AMANSULTAN,Астана
366,Офис-менеджер 1C,от 200 000 ₸ на руки,Опыт 1-3 года,ООО Восхождение,Алматы
367,Менеджер сервисного центра,от 160 000 ₸ на руки,Без опыта,ООО Восхождение,Астана
368,Front Office Manager (Rixos Borovoe),,Опыт 3-6 лет,ТОО Burabay Hotel Management,Астана
369,Front Office Manager (Rixos Borovoe),,Опыт 3-6 лет,ТОО Burabay Hotel Management,Алматы
370,Оператор Call-центра в SMARTER,от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Балхаш
371,Оператор Call-центра в SMARTER,от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Талгар
372,Оператор Call-центра в SMARTER,от 180 000 ₸ на руки,Без опыта,ТОО Смартер Казахстан,Тараз
373,Оператор 1С,220 000 – 220 000 ₸ на руки,Опыт 1-3 года,ТОО Дудар,Алматы
374,Аналитик/консультант 1С ERP,,Опыт 3-6 лет,ТОО Дудар,Алматы
375,Офис-менеджер,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Компания САЛАМАТ,Костанай
376,Офис-менеджер,150 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО by ERA,Каскелен
377,Офис-менеджер,150 000 – 150 000 ₸ на руки,Без опыта,"ТОО Small, ТМ (Скиф Трейд, ТОО)",Павлодар
378,Офис-менеджер,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО RAMI CO,Алматы
379,Офис-менеджер,,Опыт 1-3 года,Alphior Business Partners,Алматы
380,Офис-менеджер,,Опыт 1-3 года,ТОО Freedom Drive,Алматы
381,Офис-менеджер,,Опыт 1-3 года,ТОО FREEDOM MOBILE,Алматы
382,Офис-менеджер,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Status in Trade,Костанай
383,Офис-менеджер,от 150 000 ₸ на руки,Опыт 1-3 года,ТОО САРТАЙ ЭНЕРГО СЕРВИС,Атырау
384,Executive secretary / Помощник директора,,Опыт 3-6 лет,Частное учреждение Ренеко-Казахстан,Шымкент
385,Офис-менеджер,,Опыт 3-6 лет,ТОО АНКОР Центральная Азия,Алматы
386,Офис-менеджер,172 500 – 172 500 ₸ на руки,Без опыта,ТОО РАМС КАЗАХСТАН,Алматы
387,Офис-менеджер,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Образовательный центр TODAY,Астана
388,Офис-менеджер,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО «Almaty School of Physics and Mathematics» (ASPM),Алматы
389,Пресс-секретарь,,Без опыта,Республиканское общественное объединение Казахстанская Федерация Шахмат,Алматы
390,Офис-менеджер,80 000 – 200 000 ₸ на руки,Без опыта,ИП Саулимбаева,Шымкент
391,Офис-менеджер,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Aroma Trade (Арома Трейд),Астана
392,Office Manager (Intern / Junior Specialist),до 300 000 ₸ до вычета налогов,Без опыта,ТОО STEPPE COFFEE,Алматы
393,Администратор офиса/офис менеджер,от 350 000 ₸ на руки,Опыт 1-3 года,Нек. орг. Научно-образовательный Shakhmardan Yessenov Foundation,Алматы
394,Офис-менеджер,,Опыт 1-3 года,ТОО КоКо Корейская косметика,Алматы
395,Офис-менеджер,400 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО DOSCAR GROUP,Алматы
396,Ассистент административного департамента,,Опыт 1-3 года,Публичная Компания «Freedom Finance Global PLC»,Алматы
397,Офис-менеджер,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,АО Объединённая ЭнергоСервисная Компания,Усть-Каменогорск
398,Офис-менеджер / Администратор / Ресепшионист,200 000 – 250 000 ₸ на руки,Без опыта,ТОО Компания БИО,Алматы
399,Офис - менеджер со знанием английского языка,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Parasat Samex Co.LTD,Алматы
400,АХО,300 000 – 400 000 ₸ на руки,Опыт 1-3 года,ИП Leo,Алматы
401,Специалист call-центра,до 310 $ на руки,Опыт 1-3 года,ООО ГК АКТИВ,Актобе
402,Офис-менеджер,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Кас Озен,Алматы
403,Секретарь-делопроизводитель,180 000 – 180 000 ₸ на руки,Без опыта,ТОО Жетысу Сут,Талдыкорган
404,Офис-менеджер,250 000 – 250 000 ₸ до вычета налогов,Опыт 3-6 лет,"ОАО Уральскагрореммаш, АО",Уральск
405,Администратор / офис-менеджер,от 250 000 ₸ до вычета налогов,Без опыта,ИП Центр обслуживания бизнеса Актив (ИП Тодорова М.А.),Астана
406,Офис-менеджер,от 250 000 ₸ до вычета налогов,Без опыта,ТОО Golden Age,Уральск
407,Офис-менеджер,до 160 000 ₸ на руки,Без опыта,ИП Sana Центр творчества(ИП Айару),Астана
408,Секретарь учебной части,85 000 – 90 000 ₸ до вычета налогов,Без опыта,ГККП Жамбылский политехнический высший колледж управления образования акимата Жамбылской области,Тараз
409,Координатор/Офис-менеджер/Помощник руководителя,150 000 – 150 000 ₸ на руки,Опыт 1-3 года,ТОО Ecolife Astana,Шымкент
410,Администратор - Офис-менеджер,до 150 000 ₸ до вычета налогов,Без опыта,ИП Империя Талдыкорган,Талдыкорган
411,Начальник административно-хозяйственного отдела,200 000 – 230 000 ₸ на руки,Опыт 1-3 года,ТОО Рахат-Шымкент,Шымкент
412,Администратор офиса,350 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО VF SERVICES (KAZAKHSTAN) LLP (ВИЭФ СЕРВИСИС (КАЗАХСТАН) ЛЛПИ),Алматы
413,Офис-менеджер,150 000 – 180 000 ₸ на руки,Опыт 1-3 года,ТОО DALA SK UNIVERSITY,Усть-Каменогорск
414,Ведущий юрист,,Опыт более 6 лет,"ОАО Жайремский ГОК, АО",Караганда
415,Офис-менеджер,,Опыт 1-3 года,РГП на ПХВ Информационно- вычислительный центр Бюро национальной статистики Агентства по стратегическому планированию и реформам Республики Казахстан,Астана
416,Старший офис менеджер,от 300 000 ₸ на руки,Опыт 3-6 лет,Teez,Караганда
417,Офис-менеджер,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО VENDER,Алматы
418,Офис-менеджер,от 150 000 ₸ на руки,Опыт 1-3 года,ТОО BIONIC GROUP,Актау
419,Офис-менеджер,217 300 – 217 300 ₸ на руки,Без опыта,ТОО ВАЗ запчасть,Караганда
420,Офис-менеджер,187 000 – 187 000 ₸ на руки,Без опыта,АО Алма Телекоммуникейшнс Казахстан (ALMA +),Алматы
421,Офис-менеджер (ресепшен),от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО Blum Central Asia,Алматы
422,Старший менеджер на ресепшен,до 350 000 ₸ на руки,Без опыта,ТОО Гостиница Медео,Костанай
423,Офис- менеджер,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Askona Life Kazakhstan (Аскона Лайф Казахстан),Алматы
424,Офис-менеджер,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Dala-construction.kz,Шымкент
425,Менеджер административно-хозяйственного отдела,,Опыт 1-3 года,ТОО ЧАСТНАЯ КОМПАНИЯ INTERNATIONAL TRADING SYSTEM LIMITED,Астана
426,Торговый представитель категории ВС,,Опыт 1-3 года,ТОО Дудар,Алматы
427,Специалист Управления документационного обеспечения,,Опыт 1-3 года,"BCC INVEST, AO",Алматы
428,Стажер в административный отдел,,Без опыта,АО ИП Эфес Казахстан,Алматы
429,Старший менеджер Управление операционных рисков,,Опыт 3-6 лет,АО Altyn Bank,Алматы
430,Ведущий специалист Отдела контроллинга затрат и основных средств,,Опыт 1-3 года,АО Нурбанк,Алматы
431,Старший системный администратор,350 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Дудар,Алматы
432,Менеджер по закупкам,до 350 000 ₸ на руки,Опыт 1-3 года,ТОО Дудар,Алматы
433,Продакт- менеджер/менеджер по планированию,от 412 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Дудар,Алматы
434,Офис-менеджер,230 000 – 250 000 ₸ на руки,Без опыта,ТОО Макаронная by Sabina Temiralieva,Алматы
435,Офис-менеджер,,Без опыта,ТОО Каспий ББ,Актау
436,Офис-менеджер,250 000 – 300 000 ₸ на руки,Без опыта,ТОО TEZ TAXI,Алматы
437,Офис-менеджер,300 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Хиквижн Казахстан,Алматы
438,Офис-менеджер,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Диар и Компания,Атырау
439,Офис-менеджер,600 000 – 2 000 000 ₸ на руки,Без опыта,ТОО Этажи,Астана
440,Офис-менеджер,150 000 – 250 000 ₸ на руки,Опыт 1-3 года,ИП Канивец (Turan Coffee),Алматы
441,Офис-менеджер,200 000 – 201 000 ₸ на руки,Опыт 1-3 года,ТОО Полюс Арсенал,Семей
442,Офис-менеджер,от 150 000 ₸ на руки,Без опыта,ТОО QazaqZher NS,Астана
443,Офис -менеджер с функциями HR,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Premium Logistic,Алматы
444,Офис-менеджер,,Опыт 1-3 года,Компания Витанова,Караганда
445,Офис-менеджер,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,Производственный кооператив Жасулан,Алматы
446,Офис-менеджер,до 250 000 ₸ на руки,Опыт 1-3 года,ИП Qulpynai Bakery ( ИП Ай-Ханым),Алматы
447,"Офис-менеджер/делопроизводитель, ведение КДП",200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Astana Reality Group,Астана
448,Администратор офиса,150 000 – 200 000 ₸ на руки,Опыт 3-6 лет,ТОО Вип Строй Холдинг,Усть-Каменогорск
449,Офис-менеджер,150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО ЭЛЕКТРОНПРИБОР KZ,Петропавловск
450,Офис-менеджер (Хостес),до 180 000 ₸ на руки,Опыт 1-3 года,ТОО САРТАЙ ЭНЕРГО СЕРВИС,Актау
451,Офис-менеджер,от 150 000 ₸ на руки,Без опыта,ТОО Vitaman (Витамэн),Семей
452,Офис-менеджер по складскому учету,220 000 – 220 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Стофарм,Костанай
453,Офис-менеджер,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ИП Образовательно-досуговый центр Лидер плюс (ИП Омарова А.М.),Павлодар
454,Офис-менеджер,300 000 – 400 000 ₸ на руки,Опыт 1-3 года,ИП Wendy Rhoades,Алматы
455,Ассистент отдела маркетинга,,Без опыта,ТОО Дудар,Алматы
456,Администратор офиса,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО OZEN FINANCE,Алматы
457,Офис-менеджер,150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Корган Тас и Б,Шымкент
458,Офис-менеджер,200 000 – 250 000 ₸ на руки,Без опыта,ИП ДОСМАХАНБЕТОВ А.Н.,Караганда
459,Оператор 1С отдела маркетинга,,Без опыта,ТОО Дудар,Алматы
460,Офис-менеджер,,Без опыта,АО «ФИНАНСОВЫЙ ХОЛДИНГ «РЕСПУБЛИКА»,Алматы
461,Офис-менеджер,от 180 000 ₸ на руки,Опыт 1-3 года,ТОО AETS / Атырауэнерготехсервис,Атырау
462,Помощница/Помощник главного бухгалтера,300 000 – 330 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО МИРКУРЫЛЫССЕРВИС,Алматы
463,Executive Assistant,,Опыт 1-3 года,ТОО BAT Kazakhstan,Алматы
464,Специалист по взысканию задолженности / Администратор офиса,,Без опыта,ТОО Коллекторское агентство «ФА «Альянс Финанс»,Шымкент
465,Бухгалтер по дебиторской задолженности,,Опыт 1-3 года,ТОО Дудар,Алматы
466,Административный менеджер в Алматы,,Опыт 3-6 лет,Яндекс,Алматы
467,Офис-менеджер,от 150 000 ₸ на руки,Без опыта,ТОО БЕСТМАР,Актобе
468,"Офис-менеджер, Ассистент руководителя",250 000 – 250 000 ₸ на руки,Опыт 3-6 лет,ТОО МультиМодал Логистик,Алматы
469,Специалист (секретарь Комитета),,Опыт 1-3 года,Фонд Развития предпринимательства Даму,Алматы
470,Секретарь по вопросам граждан,140 000 – 175 000 ₸ до вычета налогов,Без опыта,ИП Онлайн,Актобе
471,Менеджер в Департамент юридической поддержки,,Опыт 3-6 лет,АО Al Hilal Банк,Алматы
472,Офис-менеджер / Персональный ассистент,от 300 000 ₸ на руки,Опыт 3-6 лет,PBN Central Asia,Алматы
