ID,Vacancy_name,Salary,Experience,Company_name,Location
497,Маркетолог,до 400 000 ₸ на руки,Опыт 1-3 года,Автотрейд,Астана
498,React Native Developer,,Опыт 1-3 года,Zoftify Eesti OÜ,Астана
499,Corporate Marketing & PR Specialist,,Опыт 1-3 года,ТОО LG Electronics Almaty Kazakhstan,Алматы
500,Системный администратор,,Опыт 1-3 года,Mechta.kz TM ( ТОО Мечта Маркет ),Астана
501,Таргетолог - smm менеджер,150 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО РЫСБАЕВА и Ко,Тараз
502,Бизнес-аналитик (Middle),,Опыт 3-6 лет,ТОО СЕРВИСНЫЙ ЦЕНТР ERG,Астана
503,Product Manager/Продукт-Менеджер,800 000 – 1 100 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
504,Business Analyst Junior,,Опыт 1-3 года,Itransition,Астана
505,PPC – Специалист,300 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ALSER (Gulser Computers),Алматы
506,Оператор ЧПУ,250 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ИП N.design,Алматы
507,Креативный видеограф/монтажёр,500 – 900 $ на руки,Опыт 3-6 лет,ООО СМЛАБ,Алматы
508,Web QA Engineer,750 000 – 1 300 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
509,Оператор call-центра,350 000 – 700 000 ₸ на руки,Опыт 1-3 года,ИП MEIR DESIGN,Алматы
510,Ведущий разработчик,,Опыт 3-6 лет,АО Казахстанский дорожный научно-исследовательский институт,Астана
511,Системный аналитик (Middle),,Опыт 3-6 лет,ТОО СЕРВИСНЫЙ ЦЕНТР ERG,Астана
512,HR менеджер,от 450 000 ₸ на руки,Опыт 3-6 лет,ИП MEIR DESIGN,Астана
513,Кладовщик / работник склада в магазин Armani Exchange (ТРЦ MEGA Alma-Ata),от 200 000 ₸ на руки,Без опыта,"ТОО Интертоп Центральная Азия ,ТМ (INTERTOP)",Алматы
514,Эксперт Управления CX и мониторинга качества обслуживания клиентов,,Опыт 1-3 года,"Евразийский банк, АО",Алматы
515,Data Engineer,,Опыт 3-6 лет,ТОО Филип Моррис Казахстан,Алматы
516,Маркетолог,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Кристалл Авто,Жезказган
517,Java Senior Developer,,Опыт 3-6 лет,Itransition,Астана
518,Таргетолог / Трафик-менеджер,200 000 – 400 000 ₸ на руки,Опыт 1-3 года,ИП Айтмухаметова Динара,Алматы
519,Chief Developer / Project Manager,,Опыт 1-3 года,ТОО STEPPE COFFEE,Алматы
520,Копирайтер,до 130 000 ₸ на руки,Без опыта,ТОО Edukey.kz,Тараз
521,Менеджер по продажам,от 500 000 ₸ на руки,Опыт 1-3 года,ООО Открытие,Астана
522,Коммерческий Директор по Маркетингу,500 000 – 800 000 ₸ на руки,Опыт более 6 лет,ТОО Сеть магазинов GAISSINA,Алматы
523,UX/UI-дизайнер,,Опыт 3-6 лет,ЧК BI Development Ltd.,Астана
524,Моушн-дизайнер,,Опыт 3-6 лет,ТОО BAZIS CONSTRUCTION,Алматы
525,Дизайнер полиграфии,170 000 – 250 000 ₸ до вычета налогов,Без опыта,ИП Рекламно-производственная компания Семей Коркем,Семей
526,SMM специалист,от 200 000 ₸ на руки,Без опыта,ТОО RAMI CO,Алматы
527,SMM-менеджер,150 000 – 170 000 ₸ до вычета налогов,Без опыта,ТОО Edukey.kz,Алматы
528,Middle/Senior UX/UI Дизайнер,,Опыт 1-3 года,АО ForteBank,Астана
529,Таргетолог,200 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Kausar Business Consulting,Алматы
530,Менеджер по продажам,,Опыт 1-3 года,ИП Fenty Design,Астана
531,Android разработчик,до 600 000 ₸ на руки,Опыт 1-3 года,ТОО Транспортный холдинг города Алматы,Алматы
532,Директор магазина,600 000 – 1 500 000 ₸ на руки,Опыт более 6 лет,ТОО Homepro,Алматы
533,Менеджер по продажам строительных материалов,200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Рысбеков Н.Р.,Атырау
534,Менеджер по маркетингу,,Опыт более 6 лет,ТОО Free Line Retail,Алматы
535,Проектный менеджер/Аккаунт менеджер (Middle),,Опыт 1-3 года,JAS,Алматы
536,Менеджер по маркетингу розничных продуктов банка,,Опыт 3-6 лет,АО Home Credit Bank,Алматы
537,Таргетолог,400 – 600 $ на руки,Опыт 1-3 года,LeeDokSun,Алматы
538,QA инженер,до 700 000 ₸ на руки,Без опыта,ТОО JMart,Алматы
539,Разработчик гибридных мобильных приложений,,Опыт 3-6 лет,ТОО Business Applications Solutions,Алматы
540,Маркетолог,,Опыт 1-3 года,ТОО JD GROUP,Алматы
541,IT Engineer,,Опыт 3-6 лет,ТОО Хуавей Текнолоджиз Казахстан,Алматы
542,Lead .NET Developer,,Опыт более 6 лет,Andersen,Алматы
543,Environmental Policy Advisor,,Опыт более 6 лет,Германское общество по международному сотрудничеству (GIZ) в Казахстане,Астана
544,Бренд - менеджер,,Опыт 3-6 лет,ЧК BI Development Ltd.,Астана
545,Field Force Training Specialist,,Опыт 3-6 лет,ТОО KT&G GLOBAL KAZAKHSTAN (КЕЙ-ТИ-ЭНД-ДЖИ ГЛОБАЛ КАЗАХСТАН),Алматы
546,Продуктовый аналитик,до 700 000 ₸ на руки,Опыт 1-3 года,ТОО Khan Group,Алматы
547,"Менеджер продукта, металлообрабатывающие станки с ЧПУ",350 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО FOR CNC,Алматы
548,HRBP,,Опыт более 6 лет,АО ИП Эфес Казахстан,Караганда
549,Продуктовый редактор/UX-редактор,500 000 – 700 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
550,Менеджер по продажам,250 000 – 1 000 000 ₸ на руки,Без опыта,ТОО 2GIS Astana,Астана
551,Менеджер по продажам,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,"ТОО Мир Паркета (BAU Group, ТОО)",Шымкент
552,"Manual QA Engineer (defi, blockchain)",1 500 – 2 500 $ до вычета налогов,Опыт 1-3 года,EmFi Technologies Limited,Алматы
553,Архитектор,,Опыт 1-3 года,ТОО РАМС КАЗАХСТАН,Алматы
554,"2D Environment Artist (Match-3 project, отрисовка домиков)",,Опыт 3-6 лет,ТОО G5EN KAZ,Астана
555,"2D Environment Artist (Match-3 project, отрисовка домиков)",,Опыт 3-6 лет,ТОО G5EN KAZ,Алматы
556,Middle UX/UI-дизайнер,до 700 000 ₸ на руки,Опыт 1-3 года,ТОО 1Fit,Алматы
557,Дизайнер корпусной мебели (проектный менеджер),500 000 – 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Nakama group,Алматы
558,SMM-менеджер / Руководитель Отдела Маркетинга,,Опыт 1-3 года,ИП 406,Алматы
559,Electrical Designer,,Опыт 1-3 года,ТОО Газстройпроект,Аксай (Казахстан)
560,Копирайтер,,Без опыта,ИП HR Solutions (ТМ Белый Ветер KZ),Астана
561,SMM-менеджер,300 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Kausar Business Consulting,Алматы
562,Sn. Piping designer,,Опыт 1-3 года,ТОО Газстройпроект,Аксай (Казахстан)
563,Дизайнер-интерьера (проектировщик),400 000 – 430 000 ₸ на руки,Опыт 1-3 года,ТОО EUROMAX GROUP,Астана
564,Видеограф,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП aoe.kz,Алматы
565,Руководитель отдела маркетинга,300 000 – 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Крендель,Павлодар
566,SMM specialist,,Опыт 3-6 лет,"Velvetech, LLC",Алматы
567,Product manager (E-commerce),,Опыт 3-6 лет,АО TECHNODOM Operator (Технодом Оператор),Алматы
568,Инженер многоканального вещания,260 000 – 260 000 ₸ до вычета налогов,Без опыта,ТОО «Управляющая компания «Қазмедиа орталығы»,Астана
569,Junior Business Development Manager / Младший менеджер по развитию бизнеса,,Без опыта,Go Ahead,Алматы
570,Видеограф,от 350 000 ₸ на руки,Опыт 1-3 года,ТОО Дизайнер-ДЖА-Ко,Астана
571,.Net Trainee,,Без опыта,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Актау
572,Golang-разработчик,,Опыт 3-6 лет,АО ForteBank,Алматы
573,Senior iOS Developer,,Опыт 3-6 лет,ТОО Halyk Finservice,Алматы
574,IOS-разработчик,800 000 – 1 700 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
575,Помощник маркетолога,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,"ТОО Marrone Rosso, ТМ ( ТОО DAND M INVESTMENTS)",Алматы
576,Middle SMM - специалист,до 600 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Sanber Agency,Алматы
577,PR Specialist,,Опыт 3-6 лет,ТОО LG Electronics Almaty Kazakhstan,Алматы
578,KAM,,Опыт более 6 лет,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),Алматы
579,Datacom Engineer,,Опыт 3-6 лет,ТОО Хуавей Текнолоджиз Казахстан,Алматы
580,Middle UI/UX Designer,от 1 200 $ на руки,Опыт 3-6 лет,ЧАСТНАЯ КОМПАНИЯ MD KZ LTD.,Алматы
581,Менеджер-дизайнер,250 000 – 700 000 ₸ на руки,Опыт 1-3 года,"ТОО Дельта Капитал, ТОО",Уральск
582,Tik Tok продюсер в SMM-агентстве,350 000 – 450 000 ₸ на руки,Опыт 1-3 года,ИП We Create Agency,Алматы
583,Руководитель отдела маркетинга,до 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО JD GROUP,Алматы
584,Бухгалтер,от 350 000 ₸ на руки,Опыт 3-6 лет,ИП MEIR DESIGN,Астана
585,Специалист СММ,от 150 000 ₸ на руки,Опыт 1-3 года,ТОО Newtech Systems Group,Атырау
586,Cloud & Hybrid Security Engineer (Microsoft Focus),,Опыт 1-3 года,Публичная Компания «Freedom Finance Global PLC»,Алматы
587,Менеджер-дизайнер,250 000 – 700 000 ₸ на руки,Опыт 1-3 года,"ТОО Дельта Капитал, ТОО",Атырау
588,Уборщик офисных помещений,120 000 – 150 000 ₸ на руки,Без опыта,ИП MEIR DESIGN,Алматы
589,Building & Infrastructure Operations Manager,,Опыт более 6 лет,ТОО Бюро Веритас Казахстан Индастриал Сервисез,Алматы
590,Junior .NET Developer,,Опыт 1-3 года,Andersen,Алматы
591,UI/UX Designer (remote),,Опыт 3-6 лет,Zoftify Eesti OÜ,Астана
592,Менеджер по проектам,,Опыт 3-6 лет,ТОО ТОР-МЕДИА,Алматы
593,Piping&Mechanical Engineer,,Опыт 3-6 лет,ТОО Газстройпроект,Аксай (Казахстан)
594,Архитектор-проектировщик,350 000 – 400 000 ₸ на руки,Без опыта,ИП Sulu,Алматы
595,Senior Motion Designer (Blender/Unity),,Опыт 3-6 лет,ТОО Playrix,Астана
596,Senior Frontend-разработчик,,Опыт 3-6 лет,Корпоративный фонд Международный технопарк IT-стартапов «Astana Hub»,Астана
597,Solution Architect for Microsoft Dynamics 365 F&O,,Опыт 3-6 лет,Itransition,Астана
598,QA Engineer,,Опыт 1-3 года,АО Казахтелеком,Алматы
599,Маркетолог,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО EHS Machinery,Усть-Каменогорск
600,"Senior consultant (FP&A), Digital CFO group, Consulting Department",,Опыт 3-6 лет,ТОО KPMG,Астана
601,Frontend-разработчик,,Опыт 3-6 лет,Genesis Group AG,Алматы
602,"Senior consultant (FP&A), Digital CFO group, Consulting Department",,Опыт 3-6 лет,ТОО KPMG,Алматы
603,Web-master,,Опыт 3-6 лет,ТОО iQ-SOLUTIONS,Атырау
604,Главный специалист - строитель КЖ,,Опыт более 6 лет,ТОО ИНЖИНИРИНГОВАЯ КОМПАНИЯ КАЗГИПРОНЕФТЕТРАНС,Алматы
605,Data Engineer,,Опыт 1-3 года,METRO Cash&Carry (Kazakhstan),Алматы
606,"Middle Backend developer (PHP, Laravel) Smart Nation",,Опыт 3-6 лет,ТОО Bilim Land (Bilim Media Group),Алматы
607,Журналист в SMM-отдел,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО Alteco Partners,Алматы
608,Продавец-консультант в мультибрендовый салон женской одежды «Жан»,от 200 000 ₸ на руки,Опыт 1-3 года,ИП Кудушева Б.Х.,Усть-Каменогорск
609,Frontend-разработчик,,Опыт 3-6 лет,ТОО Freedom Technologies,Алматы
610,Product Owner (B2B products),от 3 000 $ до вычета налогов,Опыт 3-6 лет,АО SMART BANK,Алматы
611,Product Owner (B2B products),от 3 000 $ до вычета налогов,Опыт 3-6 лет,АО SMART BANK,Астана
612,IT Project Manager (WEB),,Опыт 3-6 лет,Публичная Компания «Freedom Finance Global PLC»,Алматы
613,Odoo Analyst,,Опыт 1-3 года,Itransition,Астана
614,"Android developer (middle+), Jusan Business",,Опыт 3-6 лет,АО Jusan Bank,Алматы
615,"Senior Full stack разработчик ( Front - Javascript, Typescript / Back - Node )",1 200 000 – 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Inter Solutions,Астана
616,Odoo Consultant-Analyst,,Опыт 1-3 года,Itransition,Астана
617,Педагог дошкольного образования,от 300 000 ₸ на руки,Опыт 1-3 года,ИП MEIR DESIGN,Астана
618,"Web Highload Programmer (Back-end, PHP)",,Опыт 3-6 лет,ТОО G5EN KAZ,Алматы
619,"Web Highload Programmer (Back-end, PHP)",,Опыт 3-6 лет,ТОО G5EN KAZ,Астана
620,Смм Instagram & Tik tok,150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ИП Ногайбаева,Атырау
621,Business processes manager,,Опыт более 6 лет,ТОО FSSA,Атырау
622,Head of Consumer Marketing Team,,Опыт более 6 лет,ТОО Open Healthcare Kazakhstan (Оупен Хелскэйр Казахстан),Алматы
623,Product Manager,,Опыт 3-6 лет,ТОО Wisebits,Алматы
624,Начальник отдела разработки,,Опыт более 6 лет,ТОО IDOCSKZ,Алматы
625,Software engineer,,Без опыта,Nazarbayev University,Астана
626,Разработчик backend (middle),,Опыт 3-6 лет,ТОО IDOCSKZ,Алматы
627,Дизайнер в Управление маркетинга,,Опыт 1-3 года,АО Altyn Bank,Алматы
628,Продавец-консультант,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО ARG KZ,Алматы
629,Senior Process Engineer (6 months),,Опыт более 6 лет,ТОО Orion Group KZ,Аксай (Казахстан)
630,Senior Pipeline Engineer,,Опыт более 6 лет,ТОО ILF Kazakhstan,Атырау
631,Веб-дизайнер,300 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ИП «Натальчук» WeMake,Алматы
632,Senior Backend разработчик,,Опыт 3-6 лет,Корпоративный фонд Международный технопарк IT-стартапов «Astana Hub»,Астана
633,Иллюстратор,,Опыт 3-6 лет,ТОО AMANSULTAN,Астана
634,Аниматор/моушн дизайнер,,Опыт более 6 лет,ТОО AMANSULTAN,Астана
635,Маркетолог в ресторанную группу*,от 500 000 ₸ на руки,Опыт 3-6 лет,ИП Роман,Астана
636,Маркетолог,600 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ТОО Экспо-Дизайн,Алматы
637,UI/UX дизайнер,,Опыт 3-6 лет,Публичная Компания «Freedom Finance Global PLC»,Алматы
638,Lead Unity Software Engineer (Gameplay),,Опыт более 6 лет,ТОО Playrix,Астана
639,2D Motion-дизайнер,,Опыт 1-3 года,Kaspi.kz,Алматы
640,Менеджер по маркетингу,,Опыт 1-3 года,ORAC,Алматы
641,Middle UX/UI дизайнер,,Опыт 1-3 года,ТОО Bilim Land (Bilim Media Group),Алматы
642,Тренер по продукту,,Опыт 3-6 лет,ТОО AND Asia,Алматы
643,UX/UI дизайнер в SuperApp,,Опыт 3-6 лет,АО Kcell,Алматы
644,SMM-мобилограф,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО A_PLAN,Алматы
645,Менеджер по продажам в салон интерьера,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,Айжан Дюсенбаева,Шымкент
646,Сценарист голосовых роботов без опыта работы/скрипт-дизайнер,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Фромтек,Алматы
647,Дизайнер-проектировщик,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО JaryqLED,Алматы
648,Специалист по контекстной рекламе Яндекс Директ/Google Ads,,Опыт 1-3 года,Another Community,Алматы
649,Оператор call-центра,200 000 – 500 000 ₸ на руки,Без опыта,ИП AJ LIFE STYLE,Алматы
650,Дизайнер-консультант,200 000 – 700 000 ₸ до вычета налогов,Без опыта,ТОО Салон итальянской мебели Акниет (ТОО ART-PERFETTO),Алматы
651,UX/UI-дизайнер (Удаленно),600 – 1 100 $ на руки,Опыт 1-3 года,KingBoost,Астана
652,UX/UI-дизайнер (Удаленно),600 – 1 100 $ на руки,Опыт 1-3 года,KingBoost,Алматы
653,Менеджер - дизайнер,300 000 – 650 000 ₸ на руки,Опыт 1-3 года,ТОО ДСП Trade,Алматы
654,"Менеджер по продажам ( мебельные ткани, текстиль B2B )",от 500 000 ₽ на руки,Опыт 1-3 года,RCG,Алматы
655,Системный аналитик,,Опыт более 6 лет,ТОО Wisebits,Алматы
656,Финансовый менеджер-аналитик,30 000 – 40 000 ₽ на руки,Опыт 1-3 года,EQVIA DECORATION AND DESIGN L.L.C,Алматы
657,Продуктовый дизайнер,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО OQUWAY,Алматы
658,Финансовый менеджер-аналитик,30 000 – 40 000 ₽ на руки,Опыт 1-3 года,EQVIA DECORATION AND DESIGN L.L.C,Петропавловск
659,Флорист-дизайнер,300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП Abdulla,Астана
660,PRC Specialist,,Опыт более 6 лет,ТОО ILF Kazakhstan,Атырау
661,BI Analyst - BI Engineer,,Опыт 3-6 лет,ТОО G5EN KAZ,Астана
662,Менеджер по рекламе,600 000 – 800 000 ₸ на руки,Опыт 1-3 года,"ТОО Тануки, Японский ресторан",Алматы
663,Lead Full Stack Developer (Node.js+React),,Опыт более 6 лет,Andersen,Алматы
664,Site Engineer,,Без опыта,ТОО Хуавей Текнолоджиз Казахстан,Алматы
665,Диджитал специалист,,Опыт 1-3 года,Coral Club,Алматы
666,Флорист-дизайнер,100 000 – 300 000 ₸ на руки,Опыт 1-3 года,ИП ЩЕРБАКОВ А.,Шымкент
667,Social Media Manager (with Paid Ads and Analytics Skills),от 400 000 ₸ на руки,Опыт 1-3 года,ТОО STEPPE COFFEE,Алматы
668,Web-developer (Middle/senior),,Опыт 3-6 лет,АО Народный банк Казахстана,Алматы
669,Старший продуктовый дизайнер,от 600 000 ₸ на руки,Опыт 3-6 лет,Teez,Алматы
670,Social Media Manager/SMM Manager,до 250 000 ₸ до вычета налогов,Без опыта,Nazarbayev University,Астана
671,SAP Success Factors Consultant (REMOTE),,Опыт 3-6 лет,ТОО iQ-SOLUTIONS,Атырау
672,Senior DevOps Engineer,,Опыт 3-6 лет,International CPaaS Provider,Алматы
673,Android Developer,,Опыт 3-6 лет,АО Народный банк Казахстана,Алматы
674,Lead UX/UI-дизайнер,,Опыт более 6 лет,ЧК BI Development Ltd.,Астана
675,Front-end разработчик (Angular),,Опыт 3-6 лет,ТОО Butterfly Effect,Астана
676,Продавец-стилист,500 000 – 2 500 000 ₸ на руки,Опыт 1-3 года,ИП OTVET.KZ,Алматы
677,Контент-менеджер / Копирайтер,,Опыт 1-3 года,Kaspi.kz,Алматы
678,Менеджер GR / Помощник маркетолога / Графический дизайнер,,Опыт 1-3 года,ТОО TEHNOPARK KZ,Костанай
679,Senior Web Python Cloud Engineer,,Опыт 3-6 лет,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Алматы
680,Senior Web Python Cloud Engineer,,Опыт 3-6 лет,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Астана
681,Маркетолог,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО EHS Machinery,Усть-Каменогорск
682,Моушен-дизайнер,,Опыт 1-3 года,ТОО TOC DIGITAL,Алматы
683,Data Software Engineering Trainee,,Без опыта,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Актобе
684,Data Software Engineering Trainee,,Без опыта,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Астана
685,Маркетолог / Бренд-менеджер в ресторанный холдинг Sun Group,350 000 – 800 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО РестоГруп,Алматы
686,Data Software Engineering Trainee,,Без опыта,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Алматы
687,SMM менеджер в офис,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Academica,Астана
688,SММ Менеджер,350 000 – 400 000 ₸ на руки,Опыт 1-3 года,ИП Бугимбаева Ч.Ч.,Алматы
689,Редактор витрины Книг в Казахстане,,Опыт 3-6 лет,Яндекс,Алматы
690,Менеджер по продажам дверей г.Шымкент,250 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ИП ГЕОНА.KAZ,Шымкент
691,IT-специалист,,Опыт 1-3 года,ТОО УралМеталлинвест,Актобе
692,SMM-Менеджер (СММ) - мобилограф,до 400 000 ₸ на руки,Опыт 1-3 года,ТОО Pereplan.kz,Астана
693,Таргетолог в рекламное агентство оффлайн,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Балым,Астана
694,Lead Completion Engineer,,Опыт более 6 лет,ТОО Orion Group KZ,Атырау
695,CX Исследователь Middle,,Опыт 1-3 года,АО Банк ЦентрКредит,Алматы
696,Project Engineer,,Опыт более 6 лет,ТОО FSSA,Астана
697,Редактор медиа-контента,,Опыт более 6 лет,ТОО Евразийская школа бизнеса и предпринимательства,Алматы
698,Electrical Design Engineer,,Опыт 3-6 лет,ТОО Hydroserv Central Asia,Алматы
699,Специалист по IT (English language),700 – 1 500 $ на руки,Опыт 1-3 года,ТОО Paloma365,Алматы
700,Системный аналитик,,Опыт 1-3 года,АО Банк ЦентрКредит,Алматы
701,E-commerce Specialist / Интернет-маркетолог / Performance Specialist,,Опыт 1-3 года,Tefal,Алматы
702,PHP Developer,,Опыт более 6 лет,Andersen,Алматы
703,Digital Marketing & Communications Specialist (fluent English),,Опыт 1-3 года,ТОО KPMG,Алматы
704,Digital Marketing & Communications Specialist (fluent English),,Опыт 1-3 года,ТОО KPMG,Астана
705,Electrical Inspector,,Опыт более 6 лет,ТОО Бюро Веритас Казахстан Индастриал Сервисез,Атырау
706,Manager Digital Capabilities KZ&CAS,,Опыт более 6 лет,ТОО Филип Моррис Казахстан,Алматы
707,Product manager (E-commerce),,Опыт 3-6 лет,АО TECHNODOM Operator (Технодом Оператор),Алматы
708,Welding Engineer,,Опыт более 6 лет,ТОО Alstom,Астана
709,Инженер строитель,до 500 000 ₸ на руки,Опыт 3-6 лет,ТОО BAZIS CONSTRUCTION,Алматы
710,Senior low-code developer,,Опыт более 6 лет,ТОО Butterfly Effect,Астана
711,Управляющий интерьерной дизайн студией,250 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО AA design studio,Астана
712,SMM-менеджер для Международных-брендов,250 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП MarkCo,Алматы
713,Digital маркетолог,от 600 000 ₸ на руки,Опыт 3-6 лет,ИП MEIR DESIGN,Алматы
714,Middle/Senior AQA Engineer,,Опыт 3-6 лет,Kaspi.kz,Алматы
715,Senior Golang разработчик,до 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Tredo,Алматы
716,Consumer Insights Lead KZ & CAS,,Опыт 3-6 лет,ТОО Филип Моррис Казахстан,Алматы
717,Lead Process Engineer – Sulphur Recovery,,Опыт более 6 лет,ТОО ILF Kazakhstan,Атырау
718,Lead Process Engineer - Mining,,Опыт более 6 лет,ТОО ILF Kazakhstan,Алматы
719,Помощник/ассистент руководителя,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ИП Кригер С.Д,Алматы
720,SMM-менеджер,,Опыт 1-3 года,БЕТСИТИ,Алматы
721,SMM-менеджер,,Опыт 1-3 года,БЕТСИТИ,Астана
722,Оператор контакт-центра,от 300 000 ₸ на руки,Опыт 3-6 лет,ИП MEIR DESIGN,Астана
723,UX/UI Designer,300 000 – 600 000 ₸ на руки,Без опыта,ТОО INTELLIMARKET,Алматы
724,"Senior Full Stack developer (Back - .NET, Front - React)",1 200 000 – 1 450 000 ₸ на руки,Опыт 3-6 лет,ТОО Inter Solutions,Астана
725,Talent Acquisition Partner,,Опыт более 6 лет,"ТОО Wabtec Corporation, ТМ (Филиал компании «Транспортейшн Глоубэл Эл-Эл-Си»в Республике Казахстан)",Астана
726,Продуктовый дизайнер (Remote),,Опыт 1-3 года,ООО Ре-Сим,Алматы
727,"Senior Consultant (Treasury), Digital CFO group, Consulting Department",,Опыт 3-6 лет,ТОО KPMG,Астана
728,"Senior Consultant (Treasury), Digital CFO group, Consulting Department",,Опыт 3-6 лет,ТОО KPMG,Алматы
729,Product Designer в Avtoelon.uz,650 000 – 1 100 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
730,Business Excellence Head,,Опыт 3-6 лет,TEVA,Алматы
731,"Key account manager Central Asia Astana (International company, complete bathroom solutions)",,Опыт 3-6 лет,ТОО OPTIMUM Recruitment&Executive search,Астана
732,Биолог - контентщик (специалист по договору),,Опыт 1-3 года,ТОО BeyimTech,Астана
733,"Dot net, golang engineer",1 300 000 – 1 500 000 ₸ на руки,Опыт более 6 лет,ЧАСТНАЯ КОМПАНИЯ WELLDONE SCHOOL LTD.,Алматы
734,Lead C++ Software Engineer (Gameplay),,Опыт более 6 лет,ТОО Playrix,Астана
735,Oracle DBA Consultant,,Опыт более 6 лет,ТОО ОВ КАЗАХСТАН,Алматы
736,Контент-мейкер,,Опыт 3-6 лет,Kaspi.kz,Алматы
737,VFX Artist / VFX дизайнер,200 000 – 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО La Ditta,Алматы
738,Associate/Senior Associate in Treasury & Commodities team,,Опыт 3-6 лет,PricewaterhouseCoopers,Астана
739,Ведущий архитектор - дизайнер,от 300 000 ₸ на руки,Опыт 3-6 лет,ИП MEIR DESIGN,Алматы
740,Менеджер по рекламе,,Опыт 1-3 года,Тоймарт,Алматы
741,Трейд маркетинг менеджер (Shopper Based Design Manager),,Опыт 3-6 лет,ТОО Apple City Corps,Алматы
742,Офис-менеджер,150 000 – 230 000 ₸ на руки,Без опыта,ТОО ABC Design,Астана
743,Frontend-разработчик (Angular),700 000 – 800 000 ₸ на руки,Опыт 3-6 лет,talent U,Алматы
744,Генеральный директор онлайн-университета EdCrunch Academy,от 2 000 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО AMANSULTAN,Астана
745,Хостес в премиум ресторан AUYL,200 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО AB Restaurants,Алматы
746,Designer/Architect,,Опыт 1-3 года,ТОО Monarch Eurasia,Алматы
747,Tech Lead / Architect,,Опыт более 6 лет,ТОО Фарэл Софтвейр Казахстан,Алматы
748,"3D max, AutoCad дизайнер",220 000 – 270 000 ₸ на руки,Опыт 1-3 года,ТОО STEP PARK KZ ( СТЕП ПАРК КЗ ),Шымкент
749,Marketing Analyst,,Опыт 1-3 года,ТОО G5EN KAZ,Алматы
750,Middle Front-end разработчик (Vue.js),,Опыт 1-3 года,АО TECHNODOM Operator (Технодом Оператор),Алматы
751,Комплектатор,250 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО DIAMIR INTERIORS GROUP,Алматы
752,Архитектор-проектировщик,от 300 000 ₸ на руки,Опыт 3-6 лет,ИП MEIR DESIGN,Алматы
