ID,Vacancy_name,Salary,Experience,Company_name,Location
548,Руководитель отдела продаж,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО MIBRANDS(МИБРЭНДС),Алматы
549,Руководитель отдела продаж,300 000 – 1 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО GLOBAL EXPORT SHIPPING (ГЛОБАЛ ЭКСПОРТ ШИПИНГ),Алматы
550,Руководитель группы корпоративных продаж в СНГ,,Опыт 3-6 лет,Островок.Развитие бизнеса,Алматы
551,Бизнес-ассистент Генерального директора,от 300 000 ₸ на руки,Опыт более 6 лет,ТОО Inova Tech,Алматы
552,Руководитель отдела продаж,300 000 – 800 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Sapa Dent EXPO,Астана
553,Руководитель по продажам медицинского оборудования,от 700 000 ₸ на руки,Опыт 1-3 года,DiAR,Алматы
554,Руководитель группы продаж,150 000 – 900 000 ₸ на руки,Опыт 1-3 года,ТОО NS 2GIS,Тараз
555,Руководитель отдела ж/д перевозок,300 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО SKYVISION,Астана
556,"Территориальный управляющий ""Delish"" - city coffee club",,Опыт 1-3 года,ИП NEW ERA FOOD ALMATY,Алматы
557,Управляющий доставки суши,,Опыт 1-3 года,ИП Кенжетаев Ж Ж,Костанай
558,Управляющий гостинично-развлекательным комплексом,от 400 000 ₸ на руки,Опыт более 6 лет,ТОО KNS Holding,Усть-Каменогорск
559,Руководитель отдела продаж,500 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО Этажи,Алматы
560,Руководитель отдела закупа,от 650 000 ₸ на руки,Опыт 1-3 года,ИП Ахметов Парвиз,Алматы
561,Заместитель директор (Аксай),от 200 000 ₸ на руки,Опыт 1-3 года,ДОБРОЦЕН,Аксай (Казахстан)
562,Управляющий рестораном,500 000 – 700 000 ₸ на руки,Опыт 1-3 года,ИП Omir,Актау
563,Начальник административно-хозяйственного отдела,,Опыт 3-6 лет,АО Jusan Invest,Алматы
564,Технический директор (CTO),,Опыт более 6 лет,ТОО Okori Central Asia (Окори Сентрал Эйжа),Алматы
565,Начальник мебельного производства,от 500 000 ₸ на руки,Опыт более 6 лет,ТОО ДСП Центр,Алматы
566,Директор по персоналу (HRD),300 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Холдинговая компания BUSINESS CONSULTING GROUP KZ,Астана
567,Руководитель отдела продаж,500 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО SUCCESS.KZ,Алматы
568,Руководитель проектов,350 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО СвязьСтройСнабСервис-2008,Астана
569,Управляющий кофейней,330 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО BANOFFEE DESSERTS,Алматы
570,Руководитель отдела продаж,300 000 – 700 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Актобе-Этажи,Шымкент
571,Руководитель отдела продаж,,Опыт 3-6 лет,ТОО YALO (ЯЛО),Алматы
572,Руководитель по развитию новых продуктов для транспортно-логистической компании,,Опыт 3-6 лет,ТОО Jana Post,Алматы
573,Руководитель E - commerce,350 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Казах Кенсе,Алматы
574,Руководитель отдела продаж в магазин,400 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО AGER 2005,Астана
575,Заместитель директора магазина Stradivarius,,Опыт 1-3 года,"ТОО Ритейл Групп Казахстан (INDITEX Kazakhstan (Zara, Stradivarius, Bershka, Pull&Bear, Massimo Dutti, Oysho, Zara Home, Lefties))",Алматы
576,Начальник отдела сборки и монтажа мебели,от 600 000 ₸ на руки,Опыт 1-3 года,ТОО AGER 2005,Астана
577,Администратор/Управляющая/управляющий в Пекарню,300 000 – 400 000 ₸ на руки,Опыт более 6 лет,ИП G-Lab,Алматы
578,Руководитель группы продаж 2,от 350 000 ₸ на руки,Опыт 1-3 года,ЭТАЖИ (ИП Привальцев А.А.),Костанай
579,Руководитель отдела продаж,,Опыт 3-6 лет,ТОО Алматинский вентиляторный завод,Алматы
580,Начальник цеха рафинации,от 200 000 ₸ на руки,Опыт 3-6 лет,ТОО Масло-Дел,Алматы
581,РОП/Руководитель отдела продаж в магазин косметики,500 000 – 600 000 ₸ на руки,Опыт 1-3 года,ИП Adore Beauty,Астана
582,Управляющий демонстрационным центром,от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО СемМед,Алматы
583,Финансовый директор (CFO),от 1 000 000 ₸ на руки,Без опыта,ТОО THE BEST SELLER,Астана
584,Операционный менеджер,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Azimut Holding,Караганда
585,Директор магазина в ТЦ Архей,250 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО КАРИ КЗ,Щучинск
586,Управляющий фитнес-клубом Infinity Fitness,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО Инфинити Орда,Атырау
587,Руководитель отдела закупок,до 600 000 ₸ на руки,Опыт 3-6 лет,"ТОО Компания СтройДекор, ТМ",Караганда
588,Технический директор (CTO),700 000 – 900 000 ₸ на руки,Опыт более 6 лет,ТОО Goldman Astana,Костанай
589,Бизнес-ассистент/ помощник руководителя,от 300 000 ₸ на руки,Опыт 1-3 года,ИП Online medics,Алматы
590,Управляющий в сеть салонов лазерной эпиляции,400 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО MIBRANDS(МИБРЭНДС),Астана
591,Финансовый директор,,Опыт более 6 лет,ТОО 125 HIGH SCHOOL,Алматы
592,Начальник складской логистики,300 000 – 400 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Алекс,Сарыагаш
593,Заведующий магазином,от 400 000 ₸ на руки,Опыт 1-3 года,ИП Юсупова,Алматы
594,Начальник отдела снабжения,,Опыт более 6 лет,АО Qarmet,Темиртау
595,Директор по персоналу (HRD),,Опыт более 6 лет,ТОО Фирма Жилой фонд,Караганда
596,Руководитель отдела Customer Success,700 000 – 730 000 ₸ на руки,Опыт 1-3 года,ИП Лаззатова (Edubuh),Алматы
597,Заместитель директора колледжа / заведующий отделением по учебно-воспитательной работе,300 000 – 600 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО International Education Council,Астана
598,Личный ассистент генерального директора,от 600 000 ₸ на руки,Опыт 3-6 лет,EduPlat LTD,Алматы
599,Директор по продуктам/СPO,,Опыт 3-6 лет,EduPlat LTD,Алматы
600,Руководитель сервисного отдела,400 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Мебель в Дом (Бочкарева Е.М.),Костанай
601,Руководитель отдела логистики,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО BAUM (БАУМ),Уральск
602,Руководитель отдела строительства и эксплуатации сети в г. Алматы,от 850 000 ₸ на руки,Опыт 3-6 лет,Оператор связи Комфортел,Алматы
603,Руководитель отдела продаж,от 650 000 ₸ на руки,Опыт 1-3 года,Группа Официальных Дилеров Сильвер,Астана
604,Начальник склада автомобильных технических жидкостей и фильтров,от 800 000 ₸ на руки,Опыт 3-6 лет,ТОО GT oil service,Алматы
605,Руководитель группы фиксированного бизнеса.,,Опыт 3-6 лет,"Beeline, ТМ",Тараз
606,Руководитель отдела продаж,,Опыт более 6 лет,ТОО НЕКСТЕД КЗ,Астана
607,Управляющий магазином,,Опыт 3-6 лет,ТОО ЭлектроСтрой - сеть фирменных магазинов инструмента и крепежа,Тараз
608,Начальник произвоство в колбасный цех,от 1 000 000 ₸ до вычета налогов,Опыт более 6 лет,ИП ПИР,Алматы
609,Управляющий в сеть кофеен Vanilla,,Опыт 1-3 года,ИП Ванилла Кунаева,Алматы
610,Руководитель отдела продаж,,Опыт 3-6 лет,ТОО Алматинский вентиляторный завод,Шымкент
611,Руководитель отдела продаж (РОП),от 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП aoe.kz,Алматы
612,Управляющий рестораном,от 500 000 ₸ на руки,Опыт 1-3 года,ИП Миршанова Ю.В.,Шымкент
613,Руководитель отдела продаж,130 000 – 670 000 ₸ на руки,Без опыта,ТОО Silkway Auto Kazakhstan,Алматы
614,Руководитель колл-центра,300 000 – 700 000 ₸ на руки,Опыт 1-3 года,ТОО Venus medikal kz,Алматы
615,Руководитель call-центра,,Опыт 1-3 года,Евразия СТ,Алматы
616,Управляющий материально-техническим снабжением,,Опыт более 6 лет,АО Qarmet,Темиртау
617,Руководитель отдела продаж,,Опыт 1-3 года,ТОО Key to Travel,Алматы
618,Управляющий в кафе Akonar_food,200 000 – 600 000 ₸ на руки,Опыт 1-3 года,ИП Усманов А.Б,Семей
619,Ассистент директора,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Фирма Гермес VV,Алматы
620,Руководитель отдела логистики,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО BAUM (БАУМ),Актау
621,Управляющий / Руководитель учебного центра,230 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Ayala (StudyON),Алматы
622,Руководитель отдела логистики,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО BAUM (БАУМ),Талдыкорган
623,Заместитель директора по АХЧ,,Опыт 1-3 года,ТОО Star Brands Asia (Стар Брэндс Азия),Алматы
624,"Заместитель управляющего магазином/Администратор New Yorker (ТЦ ""Костанай Плаза"")",,Опыт 1-3 года,ТОО НЬЮ ЙОРКЕР Ритейл КАЗ,Костанай
625,Руководитель отдела по работе с новостройками,400 000 – 800 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Этажи,Астана
626,Управляющий в магазин одежды,от 300 000 ₸ на руки,Опыт 1-3 года,ИП MYRZA GROUP,Астана
627,Финансовый директор (CFO),,Без опыта,Gamma Doro,Алматы
628,Директор по персоналу (HRD),от 400 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ХОД КОНЕМ-2021,Астана
629,Директор по организации полетов,,Опыт более 6 лет,"АО Qazaq Air, АО",Астана
630,Финансовый директор / главный финансовый менеджер,от 800 000 ₸ на руки,Опыт 3-6 лет,ТОО Метако ПФ,Алматы
631,Руководитель группы фиксированного бизнеса,,Опыт 3-6 лет,"Beeline, ТМ",Атырау
632,Директор магазина (ТЦ Алматы Молл),до 300 000 ₸ на руки,Опыт 1-3 года,ТОО ТАБЕР ТРЕЙД КЗ (сеть магазинов Подружка),Алматы
633,Руководитель отдела администрирования,400 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Capital Leasing Group (Капитал Лизинг Груп),Алматы
634,Руководитель call-центра,,Опыт 3-6 лет,ООО Агентство судебного взыскания,Алматы
635,Администратор Региона Алматы,500 000 – 1 000 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО L`aroush Jewelry,Алматы
636,Личный ассистент руководителя,от 800 000 ₸ на руки,Опыт 3-6 лет,Assistant HR Agency,Алматы
637,Руководитель отдела продаж,500 000 – 1 500 000 ₸ на руки,Опыт 1-3 года,ИП Askhat.online,Алматы
638,Руководитель отдела продаж,,Опыт 3-6 лет,ТОО Alem Group Kazakhstan,Уральск
639,Руководитель отдела продаж,,Опыт более 6 лет,ТОО Микрофинансовая организация «R-Finance»,Астана
640,Руководитель по строительным закупкам,,Опыт 3-6 лет,ТОО Ultradecor Trading Kazakhstan,Петропавловск
641,Управляющий рестораном,от 350 000 ₸ на руки,Опыт 1-3 года,ТОО Kiki’s Chiken,Алматы
642,Начальник монтажной службы,до 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО KSKE(KazStroyKom Engineering),Алматы
643,"Супервайзер, Руководитель отдела продаж",250 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ИП Аушахметов Т.Ш,Петропавловск
644,Руководитель строительного объекта,,Опыт более 6 лет,ТОО Art Building Group,Алматы
645,Руководитель в тендерный отдел,750 000 – 1 650 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Positive gc (Pozitiv),Астана
646,Управляющий в ресторан,600 000 – 700 000 ₸ на руки,Опыт 1-3 года,ТОО “FGS - Частная школа будущего поколения”,Шымкент
647,Руководитель отдела аренды БЦ,,Опыт 3-6 лет,ТОО JOBAM,Астана
648,Бизнес-ассистент Первого руководителя,от 620 000 ₸ до вычета налогов,Опыт 1-3 года,"АО Товарная биржа ЕТС (Товарная биржа Евразийская Торговая Система, АО)",Алматы
649,Руководитель отдела продаж (недвижимость),,Опыт 3-6 лет,ТОО Корпорация управления бизнесом (КУБ),Алматы
650,Руководитель call-центра,от 450 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ПроРазвитие,Астана
651,Руководитель проектов,500 000 – 800 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО VentPlus (Alima trade ),Астана
652,Исполнительный директор Туроператора,,Опыт более 6 лет,Tailor Made Solutions (TMS),Алматы
653,Руководитель Каспи магазина,300 000 – 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО КазФармаси,Алматы
654,Управляющий цветочным магазином,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Royal Flowers,Туркестан
655,Руководитель производства,350 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Усманов А.Б,Семей
656,Управляющий в магазин брендированной одежды,от 300 000 ₸ на руки,Опыт 1-3 года,ИП MYRZA GROUP,Алматы
657,Head of F&B (Управляющий рестораном),,Опыт 3-6 лет,ТОО Resident Group,Алматы
658,Руководитель группы продаж,350 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО Этажи,Петропавловск
659,Онлайн-управляющий в сеть салонов лазерной эпиляции,400 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО MIBRANDS(МИБРЭНДС),Алматы
660,Финансовый директор,,Опыт более 6 лет,ТОО Art Building Group,Алматы
661,Операционный менеджер,от 400 000 ₸ на руки,Опыт 3-6 лет,ТОО KEY ONE,Астана
662,Управляющий менеджер жилого комплекса,300 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Управляющая Компания Birlik Almaty,Алматы
663,Заместитель управляющего магазином,350 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Саржанов (ТМ Serginnetti),Астана
664,Арт-директор,,Опыт 1-3 года,ООО EVGENIY GROUP,Алматы
665,Руководитель технического отдела,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Ваш Домофон,Алматы
666,Руководитель отдела ТОиР на бетонный завод,400 000 – 600 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Ақмола-Бетон,Астана
667,Руководитель группы операторов в call-центр,50 000 – 120 000 ₽ на руки,Опыт 1-3 года,SIS Corporation,Алматы
668,Директор по продажам логистических услуг,8 – 1 200 000 ₸ на руки,Опыт более 6 лет,ТОО KTK SERVICE TRUNKS,Алматы
669,Личный ассистент руководителя (PA),от 700 000 ₸ на руки,Опыт 3-6 лет,Assistant HR Agency,Алматы
670,Начальник производства (помощник),,Опыт 1-3 года,ТОО КАЗЭКСИМЕКС,Астана
671,Коммерческий менеджер/Руководитель отдела (транспортная логистика),1 000 000 – 1 500 000 ₸ на руки,Опыт 3-6 лет,ГЛТ,Алматы
672,Менеджер по продажам / Руководитель отдела продаж,от 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Перспективастрой,Астана
673,Заведующий кондитерским производством,600 000 – 700 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Мастер Кондитер,Астана
674,Управляющий салоном красоты,от 300 000 ₸ на руки,Опыт 1-3 года,ИП Жумабекова,Астана
675,"Администратор / Заместитель директора в магазин KARL LAGERFELD (ТЦ ""Dostyk plaza"")",,Опыт 1-3 года,BNS Group,Алматы
676,Начальник производства столярного и металлического цеха,380 000 – 600 000 ₸ на руки,Без опыта,ТОО Alan Juma,Алматы
677,Руководитель группы продаж,250 000 – 2 000 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Этажи,Астана
678,Начальник отдела call-center,,Опыт 1-3 года,ТОО Коллекторское агентство Everest,Шымкент
679,Руководитель филиала/ведущий менеджер по продажам климатического оборудования,,Опыт 1-3 года,ТОО REALCON (РЕАЛКОН),Шымкент
680,Начальник ревизионного отдела,,Опыт 3-6 лет,"АО CASPIAN beverage holding, АО",Алматы
681,Руководитель отдела продаж,от 400 000 ₸ на руки,Опыт 1-3 года,ЭТАЖИ (ИП Привальцев А.А.),Кокшетау
682,Заведующая/Заведующий производственной лаборатории,от 630 000 ₸ до вычета налогов,Опыт 3-6 лет,"Бахус, АО",Алматы
683,Начальник Юридического управления,от 850 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Халык Актив,Алматы
684,Управляющий магазином в Balbobek/Администратор,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Balbobek Group,Алматы
685,Директор по маркетингу,,Опыт 3-6 лет,ТОО Kazakhstan Distributors Centre,Алматы
686,Country Director,,Опыт более 6 лет,ТОО ТМФ Казахстан,Алматы
687,Бизнес ассистент руководителя,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Ресурс Плюс KZ,Алматы
688,Директор по маркетингу (СМО) iGaming,,Опыт 1-3 года,ИП Штергер Евгений Владимирович,Алматы
689,Руководитель отдела продаж,200 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО A-GeoTech,Алматы
690,Директор по строительству и ремонту,,Без опыта,ТОО Компания ЭВРИКА,Шымкент
691,Руководитель отдела продаж и маркетинга,от 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО GAREX LTD,Щучинск
692,Администратор магазина (управляющий),290 000 – 290 000 ₸ на руки,Опыт 1-3 года,ТОО Well.kz,Алматы
693,Управляющий магазином,400 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Trade Nails,Астана
694,"Руководитель по маркетингу и продвижению ""Центра красок №1"" (розничная сеть).",800 000 – 1 000 000 ₸ на руки,Опыт более 6 лет,ТОО SAMRUK Trade,Алматы
695,Личный помощник/бизнес-ассистент руководителя,400 000 – 700 000 ₸ на руки,Опыт 1-3 года,ТОО SAMRUK Trade,Алматы
696,Начальник производства в клининговую компанию,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО «RMM Group»,Астана
697,Требуется руководитель филиала юридической компании по юридическим услугам с опытом работы,200 000 – 1 000 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО QAZ LEGAL ELITE,Шымкент
698,Начальник отдела Малого и среднего бизнеса,от 420 000 ₽ до вычета налогов,Опыт 3-6 лет,"Евразийский банк, АО",Атырау
699,Администратор мебельного салона,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО Орматек,Астана
700,Руководитель отдела подбора персонала,400 000 – 570 000 ₸ на руки,Опыт 1-3 года,ТОО Telecontact,Алматы
701,Начальник транспортного участка СЭЗ Хоргос,350 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО СТОРК-КАЗАХСТАН,Жаркент
702,Руководитель отдела продаж,800 000 – 2 000 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Brand,Алматы
703,Начальник производственного цеха,от 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО DIA Engineering Group,Алматы
704,Руководитель Центра Устойчивого Развития,от 320 000 ₸ на руки,Опыт 1-3 года,АО ALT Университет имени Мухамеджана Тынышпаева,Алматы
705,Заведующий минимаркета в мкр.Жулдыз-1,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Асторг,Алматы
706,Руководитель отдела продаж,,Опыт 3-6 лет,ТОО Этажи,Астана
707,Заместитель управляющего магазином,от 350 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Саржанов (ТМ Serginnetti),Алматы
708,Руководитель отдела партнерств,,Опыт более 6 лет,ТОО НЕКСТЕД КЗ,Астана
709,Начальник сварочного производства,до 600 000 ₸ на руки,Опыт более 6 лет,ТОО Meiram Kurylys,Шымкент
710,Финансовый Директор / аналитик (проектная работа),,Опыт 3-6 лет,ТОО ИмиджСити,Алматы
711,Начальник транспортного отдела,от 500 000 ₸ до вычета налогов,Без опыта,ТОО Бедел Құрылыс,Алматы
712,Руководитель отдела Оффлайн Продаж,200 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО МИКРОФИНАНСОВАЯ ОРГАНИЗАЦИЯ KREDIT SEVEN KAZAKHSTAN (КРЕДИТ СЕВЕН КАЗАХСТАН),Караганда
713,Руководитель отдела клиентского сервиса,,Опыт 1-3 года,ТОО Khan Group,Алматы
714,Руководитель по финансам,,Опыт 3-6 лет,ТОО INTERNET PORTAL NUR (IT-компания NUR.KZ),Алматы
715,Руководитель складской и транспортной логистики (Заведующий складом),400 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ИП PASSO CHANTAL,Астана
716,Управляющий розничным магазином,225 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО ALCOMARKET.KZ (АЛКОМАРКЕТ.КЗ),Алматы
717,Начальник отдела продаж,,Опыт 3-6 лет,ТОО Алма-Инвест-Холдинг,Алматы
718,Бизнес ассистент/Помощник руководителя,400 000 – 400 000 ₸ на руки,Без опыта,ИП KUDRATOVA IRODA,Астана
719,Руководитель Управления маркетинга КазНПУ имени Абая,450 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,Гос. корп. КазНПУ имени Абая,Алматы
720,Руководитель отдела продаж,,Опыт 3-6 лет,ТОО РОЗА,Шымкент
721,Начальник производства,от 350 000 ₸ на руки,Опыт 1-3 года,ТОО Жанафарм,Алматы
722,"Руководитель нового направления по ремоторизации сельскохозяйственной и специальной техники, бренд м",,Опыт 3-6 лет,ТОО Казрост,Кокшетау
723,Начальник производственного процесса,300 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Copper KZ-СА,Балхаш
724,Бизнес ассистент/Помощник руководителя,400 000 – 400 000 ₸ на руки,Без опыта,ИП KUDRATOVA IRODA,Астана
725,Заместитель директора (Завуч) по учебной части в начальную школу,400 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО PRIZMA SCHOOL,Алматы
726,Руководитель по управлению финансов,,Опыт 3-6 лет,ТОО Микрофинансовая организация Шинхан Финанс,Алматы
727,Финансовый директор (CFO),до 1 000 000 ₸ на руки,Опыт более 6 лет,ТОО Capital Leasing Group (Капитал Лизинг Груп),Алматы
728,Начальник производственно-технического отдела в строительстве,от 500 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Oil Real Estate,Алматы
729,Руководитель отдела маркетинга,700 000 – 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО КАРАДА ПРО,Алматы
730,Начальник планово-экономического отдела,до 800 000 ₸ на руки,Опыт более 6 лет,"АО CASPIAN beverage holding, АО",Алматы
731,Начальник кредитного подразделения (г. Алматы),,Опыт 3-6 лет,ТОО МФО 1 Кредит,Алматы
732,Руководитель отдела продаж,500 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ИП Калинин М.С,Петропавловск
733,Руководитель службы документационного обеспечения,321 300 – 321 300 ₸ до вычета налогов,Опыт 1-3 года,АО Авиаремонтный завод № 405,Алматы
734,"Начальник отдела магазина/Администратор магазина (ТД ""ЦУМ"", пр-т Аль-Фараби, д.65)",до 260 000 ₸ на руки,Опыт 1-3 года,Спортмастер Казахстан,Костанай
735,Начальник Управления методологии и аналитики данных,,Опыт более 6 лет,"Халык-Life, АО",Алматы
736,Заведующий отделом H&M,,Опыт 1-3 года,ТОО H&M,Актобе
737,Руководитель отдела аналитики,500 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ТОО TapTatti Retail,Астана
738,"Заведующий складом (ТЦ ""ЦУМ"", пр-т Аль-Фараби, д.65)",,Опыт 1-3 года,Спортмастер Казахстан,Костанай
739,Руководитель строительного проекта,500 000 – 800 000 ₸ на руки,Опыт более 6 лет,ТОО Каз Трейд Констракшн,Астана
740,Бизнес-ассистент,800 – 3 000 $ на руки,Опыт 1-3 года,Каюмов Руслан Юрьевич,Алматы
741,Руководитель Финансового Департамента,,Опыт более 6 лет,ТОО ЭлектроСтрой - сеть фирменных магазинов инструмента и крепежа,Тараз
742,Заведующий складом,400 000 – 480 000 ₸ на руки,Опыт 3-6 лет,ТОО Qaz Rail Automatic,Ушарал
743,Руководитель отдела транспорта и логистики,,Опыт 1-3 года,ТОО DEGO Trade,Алматы
744,Руководитель отдела подбора персонала,400 000 – 570 000 ₸ на руки,Опыт 1-3 года,ТОО Telecontact,Шымкент
745,Персональный ассистент,400 000 – 600 000 ₸ на руки,Опыт 3-6 лет,АО Электромонтаж,Алматы
746,Заведующий складом,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО ГидроТехСнаб Астана,Астана
747,Бизнес-ассистент,,Опыт 3-6 лет,ТОО Корпорация управления бизнесом (КУБ),Алматы
748,Руководитель отдела маркетинга,от 800 000 ₸ на руки,Опыт 3-6 лет,ТОО Respect Retail Group,Алматы
749,Помощник руководителя,450 000 – 530 000 ₸ на руки,Без опыта,ТОО IDIA Market,Алматы
750,Начальник цеха по производству,от 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО УЗЭМИК,Усть-Каменогорск
751,Заместитель управляющего магазином New Yorker (ТЦ ADK River),,Опыт 1-3 года,ТОО НЬЮ ЙОРКЕР Ритейл КАЗ,Усть-Каменогорск
752,Начальник отдела планирования,,Опыт более 6 лет,ТОО RG Brands Kazakhstan,Алматы
753,Ассистент управляющего партнера,250 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Inova Tech,Астана
754,Начальник склада / Заведующий складом,,Опыт 3-6 лет,Equip Group,Алматы
755,Начальник производства,,Опыт 3-6 лет,Таврида Электрик Астана,Астана
756,Руководитель производственно-технического отдела,500 000 – 600 000 ₸ на руки,Опыт более 6 лет,ТОО Copper KZ-СА,Балхаш
757,Рекрутер / HR-директор,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП PVE holding,Астана
758,Бизнес-ассистент руководителя,от 200 000 ₸ на руки,Опыт 3-6 лет,ТОО Актобе-Этажи,Актобе
759,Начальник цеха,,Опыт 3-6 лет,ТОО Tectum Engineering,Шымкент
760,Руководитель отдела продаж,120 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО DOSCAR GROUP,Тараз
761,Руководитель отдела по работе с должниками,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО Коллекторское агентство Kaz Collect,Алматы
762,Бизнес-ассистент/ассистент руководителя,от 400 000 ₸ на руки,Опыт 3-6 лет,ТОО НОВОМЭК КАЗАХСТАН,Астана
763,Руководитель по ИТ,,Опыт 3-6 лет,ТОО INTERNET PORTAL NUR (IT-компания NUR.KZ),Алматы
764,Помощник-универсал для руководителя,500 000 – 800 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ABIS Investments,Алматы
765,Руководитель цеха пароводоснабжения,350 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО EkibastuzFerroAlloys,Экибастуз
766,Менеджер по продажам/Руководитель направления,,Опыт 3-6 лет,ООО ГК ДИАТ,Астана
767,Заведующий производством,400 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ИП Самал Тау,Алматы
768,Заведующий секцией,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Magnum E-commerce Kazakhstan,Астана
769,Помощник/ассистент руководителя,400 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО Метры01,Астана
770,Региональный Менеджер по Франчайзингу,от 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Орматек,Астана
771,Бизнес-ассистент / Помощник руководителя,500 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ТОО THE BEST SELLER,Астана
772,Региональный Представитель торговый (продажа тракторной техники),от 511 000 ₽ на руки,Опыт 1-3 года,ООО ПРОФПАРК,Алматы
