ID,Vacancy_name,Salary,Experience,Company_name,Location
900,Project Control Manager,,Опыт 3-6 лет,ТОО FSSA,Актау
901,Менеджер по продажам,от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО iMAS GROUP,Астана
902,"Manager (ALM), Financial Control and Reporting Division",,Опыт 1-3 года,АО Al Hilal Банк,Алматы
903,Food Service Delivery Development Manager,,Опыт 3-6 лет,METRO Cash&Carry (Kazakhstan),Алматы
904,Maintenance planner,,Опыт 1-3 года,ТОО RG Gold,Щучинск
905,"Manager, Financial Control and Reporting Division",,Опыт 1-3 года,АО Al Hilal Банк,Алматы
906,Главный инженер проекта,,Опыт более 6 лет,ТОО Атрикс-Строй,Алматы
907,Front Office Manager (Rixos Borovoe),,Опыт 3-6 лет,ТОО Burabay Hotel Management,Астана
908,Maintenance planner,,Опыт 1-3 года,ТОО RG Gold,Астана
909,Intern in Audit department,,Без опыта,ТОО EY (Ernst & Young),Алматы
910,Front Office Manager (Rixos Borovoe),,Опыт 3-6 лет,ТОО Burabay Hotel Management,Алматы
911,Legal Counsel,,Опыт 1-3 года,ТОО Хуавей Текнолоджиз Казахстан,Алматы
912,Deputy Chief Accountant/Заместитель Главного Бухгалтера,,Опыт 3-6 лет,METRO Cash&Carry (Kazakhstan),Алматы
913,National sales manager,,Опыт более 6 лет,ООО ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ,Астана
914,National sales manager,,Опыт более 6 лет,ООО ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ,Алматы
915,Java Senior Developer,,Опыт 3-6 лет,Itransition,Астана
916,Старший юрист,от 550 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Astana-Plat,Алматы
917,Senior consultant in Audit Department,,Опыт 3-6 лет,ТОО EY (Ernst & Young),Алматы
918,Главный бухгалтер,,Опыт 3-6 лет,ТОО VK development group,Усть-Каменогорск
919,Staff (A1) in Audit Department,,Опыт 1-3 года,ТОО EY (Ernst & Young),Алматы
920,Manager in Audit Department,,Опыт более 6 лет,ТОО EY (Ernst & Young),Алматы
921,Требуется помощник повара в детский сад,140 000 – 145 000 ₸ на руки,Опыт 1-3 года,ТОО CHILD DEVELOPMENT CENTRE STAR,Астана
922,Личный помощник руководителя (Ассистент),до 350 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
923,Ретушер (специалист по обработке фотографий),от 250 000 ₸ на руки,Без опыта,Teez,Караганда
924,Trade Marketing Specialist,,Опыт 1-3 года,АО ИП Эфес Казахстан,Алматы
925,Мастер,до 320 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Атырау
926,Специалист по коммуникации с банками,300 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО JetPay.kz,Алматы
927,Главный энергетик,,Опыт 3-6 лет,ТОО Tau Development,Алматы
928,PR Manager,,Опыт более 6 лет,АО Al Hilal Банк,Алматы
929,Специалист по работе с базами данных,,Опыт 1-3 года,"Danone, ТМ",Алматы
930,Intern/Consultant 1 / Legal Group / Astana,,Опыт 1-3 года,ТОО KPMG,Астана
931,"Senior Consultant (Transport & Logistics), Strategy group, Consulting Department",,Опыт 3-6 лет,ТОО KPMG,Астана
932,Chief Developer / Project Manager,,Опыт 1-3 года,ТОО STEPPE COFFEE,Алматы
933,Специалист по эффективности команды сбыта,,Опыт 1-3 года,АО ИП Эфес Казахстан,Алматы
934,Материальный бухгалтер,300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО Konstrukt (project and development group),Атырау
935,Инженера по технике безопасности в строительстве,,Опыт 3-6 лет,ТОО Konstrukt (project and development group),Атырау
936,Программист ASP.NET,,Опыт 1-3 года,АО Народный банк Казахстана,Алматы
937,Backend-разработчик,,Опыт 1-3 года,ИП Мухитдинов,Алматы
938,Junior Java developer,,Без опыта,АО МФО ОнлайнКазФинанс (ТМ Solva),Алматы
939,JavaScript (Typescript) Разработчик Junior,,Опыт 1-3 года,ТОО Business Applications Solutions,Алматы
940,Sales Intern / Стажёр отдела продаж,от 500 000 ₸ до вычета налогов,Без опыта,"«Procter & Gamble», Студент",Алматы
941,Программист АСУТП,,Опыт 1-3 года,ТОО СЕРВИСНЫЙ ЦЕНТР ERG,Астана
942,Android разработчик,до 600 000 ₸ на руки,Опыт 1-3 года,ТОО Транспортный холдинг города Алматы,Алматы
943,Junior DevOps Engineer,,Без опыта,АО МФО ОнлайнКазФинанс (ТМ Solva),Алматы
944,Junior L1 operations engineer,,Опыт 1-3 года,LifeStreet Corporation,Алматы
945,Junior L1 operations engineer,,Опыт 1-3 года,LifeStreet Corporation,Астана
946,Data Marketing Manager / Маркетолог по анализу данных о потребителях,от 950 000 ₸ до вычета налогов,Опыт 1-3 года,"«Procter & Gamble», Молодой специалист",Алматы
947,Java Developer в MFS,,Опыт 1-3 года,АО Kcell,Алматы
948,Barista,,Без опыта,ТОО STEPPE COFFEE,Алматы
949,Fullstack developer,,Опыт 3-6 лет,АО Народный банк Казахстана,Алматы
950,Разработчик гибридных мобильных приложений,,Опыт 3-6 лет,ТОО Business Applications Solutions,Алматы
951,Java Developer,,Опыт 3-6 лет,Andersen,Алматы
952,Data Scientist,,Без опыта,Nazarbayev University,Астана
953,Senior Java Developer,,Опыт 3-6 лет,ТОО Khan Group,Алматы
954,On-site IT Support Specialist,,Опыт 1-3 года,ТОО EY (Ernst & Young),Алматы
955,Lead .NET Developer,,Опыт более 6 лет,Andersen,Алматы
956,Системный аналитик в BigData,,Опыт 1-3 года,АО Kcell,Алматы
957,Инженер ИТ-инфраструктуры,,Опыт 1-3 года,АО Народный банк Казахстана,Алматы
958,Разработчик автотестов,,Опыт 3-6 лет,"ТОО Small, ТМ (Скиф Трейд, ТОО)",Алматы
959,Веб-аналитик,,Опыт 1-3 года,ТОО MP Solutions,Алматы
960,QA инженер,до 700 000 ₸ на руки,Без опыта,ТОО JMart,Алматы
961,DBA инженер,,Опыт 1-3 года,АО Народный банк Казахстана,Алматы
962,Waiter/Официант,,Без опыта,"ТОО Astana Development Group (Hilton Garden Inn Astana, ТМ)",Астана
963,Product Owner,,Опыт 3-6 лет,ТОО Khan Group,Алматы
964,DevOps Engineer,,Опыт 1-3 года,АО Банк ЦентрКредит,Алматы
965,Lead Generation / Client Acquisition Specialist,,Опыт 1-3 года,Itransition,Астана
966,Ментор по Full Stack Developer,960 – 1 680 $ до вычета налогов,Опыт 3-6 лет,ООО Academy of Digital Industries LLC,Алматы
967,Системный аналитик,,Опыт 1-3 года,ТОО DAR tech,Алматы
968,DevSecOps Engineer,,Опыт 3-6 лет,АО Kcell,Алматы
969,Frontend/Full-stack разработчик,420 000 – 560 000 ₸ на руки,Опыт 1-3 года,ТОО IDIA Market,Астана
970,Инженер-Программист встраиваемых систем,,Опыт 3-6 лет,ТОО Alpha-Safety,Алматы
971,Бизнес-аналитик,,Опыт 1-3 года,ТОО Business Applications Solutions,Алматы
972,PHP разработчик,,Опыт 1-3 года,ТОО Сентрас Капитал,Алматы
973,Разработчик баз данных / Программист SQL (фармацевтическая отрасль),,Опыт 3-6 лет,ТОО АЙКЬЮВИА Солюшнс Казахстан,Алматы
974,Backend-разработчик для автоматизации подачи тендеров (проектная работа),от 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Amanat Expert KZ,Алматы
975,South Korea Affiliate Manager- Gambling,1 500 – 2 000 $ до вычета налогов,Опыт 1-3 года,ИП Gabazyans Maria,Алматы
976,Golang-разработчик,,Опыт 3-6 лет,АО ForteBank,Алматы
977,Sales Engineer,,Без опыта,ТОО Bolashak Atyrau,Атырау
978,Allocation Specialist,,Опыт 1-3 года,ТОО Intermode (Интермоде),Алматы
979,Senior PHP developer,,Опыт более 6 лет,ТОО Kulan Oil,Алматы
980,Консультант в Отдел Устойчивого развития (ESG) со знанием немецкого языка,,Опыт 1-3 года,PricewaterhouseCoopers,Алматы
981,Intern in banks and financial institutions consultancy,,Без опыта,ТОО EY (Ernst & Young),Алматы
982,Менеджер поддержки партнеров,от 300 000 ₸ на руки,Опыт 1-3 года,Teez,Алматы
983,Снабженец BI Service,320 000 – 380 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
984,Менеджер по продажам,300 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,"НАТ Казахстан, AO",Астана
985,Главный Инженер Проекта,534 000 – 700 000 ₸ до вычета налогов,Опыт 3-6 лет,ЧК BI Development Ltd.,Астана
986,Field Force Training Specialist,,Опыт 3-6 лет,ТОО KT&G GLOBAL KAZAKHSTAN (КЕЙ-ТИ-ЭНД-ДЖИ ГЛОБАЛ КАЗАХСТАН),Алматы
987,Менеджер объекта BI Service,300 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
988,Менеджер по продажам в отдел продаж,500 000 – 3 000 000 ₸ на руки,Без опыта,Atrium,Алматы
989,Менеджер по продажам отдела продаж,500 000 – 2 000 000 ₸ на руки,Без опыта,Atrium,Алматы
990,Бухгалтер-консультант 1С/стажер,80 000 – 350 000 ₸ на руки,Без опыта,ТОО Первый БИТ,Алматы
991,Teacher of English as an Additional Language (EAL),,Опыт 3-6 лет,"Haileybury Almaty, НАО",Алматы
992,Менеджер по продажам коммерческой недвижимости,,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
993,BDM/Business developer manager,,Опыт 1-3 года,ТОО TechBridge,Алматы
994,Methodologist (Әдіскер),250 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО JUZ40 ONLINE,Астана
995,Менеджер по маркетингу,,Опыт более 6 лет,ТОО Free Line Retail,Алматы
996,Methodologist (Әдіскер),250 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО JUZ40 ONLINE,Алматы
997,"Manual QA Engineer (defi, blockchain)",1 500 – 2 500 $ до вычета налогов,Опыт 1-3 года,EmFi Technologies Limited,Алматы
998,HRBP,,Опыт более 6 лет,АО ИП Эфес Казахстан,Караганда
999,Аналитик баз данных (фармацевтическая отрасль),,Опыт 1-3 года,ТОО АЙКЬЮВИА Солюшнс Казахстан,Алматы
1000,Ведущий программист-проектировщик Управления развития и сопровождения ИС,от 600 000 ₸ до вычета налогов,Опыт 1-3 года,РГП на ПХВ Инженерно-технический центр Управления Делами Президента Республики Казахстан,Астана
1001,Brand Manager (Professional Products Division),,Опыт 3-6 лет,ТОО Лореаль Казахстан,Алматы
1002,Trade Marketing Specialist / Trade Marketing Executive,,Опыт 3-6 лет,ТОО Филип Моррис Казахстан,Алматы
1003,Администратор пункта выдачи,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,Teez,Сатпаев
1004,Администратор баз данных,,Опыт 1-3 года,Kaspi.kz,Алматы
1005,Environmental Policy Advisor,,Опыт более 6 лет,Германское общество по международному сотрудничеству (GIZ) в Казахстане,Астана
1006,.Net Trainee,,Без опыта,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Актобе
1007,Бухгалтер - экономист,до 350 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
1008,Продуктовый аналитик,до 700 000 ₸ на руки,Опыт 1-3 года,ТОО Khan Group,Алматы
1009,Executive secretary / Помощник директора,,Опыт 3-6 лет,Частное учреждение Ренеко-Казахстан,Шымкент
1010,Ресепшионист/администратор в гостиницу,до 224 400 ₸ до вычета налогов,Опыт 1-3 года,ТОО Hotel Development Company (Ibis Hotel Astana),Астана
1011,Web Fullstack Developer (PHP/TS),от 4 500 € на руки,Опыт более 6 лет,ТОО Wisebits,Астана
1012,Backend Go developer,,Опыт 3-6 лет,red_mad_robot,Астана
1013,Marketing Technologist / Менеджер по развитию и аналитике маркетинговых технологий,от 1 000 000 ₸ до вычета налогов,Опыт 1-3 года,"«Procter & Gamble», Молодой специалист",Алматы
1014,Ночной повар,от 245 000 ₸ до вычета налогов,Опыт 1-3 года,"ТОО Astana Development Group (Hilton Garden Inn Astana, ТМ)",Астана
1015,Full-Stack разработчик (PHP),от 300 000 ₸ на руки,Опыт 3-6 лет,АО Алма Телекоммуникейшнс Казахстан (ALMA +),Алматы
1016,Повар горячего цеха,от 245 000 ₸ до вычета налогов,Опыт 1-3 года,"ТОО Astana Development Group (Hilton Garden Inn Astana, ТМ)",Астана
1017,Менеджер по продажам,до 1 000 $ на руки,Опыт 1-3 года,Palme School inc,Астана
1018,IOS/ANDROID/ PYTHON-backend Разработчик,от 250 000 ₸ на руки,Опыт 3-6 лет,ИП FoodCloud,Алматы
1019,1С Разработчик,,Опыт 3-6 лет,ТОО Омни Юнит Казахстан,Алматы
1020,HTML5 Playable Ads Developer,,Опыт 1-3 года,MY.GAMES,Алматы
1021,Разработчик ПО (React Native),,Опыт 3-6 лет,ТОО Холдинг Самгау,Астана
1022,Модератор,от 250 000 ₸ на руки,Без опыта,Teez,Караганда
1023,"Commercial Finance Specialist, Eurasia",,Опыт 1-3 года,ТОО Mondelez Kazakhstan LLP,Алматы
1024,"(Senior) Analyst, Macroeconomics",,Опыт 3-6 лет,ТОО KPMG,Астана
1025,Sales Manager Caucasus & Belarus,,Опыт 3-6 лет,HALEON,Алматы
1026,UX/UI-дизайнер,,Опыт 3-6 лет,ЧК BI Development Ltd.,Астана
1027,"(Senior) Analyst, Macroeconomics",,Опыт 3-6 лет,ТОО KPMG,Алматы
1028,Sales Manager Caucasus & Belarus,,Опыт более 6 лет,HALEON,Астана
1029,JavaScript Developer,,Опыт 3-6 лет,Andersen,Алматы
1030,Qlik sense developer,,Опыт 1-3 года,Kaspi.kz,Алматы
1031,Trader pulses and oilseeds,,Опыт 3-6 лет,AGS,Астана
1032,"Investment expert / wealth manager, NAV Capital Limited, UAE, Dubai",,Опыт 3-6 лет,ТОО Elite Business Group,Алматы
1033,"Associate/Intern to Fixed Assets & Real Estate Valuation, Astana",,Опыт 1-3 года,PricewaterhouseCoopers,Астана
1034,CP&A Budget Analyst,,Опыт 3-6 лет,ТОО Mondelez Kazakhstan LLP,Алматы
1035,Business development manager\ Менеджер по развитию бизнеса,300 000 – 1 000 000 ₸ на руки,Опыт более 6 лет,ТОО Эраунд Групп AROUND,Алматы
1036,Junior .NET Developer,,Опыт 1-3 года,Andersen,Алматы
1037,Middle+/Senior Golang developer,,Опыт 3-6 лет,Новео,Алматы
1038,Экономист,350 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Dala-construction.kz,Шымкент
1039,IOS-разработчик,800 000 – 1 700 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
1040,P&ED Specialist,,Опыт 1-3 года,ТОО Филип Моррис Казахстан,Алматы
1041,Менеджер по поддержке новых продуктов/Проектный менеджер NPD,,Опыт 3-6 лет,SPLAT,Алматы
1042,Fund/Budget Specialist,,Опыт 3-6 лет,ТОО KT&G Kazakhstan (Кей-Ти-Энд-Джи Казахстан),Алматы
1043,Fullstack-разработчик,350 000 – 800 000 ₸ до вычета налогов,Опыт 1-3 года,РГП на ПХВ Республиканский центр электронного здравоохранения,Астана
1044,Разработчик RPA,,Опыт 1-3 года,ТОО MAGNUM. Информационные технологии/Ақпараттық технологиялар,Алматы
1045,Senior Geologist,,Опыт 3-6 лет,ТОО FSSA,Актау
1046,Marketing Brand Associate,,Опыт 1-3 года,ТОО JTI Kazakhstan,Алматы
1047,Senior iOS Developer,,Опыт 3-6 лет,ТОО Halyk Finservice,Алматы
1048,System administrator (Application support engineer),,Опыт 3-6 лет,Social Discovery Group,Алматы
1049,Системный аналитик,,Опыт 1-3 года,ТОО OneVision,Алматы
1050,Senior Accountant,,Опыт более 6 лет,ТОО Alstom,Астана
1051,Программист 1С (Junior),200 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Сейф-ломбард,Семей
1052,Бухгалтер (реализация),до 380 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
1053,Менеджер по привлечению партнеров,от 500 000 ₸ на руки,Опыт 1-3 года,Teez,Алматы
1054,"1С разработчик (уровень Middle, Senior)",,Опыт 3-6 лет,ТОО М-Ломбард,Алматы
1055,Product Marketing Team Lead,,Опыт 3-6 лет,ТОО G5EN KAZ,Алматы
1056,English teacher - Part time/Full time,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ИП Алдамбаев StudyON,Актобе
1057,Руководитель группы торговых представителей,,Опыт 1-3 года,ТОО Coca-Cola İçecek Kazakhstan  ( ТОО СП «Кока-Кола Алматы Боттлерс» ),Караганда
1058,Datacom Engineer,,Опыт 3-6 лет,ТОО Хуавей Текнолоджиз Казахстан,Алматы
1059,Специалист сопровождения банковских систем,,Опыт 1-3 года,"Евразийский банк, АО",Алматы
1060,Manager in Audit Department,,Опыт более 6 лет,ТОО EY (Ernst & Young),Астана
1061,Purchasing specialist,,Опыт 1-3 года,LC Waikiki,Алматы
1062,Cloud & Hybrid Security Engineer (Microsoft Focus),,Опыт 1-3 года,Публичная Компания «Freedom Finance Global PLC»,Алматы
1063,Backend-разработчик PHP,1 100 000 – 1 500 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
1064,Web Developer,от 1 000 $ на руки,Опыт 1-3 года,Kadkon ltd,Астана
1065,Middle-senior backend developer (PHP) CRM,,Без опыта,ТОО Bilim Land (Bilim Media Group),Астана
1066,Контролер,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,Teez,Караганда
1067,Product manager (E-commerce),,Опыт 3-6 лет,АО TECHNODOM Operator (Технодом Оператор),Алматы
1068,Junior Business Development Manager / Младший менеджер по развитию бизнеса,,Без опыта,Go Ahead,Алматы
1069,Senior IT recruiter,1 400 – 3 000 $ на руки,Опыт 3-6 лет,ИП AWESOME STAFF,Алматы
1070,Бренд - менеджер,,Опыт 3-6 лет,ЧК BI Development Ltd.,Астана
1071,Менеджер по работе с карточками товаров,от 250 000 ₸ на руки,Без опыта,Teez,Алматы
1072,Продуктовый редактор/UX-редактор,500 000 – 700 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
1073,Software Engineer (Python),,Опыт 3-6 лет,Team4You,Алматы
1074,Маркетолог,до 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Коркем Телеком,Астана
1075,Electrical Designer,,Опыт 1-3 года,ТОО Газстройпроект,Аксай (Казахстан)
1076,"Менеджер по развитию бизнеса (с опытом в проектных арх.бюро) (Business development manager, BD)",от 2 000 $ на руки,Опыт 3-6 лет,АО БЛЭНК,Алматы
1077,Ведущий администратор,,Опыт 3-6 лет,ТОО KAZ MINERALS.MANAGMENT,Алматы
1078,"Middle Backend developer (PHP, Laravel) Smart Nation",,Опыт 3-6 лет,ТОО Bilim Land (Bilim Media Group),Алматы
1079,Team Lead PHP Laravel SmartNation,от 900 000 ₸ на руки,Опыт 3-6 лет,ТОО Bilim Land (Bilim Media Group),Алматы
1080,Инженер по сопровождению приложений,,Опыт 1-3 года,АО TECHNODOM Operator (Технодом Оператор),Алматы
1081,Senior Frontend-разработчик,,Опыт 3-6 лет,Корпоративный фонд Международный технопарк IT-стартапов «Astana Hub»,Астана
1082,Главный проектный менеджер Отдела цифровизации сервисных функций,,Опыт 3-6 лет,АО Казахтелеком,Алматы
1083,Старший Java разработчик,,Опыт 3-6 лет,"AIR ASTANA, АО",Алматы
1084,Building & Infrastructure Operations Manager,,Опыт более 6 лет,ТОО Бюро Веритас Казахстан Индастриал Сервисез,Алматы
1085,Middle Frontend Javascript разработчик,,Опыт 3-6 лет,Hoteza,Астана
1086,Методолог ИБ,,Опыт 3-6 лет,"Казтелепорт, АО",Алматы
1087,"2D Environment Artist (Match-3 project, отрисовка домиков)",,Опыт 3-6 лет,ТОО G5EN KAZ,Астана
1088,"2D Environment Artist (Match-3 project, отрисовка домиков)",,Опыт 3-6 лет,ТОО G5EN KAZ,Алматы
1089,Trade Activation Regional Manager,,Опыт 3-6 лет,ТОО KT&G GLOBAL KAZAKHSTAN (КЕЙ-ТИ-ЭНД-ДЖИ ГЛОБАЛ КАЗАХСТАН),Актау
1090,Менеджер по продукту Департамента малого и среднего бизнеса,,Опыт 3-6 лет,АО Нурбанк,Алматы
1091,Специалист в Департамент Аудит/Staff A1,,Без опыта,ТОО EY (Ernst & Young),Астана
1092,"Specialist, SARA, Scientific Affairs & Regulatory Affairs",,Опыт 3-6 лет,ТОО Mondelez Kazakhstan LLP,Алматы
1093,SMM specialist,,Опыт 3-6 лет,"Velvetech, LLC",Алматы
1094,Global Graduate Program in Marketing,,Без опыта,ТОО BAT Kazakhstan,Алматы
1095,Solution Architect for Microsoft Dynamics 365 F&O,,Опыт 3-6 лет,Itransition,Астана
1096,QA Coordinator,,Опыт более 6 лет,"Сичим С.п.А Казахстан, Филиал",Аксай (Казахстан)
1097,Marketing director,,Опыт более 6 лет,"AIR ASTANA, АО",Алматы
1098,Contract Specialist,,Опыт более 6 лет,ТОО ILF Kazakhstan,Атырау
1099,Frontend-разработчик,,Опыт 3-6 лет,Genesis Group AG,Алматы
1100,Операционный директор (COO),,Опыт более 6 лет,ТОО Коркем Телеком,Астана
1101,Разработчик ТЭО,,Опыт более 6 лет,ТОО ASK PROJECT 1,Алматы
1102,Middle разработчик Colvir,,Опыт 1-3 года,АО Микрофинансовая организация KMF(КМФ),Алматы
1103,Application Security Engineer,,Без опыта,Публичная Компания «Freedom Finance Global PLC»,Алматы
1104,Trade Activation Regional Manager,,Опыт 3-6 лет,ТОО KT&G GLOBAL KAZAKHSTAN (КЕЙ-ТИ-ЭНД-ДЖИ ГЛОБАЛ КАЗАХСТАН),Костанай
1105,Программист 1С,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО KONSEL Trade,Алматы
1106,Product manager CRM,,Опыт 3-6 лет,ТОО Bilim Land (Bilim Media Group),Астана
1107,Product manager CRM,,Опыт 3-6 лет,ТОО Bilim Land (Bilim Media Group),Алматы
1108,QA Automation Engineer,,Опыт 1-3 года,ТОО Талисман качества,Алматы
1109,Senior Accountant,,Опыт 3-6 лет,ТОО AVON,Алматы
1110,Финансовый менеджер по затратам на персонал в отдел C&B,420 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
1111,Senior IOS Developer,,Опыт более 6 лет,ТОО BTS Digital,Алматы
1112,KAM,,Опыт более 6 лет,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),Алматы
1113,QA инженер,до 600 000 ₸ на руки,Опыт 1-3 года,АО «ФИНАНСОВЫЙ ХОЛДИНГ «РЕСПУБЛИКА»,Алматы
1114,QA Engineer,,Опыт 1-3 года,АО Казахтелеком,Алматы
1115,Core 3D Modeling Backend Developer,от 3 500 $ на руки,Опыт 3-6 лет,ЧАСТНАЯ КОМПАНИЯ MD KZ LTD.,Астана
1116,"Web Highload Programmer (Back-end, PHP)",,Опыт 3-6 лет,ТОО G5EN KAZ,Алматы
1117,"Web Highload Programmer (Back-end, PHP)",,Опыт 3-6 лет,ТОО G5EN KAZ,Астана
1118,Senior Brand Manager (Almaty),,Опыт 3-6 лет,ООО Кимберли-Кларк,Алматы
1119,Стажер - мастер строительного участка,120 000 – 170 000 ₸ до вычета налогов,Без опыта,ЧК BI Development Ltd.,Алматы
1120,Руководитель отдела технической поддержки,,Опыт 3-6 лет,ТОО Butterfly Effect,Астана
1121,Ruby on Rails Middle Developer,,Опыт 1-3 года,Itransition,Астана
1122,Ruby on Rails Middle Developer,,Опыт 1-3 года,Itransition,Алматы
1123,PR Specialist,,Опыт 3-6 лет,ТОО LG Electronics Almaty Kazakhstan,Алматы
1124,Разработчик backend (middle),,Опыт 3-6 лет,ТОО IDOCSKZ,Алматы
1125,Senior Backend разработчик,,Опыт 3-6 лет,Корпоративный фонд Международный технопарк IT-стартапов «Astana Hub»,Астана
1126,Financial controller/Finance Manager,,Опыт более 6 лет,АО Nordgold,Алматы
1127,"Senior Full stack разработчик ( Front - Javascript, Typescript / Back - Node )",1 200 000 – 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Inter Solutions,Астана
1128,Backend-разработчик,,Опыт 3-6 лет,АО Казахтелеком,Алматы
1129,Java-разработчик,,Опыт 1-3 года,Публичная Компания «Freedom Finance Global PLC»,Алматы
1130,Администратор пункта выдачи,200 000 – 200 000 ₸ на руки,Без опыта,Teez,Шымкент
1131,Инженер-программист АСУТП,,Опыт 3-6 лет,ТОО KAZPROM ENGINEERING,Караганда
1132,Senior IT Recruiter (People Department),,Опыт 3-6 лет,ТОО KPMG,Алматы
1133,SAP IT Specialist,,Опыт 3-6 лет,ТОО KT&G Kazakhstan (Кей-Ти-Энд-Джи Казахстан),Алматы
1134,Специалист по обработке данных,180 000 – 220 000 ₸ на руки,Без опыта,ТОО Коркем Телеком,Астана
1135,Senior Flutter разработчик,,Опыт 3-6 лет,ТОО Rocket Pharm,Алматы
1136,Golang-разработчик,,Опыт 3-6 лет,ТОО Butterfly Effect,Астана
1137,Frontend-разработчик,,Опыт 3-6 лет,ТОО Freedom Technologies,Алматы
1138,Intern/C1 (Mathematics)- Actuary Group - Assurance Department,,Без опыта,Deloitte DKU,Алматы
1139,IT HR Business Partner,,Опыт 3-6 лет,ТОО Коркем Телеком,Астана
1140,Оператор службы проката горнолыжного оборудования (Сезонная вакансия),280 000 – 280 000 ₸ на руки,Опыт 1-3 года,ТОО Chimbulak Development,Алматы
1141,SEO Manager,,Опыт 3-6 лет,ТОО АСБИС Казахстан,Алматы
1142,"Senior consultant (FP&A), Digital CFO group, Consulting Department",,Опыт 3-6 лет,ТОО KPMG,Астана
1143,Разработчик Power BI,до 400 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ФИЛИАЛ ТОО ENERGY SOLUTIONS CENTER - ОБЩИЙ ЦЕНТР ОБСЛУЖИВАНИЯ,Астана
1144,"Senior consultant (FP&A), Digital CFO group, Consulting Department",,Опыт 3-6 лет,ТОО KPMG,Алматы
1145,Golang-разработчик,,Опыт 3-6 лет,ТОО Butterfly Effect,Алматы
1146,Marketing Trainee (Astana),,Без опыта,ТОО KPMG,Астана
1147,Senior C# developer,,Опыт 1-3 года,ООО Ре-Сим,Алматы
1148,Специалист по обучению,от 450 000 ₽ на руки,Опыт 1-3 года,Teez,Алматы
1149,Инженер-строитель,,Опыт более 6 лет,ТОО ДСТ ИНЖИНИРИНГ,Астана
1150,Software engineer,,Без опыта,Nazarbayev University,Астана
1151,Руководитель по оптимизации процессов,от 1 500 $ на руки,Опыт 1-3 года,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),Астана
1152,Indirect Sales Expert with Direct Sales,,Опыт более 6 лет,ТОО FSSA,Алматы
1153,Начальник отдела разработки,,Опыт более 6 лет,ТОО IDOCSKZ,Алматы
1154,DevOps-инженер,,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
1155,Консультант 1C,600 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ТОО Office-Expert.kz,Алматы
1156,Senior Data Engineer (Python / Redshift),,Опыт 3-6 лет,Новео,Астана
1157,Human Resources Lead (international chain of Apple Premium Reseller stores in CIS),,Опыт 3-6 лет,ТОО АСБИС Казахстан,Алматы
1158,"Android developer (middle+), Jusan Business",,Опыт 3-6 лет,АО Jusan Bank,Алматы
1159,"Senior/Middle System analyst, IT-Аналитик (удаленно)",,Опыт 3-6 лет,RedLab,Алматы
1160,Бизнес писатель,от 350 000 ₸ на руки,Опыт 1-3 года,Teez,Алматы
1161,Middle/Senior DevOps,,Опыт 3-6 лет,ТОО BTS Digital,Астана
1162,Web-master,,Опыт 3-6 лет,ТОО iQ-SOLUTIONS,Атырау
1163,Marketing Manager,,Опыт 3-6 лет,Учреждение SDU University,Алматы
