ID,Vacancy_name,Salary,Experience,Company_name,Location
387,Администратор магазина,,Опыт 1-3 года,ТОО SLS Retail Group,Алматы
388,Администратор в стоматологическую клинику,150 000 – 180 000 ₸ на руки,Опыт 1-3 года,Производственный кооператив фирма Дантист,Караганда
389,Администратор проекта в IT сфере,от 525 000 ₸ на руки,Опыт 1-3 года,ТОО Satory Company LTD,Алматы
390,Администратор Сети магазина косметики,350 000 – 400 000 ₸ на руки,Опыт более 6 лет,ТОО COSMETICS STAR,Астана
391,Администратор в ветеринарную клинику,от 150 000 ₸ на руки,Опыт 1-3 года,ИП Колибри,Алматы
392,"Администратор в стоматологическую клинику ""Sultan Dent""",200 000 – 300 000 ₸ до вычета налогов,Без опыта,ИП Авторская цифровая стоматология доктора Акмурзаев,Астана
393,Администратор в гостиницу,150 000 – 300 000 ₸ на руки,Без опыта,ИП Халмуратова Майра,Алматы
394,Администратор в косметологическую клинику,225 000 – 250 000 ₸ до вычета налогов,Опыт более 6 лет,ИП OWLY CLINIC,Алматы
395,Администратор языкового центра,150 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Owlwin,Алматы
396,Администратор Creatio,,Опыт 3-6 лет,ТОО Микрофинансовая организация Азиатский Кредитный Фонд,Алматы
397,Администратор салона красоты,180 000 – 300 000 ₸ на руки,Опыт 1-3 года,ИП Макамбаева Г.Ы.,Алматы
398,Кассир-администратор,150 000 – 180 000 ₸ на руки,Без опыта,ТОО MyRoom Group,Алматы
399,Администратор стоматологической клиники,от 255 000 ₸ на руки,Опыт 1-3 года,ИП HR Компания «CHANGE» (ИП Куприянова),Алматы
400,Администратор в ресторан,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Bereket-2024,Караганда
401,Онлайн-управляющий в сеть салонов лазерной эпиляции,400 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО MIBRANDS(МИБРЭНДС),Алматы
402,Администратор на ресепшен медцентра,175 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ARTER,Астана
403,Администратор ресторана на банкетный зал,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО ASTANA CATERING SERVICES,Астана
404,Администратор центра косметологии,от 200 000 ₸ на руки,Без опыта,ИП Данияр Аманбаев,Астана
405,Администратор торгового зала,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО РОЗА,Шымкент
406,Управляющий в сеть салонов лазерной эпиляции,400 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО MIBRANDS(МИБРЭНДС),Астана
407,Администратор кофейни,,Опыт 1-3 года,ИП Нарышева М.,Алматы
408,Администратор в Музыкальную Школу Music History,120 000 – 240 000 ₸ на руки,Без опыта,Music History,Астана
409,Администратор-ресепшн,200 000 – 239 000 ₸ на руки,Опыт 1-3 года,ТОО Управляющая компания KeruenCity,Астана
410,Администратор стоматологической клиники,200 000 – 400 000 ₸ на руки,Без опыта,ТОО FODENT,Астана
411,Администратор школы английского языка,200 000 – 500 000 ₸ до вычета налогов,Без опыта,ИП Искулова Б. Ж.,Алматы
412,Администратор магазина (Управляющий),290 000 – 290 000 ₸ на руки,Опыт 1-3 года,ТОО Well.kz,Косшы
413,Кассир-администратор компьютерного клуба,200 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП FiveX,Алматы
414,Администратор на ресепшен горнолыжной школы,260 000 – 260 000 ₸ на руки,Опыт 1-3 года,ТОО Chimbulak Development,Алматы
415,Администратор торгового зала,150 000 – 150 000 ₸ на руки,Опыт 1-3 года,ТОО DOSCAR GROUP,Атырау
416,Бармен-администратор,до 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Antalya Group,Алматы
417,Администратор офиса,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО DDK Group,Астана
418,Администратор сервиса,150 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Торговый дом Кама Казахстан,Семей
419,Администратор ресторана,от 250 000 ₸ на руки,Опыт 1-3 года,ИП Бибатырев А.Т.,Семей
420,Администратор магазина,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО DOSLIFE GROUP,Туркестан
421,Управляющий магазином в Balbobek/Администратор,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Balbobek Group,Алматы
422,Администратор в детском образовательном центре,180 000 – 200 000 ₸ до вычета налогов,Без опыта,ИП Арынгазина Г.А.,Астана
423,Кассир-администратор компьютерного клуба,180 000 – 220 000 ₸ на руки,Опыт 1-3 года,ИП BRO,Алматы
424,Администратор ресепшен,до 180 000 ₸ до вычета налогов,Без опыта,ТОО LUMIERE Service”,Алматы
425,Kассир в пиццерию (администратор),200 000 – 360 000 ₸ на руки,Без опыта,ИП DARLLION,Алматы
426,Администратор в кофейню Tary Europe city,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Sandyq World,Астана
427,Администратор-логист,250 000 – 400 000 ₸ на руки,Без опыта,ТОО Leor Astana,Астана
428,Администратор магазина,200 – 250 ₸ до вычета налогов,Опыт 3-6 лет,ИП Иркиналинова З.Е.,Актобе
429,Администратор в языковую школу и агентство по отправке за границу,250 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Double K Group,Алматы
430,Администратор магазина,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО ASDECOR,Павлодар
431,Администратор офиса,500 000 – 700 000 ₸ на руки,Опыт 1-3 года,ТОО Lead Partners,Алматы
432,Администратор на ресепшен,,Без опыта,ТОО ХАН ЛИ КЗ,Караганда
433,"Администратор магазина (ул.Мухтара Ауэзова, д.53/1)",252 000 – 277 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Бэст Прайс Казахстан,Экибастуз
434,Администратор салона красоты,от 250 000 ₸ на руки,Без опыта,ТОО YELLOW Nur-Sultan,Алматы
435,Администратор торгового зала,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО НЛ-Сервис,Жезказган
436,Администратор магазина женской одежды,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Coco Wear,Караганда
437,Администратор магазина все для кондитера,300 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО CAPITAL PLAST KZ,Атырау
438,Администратор торгового зала,140 000 – 170 000 ₸ на руки,Опыт 1-3 года,ТОО Тамерлан Моторс,Кызылорда
439,Администратор смены в караоке-бар,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО RMM ABU,Алматы
440,Администратор Fix Price (г. Тайынша),252 000 – 277 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Бэст Прайс Казахстан,Тайынша
441,Администратор офиса,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО ABIS Investments,Алматы
442,Администратор-кассир медицинского центра,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО SAIGAK-ORTO (САЙГАК-ОРТО),Алматы
443,Администратор торгового зала,,Опыт 1-3 года,ТОО ИЛЬБЕРС,Семей
444,Ассистент администратора,150 000 – 200 000 ₸ до вычета налогов,Без опыта,ИП Агентство рыжих,Алматы
445,Администратор салона красоты,150 000 – 160 000 ₸ на руки,Опыт 1-3 года,ТОО ALDO-A,Алматы
446,Администратор в Музыкальную Школу Music History,120 000 – 240 000 ₸ на руки,Без опыта,Music History,Павлодар
447,Системный администратор,300 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО Documentolog,Астана
448,Менеджер Администратор в образовательный центр Prime Academy School,200 000 – 320 000 ₸ на руки,Опыт 1-3 года,ИП Prime Academy,Астана
449,Администратор на ресепшн,165 000 – 165 000 ₸ на руки,Без опыта,ТОО Микрофинансовая организация ONE CREDIT,Алматы
450,Администратор клиники,180 000 – 250 000 ₸ на руки,Без опыта,ТОО ARLAN MED,Алматы
451,Администратор торгового зала,до 120 000 ₸ на руки,Без опыта,ТОО Иртыш Моторс,Семей
452,Администратор ресепшен в слот-зал (электронное казино),180 000 – 220 000 ₸ на руки,Без опыта,ТОО Жана-Самал,Алматы
453,Администратор ресторана,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Бигелді,Кызылорда
454,"Администратор в студию йоги / менеджер по продажам (Бокейхана 38, Байтурсынова 5)",от 150 000 ₸ на руки,Опыт 1-3 года,ИП ФЕЙФЕЛ И.Д.,Астана
455,"Офис-менеджер, администратор",,Без опыта,ТОО Торговый Дом Intant,Алматы
456,Администратор/Call-center в Музыкальную Школу Music History,150 000 – 240 000 ₸ на руки,Без опыта,Music History,Алматы
457,Администратор фитнес-клуба,от 200 000 ₸ на руки,Опыт 1-3 года,ИП Ромашова,Шымкент
458,Администратор магазина брендовой женской одежды,400 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Coco Wear,Астана
459,Администратор ресторана при гостинице,,Опыт 1-3 года,Сеть отелей КАЗЖОЛ (ТОО МАК-СЕРВИС ЛТД),Алматы
460,"Администратор магазина ТЦ ""АДК Ривер"" (график 2/2)",224 100 – 224 100 ₸ до вычета налогов,Без опыта,FUNDAY,Усть-Каменогорск
461,Продавец - администратор,150 000 – 300 000 ₸ на руки,Без опыта,ТОО Элит Макс Строй,Алматы
462,Администратор языкового центра Казахша Сойле,100 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО ELC Almaty,Алматы
463,Администратор торгового отдела,200 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Steppe-Trade,Алматы
464,Координатор стоматологических клиник,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Бай Дент,Астана
465,Администратор Fix Price (р-н Сарыарка),311 000 – 336 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Бэст Прайс Казахстан,Астана
466,Администратор/Call-center в Музыкальную Школу Music History,150 000 – 280 000 ₸ на руки,Без опыта,Music History,Караганда
467,Администратор-оператор в частную клинику,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО SANAME,Алматы
468,Помощник - администратор,250 000 – 400 000 ₸ до вычета налогов,Опыт 3-6 лет,Touahri Mohammed,Алматы
469,Ресепшионист-администратор в гостиницу,310 000 – 311 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Достык-Сервис (Гостиница Уют),Алматы
470,Администратор торгового зала,160 000 – 170 000 ₸ на руки,Без опыта,ТОО Торговый Дом Ярмарка,Атырау
471,"Администратор в Fix Price (пр-т Мухтара Ауэзова,д.42А)",252 000 – 277 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Бэст Прайс Казахстан,Семей
472,Администратор Учебного Центра,,Без опыта,ТОО MP Solutions,Алматы
473,Администратор отдела продаж,от 250 000 ₸ до вычета налогов,Без опыта,ТОО Meteor it,Алматы
474,"Администратор / Заместитель директора в магазин KARL LAGERFELD (ТЦ ""Dostyk plaza"")",,Опыт 1-3 года,BNS Group,Алматы
475,Менеджер\администратор в студию лазерной эпиляции,150 000 – 220 000 ₸ на руки,Опыт 1-3 года,ТОО MIBRANDS(МИБРЭНДС),Шымкент
476,Администратор в Школу гимнастики,150 000 – 160 000 ₸ до вычета налогов,Опыт 1-3 года,ИП ШГ Grace Aqtobe,Костанай
477,Кассир-администратор,180 000 – 250 000 ₸ на руки,Опыт 1-3 года,ИП Хамитов,Алматы
478,Администратор офиса продаж,200 000 – 260 000 ₸ на руки,Опыт 1-3 года,ТОО Галерея Новостроек,Алматы
479,Администратор/Управляющая/управляющий в Пекарню,300 000 – 400 000 ₸ на руки,Опыт более 6 лет,ИП G-Lab,Алматы
480,Администратор на ресепшен,,Опыт 1-3 года,ИП Жылкайдарова М.Н (сеть отелей Ренион),Алматы
481,Администратор (ТЦ Архей),180 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО КАРИ КЗ,Щучинск
482,Администратор в Fix Price (Шемонайха),252 000 – 277 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Бэст Прайс Казахстан,Шемонаиха (ВКО)
483,Администратор складского учета,от 350 000 ₸ на руки,Без опыта,ТОО Four Seasons clinic,Алматы
484,Администратор ресепшен в отель,150 000 – 170 000 ₸ на руки,Опыт 1-3 года,ТОО GAREX LTD,Щучинск
485,Помощник/ассистент Администратора,200 000 – 270 000 ₸ на руки,Опыт 1-3 года,ИП Ильин И.Ю.,Шымкент
486,Администратор салона красоты NICKOL Beauty Space,от 180 000 ₸ на руки,Без опыта,ТОО Центр Красоты и Здоровья НикОль,Алматы
487,Администратор-кассир,120 000 – 150 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Нурмагамбетова Г.С.,Павлодар
488,Менеджер ресторана,от 350 000 ₸ на руки,Опыт 3-6 лет,ИП Абилов Бауыржан,Астана
489,Администратор пункта выдачи,200 000 – 225 000 ₸ на руки,Без опыта,Teez,Алматы
490,Системный администратор,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО OTAU GROUP,Шымкент
491,Администраторы в магазины ухода и красоты COSMART г.Алматы,150 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО РТС - Розничная Торговая Сеть,Алматы
492,Администратор сервисного центра,200 000 – 300 000 ₸ на руки,Без опыта,ТОО DDK Group,Шымкент
493,Администратор учебного центра,от 100 000 ₸ на руки,Без опыта,ИП iSchool,Актобе
494,Администратор на ресепшен в сеть женских фитнес-клубов LADY GYM,от 120 000 ₸ на руки,Без опыта,ТОО Woman’s time,Шымкент
495,Администратор проекта,,Опыт 1-3 года,ТОО Неткрэкер Текнолоджи Казахстан,Уральск
496,Администратор по учету продаж,от 250 000 ₸ на руки,Без опыта,ТОО 2ГИС-Шымкент,Шымкент
497,Администратор офиса,до 220 000 ₸ на руки,Без опыта,ТОО «Ferrocarril Company»,Алматы
498,Системный администратор,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО ТК Прогресс,Астана
499,Администратор службы доставки,от 180 000 ₸ до вычета налогов,Без опыта,ИП Суширис,Алматы
500,Администратор/координатор по продажам,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО GT Machinery,Алматы
501,Системный администратор,300 000 – 400 000 ₸ до вычета налогов,Без опыта,ТОО QALANKZ,Алматы
502,"Заместитель управляющего магазином/Администратор New Yorker (ТЦ ""Костанай Плаза"")",,Опыт 1-3 года,ТОО НЬЮ ЙОРКЕР Ритейл КАЗ,Костанай
503,Системный администратор АБИС,,Опыт 3-6 лет,ТОО Микрофинансовая организация Азиатский Кредитный Фонд,Алматы
504,Менеджер по продажам/Администратор в детский сад,200 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Растиград,Астана
505,Администратор отдела продаж,1 – 180 000 ₸ на руки,Опыт 1-3 года,ТОО TUMAR Group,Астана
506,Системный администратор Umag,150 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП 0sprava,Астана
507,Администратор автосалона,200 000 – 200 000 ₸ на руки,Без опыта,ТОО Автоцентр ABS-Cars ( ТОО ABS Invest),Алматы
508,Управляющий фитнес-клубом Infinity Fitness,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО Инфинити Орда,Атырау
509,Системный администратор,от 200 000 ₸ на руки,Опыт 1-3 года,Частная компания “Automated Communication Solutions Ltd.”,Талдыкорган
510,Менеджер ресторана,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ИП Пашкевич Р. П.,Караганда
511,Администратор сети кондитерских магазинов,280 000 – 280 000 ₸ на руки,Опыт 3-6 лет,ТОО Тумар - Кондитер,Семей
512,Администратор проектов,,Опыт 1-3 года,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
513,Системный администратор на фабрику,,Опыт более 6 лет,ТОО YDA INŞAAT SANAYI VE TICARET ANONIM SIRKETI,Астана
514,Главный системный администратор,300 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Цифровое Облако,Алматы
515,Системный администратор,,Опыт 1-3 года,iFuture,Алматы
516,Системный администратор,,Опыт 3-6 лет,ТОО Sortex Techno,Алматы
517,Системный администратор,,Опыт 1-3 года,ТОО Новые Технологии Тараз,Тараз
518,Ресепшионист (ТРЦ Dostyk Plaza),до 200 000 ₸ на руки,Без опыта,ТОО TS Property Management,Алматы
519,Менеджер ресторана,от 400 000 ₸ на руки,Опыт 1-3 года,ИП Якубова,Алматы
520,"Менеджер-Координатор в центр фитнеса, спортивной реабилитации и физподготовки",от 300 000 ₸ на руки,Опыт 3-6 лет,ИП Абитов Р.Б,Астана
521,Заместитель директора магазина (ТРЦ Аружан),,Опыт 1-3 года,ТОО Зийлан Кз,Астана
522,Администратор офиса/Офис-менеджер,200 000 – 200 000 ₸ на руки,Без опыта,ТОО CLASSIC KINDERGARTEN ( Частный детский сад ),Алматы
523,Администратор ресторана,400 000 – 600 000 ₸ на руки,Опыт 1-3 года,ИП Sultani Mix,Астана
524,Системный администратор,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО MaxiPay,Алматы
525,Менеджер IT отдела/Системный администратор,до 600 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО SAMRUK Trade,Алматы
526,Менеджер по работе с клиентами в образовательный центр,250 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,"ИП Level UP education, ТМ",Алматы
527,Офис-менеджер/ Администратор офиса,от 250 000 ₸ на руки,Без опыта,ТОО Hard skills foundation,Алматы
528,Администратор магазина,170 000 – 230 000 ₸ на руки,Опыт 1-3 года,"Lady Collection ТМ (Мето Меко, ТОО)",Павлодар
529,Системный администратор,250 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО ABIS Investments,Алматы
530,Администратор (Call-center в Музыкальную Школу Music History),120 000 – 240 000 ₸ на руки,Без опыта,Music History,Шымкент
531,Управляющий в ресторан,600 000 – 700 000 ₸ на руки,Опыт 1-3 года,ТОО “FGS - Частная школа будущего поколения”,Шымкент
532,Системный администратор,до 400 000 ₸ на руки,Опыт 3-6 лет,ТОО WSE,Астана
533,Управляющий цветочным магазином,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Royal Flowers,Туркестан
534,Управляющий,500 000 – 700 000 ₸ на руки,Опыт 1-3 года,ТОО FRIGG,Павлодар
535,Офис-менеджер с функциями HR / Администратор офиса с функциями HR,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО QUBIQ GROUP,Алматы
536,Системный администратор с карьерным ростом до руководителя отдела IT,200 000 – 450 000 ₸ на руки,Опыт 1-3 года,ИП Амраев Р.Р,Алматы
537,Системный администратор,350 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО JOBAM,Алматы
538,Заместитель управляющего магазином New Yorker (ТЦ ADK River),,Опыт 1-3 года,ТОО НЬЮ ЙОРКЕР Ритейл КАЗ,Усть-Каменогорск
539,Системный администратор,300 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Құрылысшы LTD,Астана
540,Системный администратор,,Опыт 1-3 года,ТОО DAMUMED (Дамумед),Астана
541,Заведующий магазином,от 400 000 ₸ на руки,Опыт 1-3 года,ИП Юсупова,Алматы
542,Менеджер смены в Додо Пиццу (Тараз),350 000 – 380 000 ₸ на руки,Опыт 1-3 года,ТОО La Tomatina,Тараз
543,Администратор / Оператор отдела видеонаблюдения / Начинающий специалист,200 000 – 250 000 ₸ на руки,Без опыта,ТОО THE BEST SELLER,Астана
544,Администратор баз данных,,Опыт 3-6 лет,АО Банк ЦентрКредит,Алматы
545,Офис-менеджер в сеть кафе,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,"ТОО Marrone Rosso, ТМ ( ТОО DAND M INVESTMENTS)",Алматы
546,Системный администратор,,Опыт 1-3 года,ТОО ioka fintech,Алматы
547,Ночной менеджер караоке бара,,Опыт 1-3 года,ТОО JS Qazaqstan,Атырау
548,Администратор Atlassian JIRA/Confluence,,Опыт 1-3 года,АО МФО ОнлайнКазФинанс (ТМ Solva),Алматы
549,Системный администратор,280 000 – 280 000 ₸ на руки,Опыт 3-6 лет,ТОО ВИРАДЕЛИС,Астана
550,Менеджер ресторана,300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО LiON Restaurants (ЛиОН Рестораны),Алматы
551,Менеджер ресторана,от 400 000 ₸ на руки,Опыт 3-6 лет,ИП Акжан Шаяхметова,Астана
552,Помощник системного администратора,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,Частная компания “Automated Communication Solutions Ltd.”,Алматы
553,Управляющий,400 000 – 600 000 ₸ на руки,Без опыта,ТОО FRIGG,Аксу (Павлодар.обл)
554,"Начальник отдела магазина/Администратор магазина (ТД ""ЦУМ"", пр-т Аль-Фараби, д.65)",до 260 000 ₸ на руки,Опыт 1-3 года,Спортмастер Казахстан,Костанай
555,Администратор магазина,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Mom&Baby Distribution,Алматы
556,Офис-менеджер,от 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО InfoProf,Алматы
557,Системный администратор,,Опыт 1-3 года,ТОО A.R.T. Logic,Алматы
558,Ночной менеджер,250 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО JS Qazaqstan,Тараз
559,CRM администратор (Bitrix24) / Технический специалист,до 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО QUBIQ GROUP,Алматы
560,Товаровед - администратор,350 000 – 400 000 ₸ до вычета налогов,Опыт более 6 лет,ИП Темиргалиев А.К,Павлодар
561,Системный администратор,,Опыт 3-6 лет,ТОО IEK GROUP (ТОРГОВЫЙ ДОМ ИЭК.КАЗ),Алматы
562,Менеджер по продажам,400 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Альдиева А.Т. (Art Life),Астана
563,Системный администратор,,Опыт 3-6 лет,ТОО Nur Zholy Сustoms Service,Астана
564,Системный администратор Linux,от 250 000 ₸ на руки,Опыт 1-3 года,Частная компания “Automated Communication Solutions Ltd.”,Алматы
565,Сетевой администратор,200 000 – 750 000 ₸ на руки,Опыт более 6 лет,ТОО SCS-Telecom,Астана
566,Системный администратор IT,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО SMARTAPPS,Усть-Каменогорск
567,Менеджер ресторана,450 000 – 550 000 ₸ на руки,Опыт 3-6 лет,ИП Мясоед,Алматы
568,Системный администратор (офис - Астана),от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Simourg (Симург),Астана
569,Продавец-консультант/Администратор,от 284 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО INTERSOUND (ИНТЕРСАУНД),Актау
570,Системный администратор,,Опыт 1-3 года,ТОО Freedom Media,Алматы
571,Системный администратор,,Опыт 3-6 лет,ТОО Auto Center Astana Motor LLP,Астана
572,Офис-менеджер,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Стальная Федерация,Алматы
573,Guest Services Executive,1 000 – 1 300 $ на руки,Опыт 1-3 года,ТОО Агентство по трудоустройству за рубежом Джетэкспо,Алматы
574,Системный администратор,,Опыт 1-3 года,ТОО EAT,Алматы
575,Офис-менеджер,от 200 000 ₸ на руки,Опыт 1-3 года,АО Страховая компания Freedom Insurance,Алматы
576,Младший системный администратор,до 200 000 ₸ до вычета налогов,Без опыта,"АО АЛМАТЫГАЗМОНТАЖ, АО",Алматы
577,DevOps инженер - системный администратор,450 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Институт Космической Техники и Технологии,Алматы
578,"Менеджер (директор) сети магазинов мужской одежды ""TERRA PRO"" в ТРЦ ""Аружан""",от 350 000 ₸ на руки,Опыт 3-6 лет,ИП Сабиров Талгат Абдумуханович,Астана
579,Системный администратор (по работе с серверами),,Опыт 1-3 года,АО АБДИ Компани,Алматы
580,Офис менеджер,180 000 – 200 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Power System,Актау
581,"Администратор в спа-салон ""Gentleman spa""",180 000 – 230 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Novicamsever,Кокшетау
582,Руководитель отдела продаж,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО MIBRANDS(МИБРЭНДС),Алматы
583,Virtual Assistant (Fully Remote),до 500 $ на руки,Опыт 1-3 года,BlueEditing LLC,Астана
584,Администратор торгового зала,до 350 000 ₸ на руки,Опыт 1-3 года,ТОО Вираж,Алматы
585,Системный администратор / IT-специалист,210 000 – 280 000 ₸ на руки,Опыт 1-3 года,ТОО ПРОСИСТЕМЫ,Астана
586,Менеджер клиентского сервиса,250 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО DOSCAR GROUP,Атырау
587,Менеджер,200 000 – 500 000 ₸ до вычета налогов,Без опыта,ИП Dirxen,Астана
588,Администратор клиники,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Atlas club,Алматы
589,Administrative Assistant,до 1 200 $ на руки,Опыт 1-3 года,International Brands,Алматы
590,Менеджер по работе с клиентами,150 000 – 250 000 ₸ на руки,Опыт 1-3 года,ИП PROTEST,Алматы
591,Оператор call-центра,,Без опыта,ТОО ИЛЬБЕРС,Семей
592,Администратор баз данных,,Опыт 3-6 лет,АО Bereke Bank,Алматы
593,"Кассир-консультант\Администратор в COSMART в Астана (Богенбай батыр 54, пересечение Республика)",200 000 – 250 000 ₸ на руки,Без опыта,ТОО РТС - Розничная Торговая Сеть,Астана
594,Менеджер развивающего центра,300 000 – 450 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Next,Алматы
595,Администратор на ресепшен,200 000 – 250 000 ₸ на руки,Без опыта,ИП Джакаева,Алматы
596,Оператор call-центра,200 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Urban barbershop,Астана
597,Администратор в клинику,от 170 000 ₸ на руки,Без опыта,ТОО КЛИНИКА АВИЦЕННА,Караганда
598,Директор магазина (ТЦ Алматы Молл),до 300 000 ₸ на руки,Опыт 1-3 года,ТОО ТАБЕР ТРЕЙД КЗ (сеть магазинов Подружка),Алматы
599,Специалист по IT,250 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО ТАПАС,Усть-Каменогорск
600,System Administrator Linux,,Опыт 1-3 года,Andersen,Астана
601,Кассир-оператор службы доставки,от 180 000 ₸ на руки,Опыт 1-3 года,ИП QAZAQ ELI (AQ AÑYZ),Астана
602,Руководитель автомойки,,Опыт 3-6 лет,ТОО DIBA GROUP,Астана
603,Старший продавец (г. Павлодар),,Опыт 1-3 года,"ТОО Торговая компания АЛА, ТМ EuroMebel",Павлодар
604,Модератор сайта,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО Marc,Алматы
605,Database Administrator,,Опыт 1-3 года,Slotegrator,Алматы
606,Управляющий в сеть кофеен Vanilla,,Опыт 1-3 года,ИП Ванилла Кунаева,Алматы
607,Оператор колл-центра Х5,30 000 – 45 000 ₽ на руки,Без опыта,ООО Инфоцентр,Астана
608,Кассир-консультанты в магазин красоты и ухода COSMART,150 000 – 200 000 ₸ на руки,Без опыта,ТОО РТС - Розничная Торговая Сеть,Алматы
609,Ночной аудитор,370 000 – 370 000 ₸ на руки,Опыт 1-3 года,ТОО Лечебно-оздоровительный комплекс Алатау,Алматы
610,Оператор call-центра,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО MCS GROUP,Астана
611,Продавец-консультант в магазин косметики,300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП Adore Beauty,Астана
612,Администратор торгового зала Тойота Центр Караганда,от 150 000 ₸ на руки,Без опыта,ТОО Skill Hub,Караганда
613,Менеджер колл-центра отдел продаж,от 400 000 ₸ на руки,Без опыта,ТОО Триллионер Ломбард,Алматы
614,Рентгенолаборант,от 210 000 ₸ до вычета налогов,Без опыта,ООО Воксель Про,Алматы
615,Продавец-консультант в магазин одежды,250 000 – 550 000 ₸ на руки,Опыт 1-3 года,ИП ШАЯХМЕТОВА К. С,Астана
616,Администратор языковой школы (со знанием английского языка),от 300 000 ₸ на руки,Опыт 3-6 лет,ИП OTVET.KZ,Алматы
617,Рентгенолаборант,от 210 000 ₸ на руки,Без опыта,VOXEL (ООО Воксель Челны),Алматы
