ID,Vacancy_name,Salary,Experience,Company_name,Location
481,Маркетолог в ресторанную группу,от 500 000 ₸ на руки,Опыт 3-6 лет,ИП Роман,Алматы
482,Маркетолог,,Опыт 3-6 лет,ТОО ADRIANO,Алматы
483,Маркетолог - таргетолог,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО ГК Beibars К,Алматы
484,Маркетолог,250 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Nash Developer,Астана
485,Маркетолог,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО CENTRAL OPTIC,Алматы
486,Менеджер по маркетингу,,Опыт 3-6 лет,ТОО Union Space`TM (ТОО Brand Hub Group),Алматы
487,Маркетолог,300 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ИП 4like.kz,Алматы
488,Маркетолог,от 370 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО МедИнновация - Астана,Астана
489,Маркетолог / смм специалист,100 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Eternity,Астана
490,PPC Performance маркетолог,210 000 – 410 000 ₸ до вычета налогов,Без опыта,ТОО IT Performance,Караганда
491,Маркетолог,,Опыт 1-3 года,ТОО ЯR Group,Алматы
492,Смм,150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ИП Istudy,Алматы
493,Маркетолог,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО USTART,Алматы
494,Администратор/Маркетолог,от 180 000 ₸ на руки,Опыт 1-3 года,ТОО EuroEquip&Service,Актау
495,Маркетолог,,Опыт 3-6 лет,ТОО Gustosa Pizza,Тараз
496,Маркетолог,,Опыт 1-3 года,ТОО «Kol-Auto-Service»,Актобе
497,Маркетолог (marketing manager),200 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Skiny,Алматы
498,Специалист отдела маркетинга и рекламы в страховую компанию,,Опыт 1-3 года,АО СК Виктория,Алматы
499,SMM-менеджер / маркетолог,200 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ИП SPARTA13,Алматы
500,Cмм-специалист / помощника маркетолога,,Опыт 1-3 года,ТОО Oponay Build,Астана
501,Менеджер по маркетингу и PR,350 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО A&D KZN (ЭЙ-энд-ДИ Казахстан),Алматы
502,Маркетолог,150 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Самикова,Алматы
503,Трейд-маркетолог,500 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Well Trade,Алматы
504,Менеджер по маркетингу,400 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО SEP-Electric,Алматы
505,Менеджер по маркетингу,,Без опыта,ИП ЭЛIT-РемСервис,Астана
506,PR-директор в Тур Компанию,от 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Qazaq Umma,Алматы
507,Project manager,300 000 – 800 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Might Holding,Алматы
508,Бизнес - ассистент руководителя (консалтинг по маркетингу и продажам),150 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Петрит,Астана
509,Менеджер по продажам концертов,200 000 – 1 000 000 ₸ на руки,Без опыта,ИП Homepows,Алматы
510,Стажер-программист-маркетолог в маркетинговом интернет-агентстве LEMAKKA,,Без опыта,ИП LEMAKKA,Усть-Каменогорск
511,Супервайзер,350 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО IntellAction (ИНСАЙТ-М),Алматы
512,Руководитель отдела продаж,от 500 000 ₸ на руки,Опыт более 6 лет,"Logic System, Ltd",Алматы
513,Помощник менеджера по продажам,150 000 – 180 000 ₸ на руки,Без опыта,ТОО Феликс-Алматы,Алматы
514,Менеджер по распространению продукции-товаровед,до 300 000 ₸ до вычета налогов,Без опыта,ТОО Новое поколение,Алматы
515,Ассистент по маркетингу и рекламе Marie Claire,,Опыт 1-3 года,ТОО Интернет технологии Шкулева,Алматы
516,Старший Менеджер по интернет-маркетингу/Digital marketing manager (Senior),,Опыт 3-6 лет,АО Bank RBK,Алматы
517,Управляющий магазином,от 300 000 ₸ на руки,Опыт более 6 лет,ИП Спанова,Костанай
518,Графический дизайнер,200 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП АСПАНДИЯР,Караганда
519,Врач-стоматолог ортодонт/терапевт,,Опыт 3-6 лет,ТОО Doctor Dent,Астана
520,Менеджер отдела продаж,150 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП BON TON ceramika (ИП Борзых В.Ю.),Уральск
521,Product manager,250 000 – 450 000 ₸ на руки,Опыт 1-3 года,ТОО Уайт энд Блю,Астана
522,Начинающий таргетолог в международные проекты (Facebook и Instagram),200 – 200 $ на руки,Опыт 1-3 года,ИП Терещенко Вадим Валерьевич,Алматы
523,Директор салона Оптики,350 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО Ozat optics,Алматы
524,Удаленный менеджер по продажам в маркетинговое агентство (г. Алмата),250 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Стороженко М.И.,Караганда
525,SMM-менеджер в магазин Косметики,450 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП KERAMAPARK,Алматы
526,Специалист по закупкам,,Без опыта,ТОО Libra-KZ,Астана
527,Графический дизайнер,150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Via Medical,Алматы
528,Руководитель отдела продаж,400 000 – 3 000 000 ₸ на руки,Опыт 1-3 года,ТОО Usma.kz,Алматы
529,Ассистент руководителя,100 000 – 150 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Resolut,Алматы
530,Менеджер по продажам в маркетинговое агенство УДАЛЕННО,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО Currus AST,Астана
531,SMM-менеджер,200 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ИП Paretto Media Group,Астана
532,Агент по недвижимости,500 000 – 1 500 000 ₸ до вычета налогов,Без опыта,ИП Realty Pro,Алматы
533,Бизнес-ассистент/помощник руководителя,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО ALI Trade,Астана
534,Project manager,250 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Aidana Yerimbet design,Астана
535,"Head of Shopper and Customer Marketing, Eurasia",,Опыт более 6 лет,ТОО Байерсдорф Казахстан,Алматы
536,Аналитик-маркетолог маркетплейсов / Kaspi / Wildberries / OZON,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Балашова А.С,Караганда
537,"Менеджер по маркетингу эстетического оборудования, Алматы",,Опыт 3-6 лет,ТОО BTL Kazakhstan,Алматы
538,Веб-мастер,от 150 000 ₸ на руки,Опыт 1-3 года,ТОО Alma Innovation Group,Уральск
539,Ассистент руководителя,80 000 – 100 000 ₸ на руки,Опыт 1-3 года,ТОО WIALICA,Алматы
540,SMM-менеджер,150 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Fast Growth,Алматы
541,Рекрутер-фрилансер,200 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Adam Smith Eurasia (Адам Смит Евразия),Алматы
