ID,Vacancy_name,Salary,Experience,Company_name,Location
949,Бухгалтер основных средств,450 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Caspian Offshore Construction Realty,Алматы
950,Главный специалист бухгалтерии,230 000 – 240 000 ₸ на руки,Опыт 1-3 года,ТОО Integra Construction KZ,Костанай
951,Бухгалтер интернет магазина РТС-Розничная Торговая сеть,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Бостан,Алматы
952,Бухгалтер оператор на собственное производство,до 250 000 ₸ на руки,Опыт 1-3 года,ТОО Almatytrade,Алматы
953,Бухгалтер,,Опыт 3-6 лет,ТОО Торговый дом автоклавного газоблока №1,Алматы
954,Главный бухгалтер,490 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Кұрылыс-Сервис-СК,Петропавловск
955,Главный бухгалтер,,Опыт более 6 лет,АО Aitas KZ,Усть-Каменогорск
956,Бухгалтер материального стола,358 000 – 358 000 ₸ на руки,Опыт 3-6 лет,ТОО Центральный Оздоровительный Комплекс Арасан,Алматы
957,Бухгалтер в единственном лице,от 400 000 ₸ на руки,Опыт 3-6 лет,ТОО FERROOM Almaty,Алматы
958,Главный бухгалтер,,Опыт 3-6 лет,ТОО Хорека Фуд,Алматы
959,Бухгалтер-кассир,от 270 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Common Market Corporation,Караганда
960,Материальный бухгалтер,190 000 – 240 000 ₸ на руки,Опыт 1-3 года,ТОО Идеал Трейд Маркет,Атырау
961,Бухгалтер,250 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Казахстанская Энерго-Строительная Корпорация,Алматы
962,Бухгалтер,250 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Казахстанская Энерго-Строительная Корпорация,Алматы
963,Бухгалтер в единственном лице,650 000 – 650 000 ₸ на руки,Опыт 3-6 лет,ТОО KRASKA.KZ,Алматы
964,Бухгалтер,450 000 – 500 000 ₸ до вычета налогов,Опыт более 6 лет,АО Электромонтаж,Астана
965,Бухгалтер,,Опыт 3-6 лет,ТОО АНКОР Центральная Азия,Алматы
966,Бухгалтер по оплатам,230 000 – 270 000 ₸ на руки,Опыт 1-3 года,ТОО KONSEL Trade,Алматы
967,Главный бухгалтер,от 600 000 ₸ на руки,Опыт более 6 лет,ТОО QAZCLINKER,Астана
968,Ведущий бухгалтер,,Опыт 1-3 года,Булочникова Юлия Георгиевна,Алматы
969,Бухгалтер на первичную документацию,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО MERCI DE FRANCE,Астана
970,"Главный бухгалтер ОУР, ТОО",до 600 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Стеклоцентр,Павлодар
971,Бухгалтер в единственном числе,,Опыт 3-6 лет,ТОО КДЛ ОЛИМП (ТОО Мырза-Хан),Караганда
972,Главный бухгалтер,500 000 – 600 000 ₸ до вычета налогов,Опыт более 6 лет,ИП Голуб А.А.,Костанай
973,Главный бухгалтер (Рестораны),800 000 – 1 500 000 ₸ на руки,Опыт 3-6 лет,ИП HR Компания «CHANGE» (ИП Куприянова),Алматы
974,Бухгалтер,,Опыт 3-6 лет,Частная компания Citix Ltd.,Алматы
975,Помощник бухгалтера,от 150 000 ₸ на руки,Опыт 1-3 года,ТОО Infratech,Щучинск
976,Бухгалтер по импорту (офис на Суюнбая),от 400 000 ₸ на руки,Опыт 3-6 лет,"Galanz Bottlers, АО",Алматы
977,Главный бухгалтер,,Опыт более 6 лет,АО Aitas KZ,Алматы
978,Бухгалтер материального стола,от 230 000 ₸ до вычета налогов,Опыт 1-3 года,Крупное предприятие,Актобе
979,Бухгалтер на Элеватор,,Опыт 3-6 лет,ТОО Alem Agro Holding (АлемАгро Холдинг),Костанай
980,Бухгалтер-кассир,220 000 – 220 000 ₸ на руки,Опыт 1-3 года,ТОО ПКФ Рыбный Мир,Павлодар
981,Бухгалтер-кассир,от 180 000 ₸ на руки,Опыт 1-3 года,ТОО Стеклоцентр,Павлодар
982,Бухгалтер-кассир,190 000 – 247 000 ₸ на руки,Опыт 1-3 года,ТОО Садыхан Социальная Аптека,Алматы
983,Бухгалтер материального стола,,Опыт 1-3 года,BI GLOBAL,Кокшетау
984,Бухгалтер расчетного стола,200 000 – 250 000 ₸ на руки,Опыт 3-6 лет,ТОО Atyrau-Avtopark,Атырау
985,Бухгалтер-кассир,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Дурняк Н.М,Уральск
986,Бухгалтер по работе с поставщиками,от 350 000 ₸ на руки,Опыт 3-6 лет,"Galanz Bottlers, АО",Алматы
987,Бухгалтер по учету ТМЦ,,Опыт 3-6 лет,ТОО Дудар,Алматы
988,Бухгалтер по реализации,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Мясная продукция,Астана
989,Начинающий бухгалтер,от 200 000 ₸ на руки,Без опыта,ТОО ABT & E-trans Forwarding company,Алматы
990,Бухгалтер по реализации товара и ведению первичной документации,,Опыт 1-3 года,АО ДКС,Алматы
991,Бухгалтер по заработной плате,,Опыт 1-3 года,ТОО DPD Kazakhstan,Алматы
992,Бухгалтер по работе с поставщиками,400 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ТОО БЕККЕР КОММЕРЦ,Алматы
993,Бухгалтер по расчету заработной платы,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО Казахстанская Энерго-Строительная Корпорация,Алматы
994,"Бухгалтер в ТОО ""HYUNDAI"" Коммерческий центр Казахстан",от 300 000 ₸ на руки,Опыт 1-3 года,ТОО ORBIS MACHINERY,Алматы
995,Главный бухгалтер,,Опыт 3-6 лет,ТОО VK development group,Усть-Каменогорск
996,Бухгалтер по кассе,135 000 – 170 000 ₸ на руки,Опыт 1-3 года,ТОО Идеал Трейд Маркет,Атырау
997,Бухгалтер материального стола,до 370 000 ₸ на руки,Опыт 1-3 года,Филиал ТОО Бонус Корпорэйшн,Астана
998,Заместитель главного бухгалтера,от 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Сынар Групп,Алматы
999,Бухгалтер по банковским операциям,,Опыт 3-6 лет,ЕВРАЗ. Руководители и эксперты в офисе,Костанай
1000,Бухгалтер-кассир,300 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ИП HR group,Алматы
1001,Бухгалтер материального стола,320 000 – 320 000 ₸ на руки,Опыт 1-3 года,ТОО Эмиль,Усть-Каменогорск
1002,"Помощник бухгалтера с опытом в торговой компании, г. Астана",250 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО МТС-ТОРГ,Астана
1003,Бухгалтер по дебиторской задолженности,до 320 000 ₸ на руки,Опыт 1-3 года,Филиал ТОО Бонус Корпорэйшн,Астана
1004,Старший бухгалтер/Бухгалтер по налогам,,Опыт более 6 лет,ТОО Samsung Electronics Central Eurasia LLP.,Алматы
1005,Бухгалтер по взаиморасчетам,350 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО KARAVAN (КАРАВАН),Алматы
1006,Бухгалтер по основным средствам,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Темiртас-Стройсервис,Павлодар
1007,Главный бухгалтер (в одном лице),от 500 000 ₸ на руки,Опыт 3-6 лет,ИП HR Компания «CHANGE» (ИП Куприянова),Алматы
1008,Бухгалтер по заработной плате,,Опыт 3-6 лет,"ФудМастер, ТМ",Алматы
1009,Бухгалтер по взаиморасчетам,до 314 000 ₸ на руки,Опыт 1-3 года,ТОО Apple City Corps,Алматы
1010,Бухгалтер по работе с поставщиками,,Опыт 3-6 лет,ТОО MAGNUM. Финансы и учет/ Қаржы және есеп,Алматы
1011,Главный бухгалтер,500 000 – 700 000 ₸ на руки,Опыт 1-3 года,ИП Гордиюк А.М,Алматы
1012,Бухгалтер материального стола,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Фирма БЕНТ,Алматы
1013,Бухгалтер по учету газа,400 000 – 400 500 ₸ на руки,Опыт 1-3 года,ТОО In oil LTD KZ,Астана
1014,Материальный бухгалтер,300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО Konstrukt (project and development group),Атырау
1015,Бухгалтер по учету основных средств,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,"ТОО БАТЫР-Павлодар, ТОО",Павлодар
1016,Бухгалтер по учету тмц,,Без опыта,ТОО Direct-строй,Алматы
1017,Бухгалтер по расходным операциям,от 450 000 ₸ на руки,Опыт 1-3 года,ТОО ГАЗПРОМНЕФТЬ-КАЗАХСТАН ОПЕРАЦИОННАЯ КОМПАНИЯ,Алматы
1018,Бухгалтер,до 400 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Yontem Yapi.kz,Астана
1019,Главный Бухгалтер,,Опыт более 6 лет,ТОО Air Energi Caspian LLP trading as Airswift,Атырау
1020,Главный бухгалтер,500 000 – 800 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Кофелар групп,Алматы
1021,Бухгалтер по реализации,217 000 – 260 000 ₸ на руки,Опыт 3-6 лет,ТОО Компания Нефтехим LTD,Павлодар
1022,Бухгалтер помощник,,Опыт 1-3 года,ТОО Управляющая компания Shymkent Bus,Шымкент
1023,Помощник бухгалтера,,Опыт 1-3 года,ТОО СК Ризалит,Шымкент
1024,Бухгалтер,350 000 – 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Alex ТМ,Алматы
1025,Главный бухгалтер,400 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО TransGasMetan,Костанай
1026,Заместитель главного бухгалтера,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Eurasian minerals trade,Усть-Каменогорск
1027,Бухгалтер,,Опыт 1-3 года,ТехноНИКОЛЬ,Алматы
1028,Бухгалтер первичной документации,300 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО MARGIN PLUS,Алматы
1029,Бухгалтер в IT компанию ( не КТЖ),300 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,АО Акционерное общество Национальная компания Қазақстан темір жолы,Астана
1030,Бухгалтер по фирменной торговле,250 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Жетысу Сут,Талдыкорган
1031,Бухгалтер в международную компанию,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО АКРА Холдинг,Алматы
1032,Бухгалтер-кассир,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Skill Hub,Алматы
1033,Старший бухгалтер город Тараз,350 000 – 435 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Фиркан,Тараз
1034,Главный бухгалтер,,Опыт 3-6 лет,ТОО OZEN FINANCE,Алматы
1035,Бухгалтер-кассир,300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО Fashion Retail Group,Алматы
1036,Бухгалтер в единственном лице,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО MARGIN PLUS,Алматы
1037,Главный бухгалтер,от 450 000 ₸ на руки,Опыт 3-6 лет,ТОО FERROOM Almaty,Алматы
1038,Главный бухгалтер,,Опыт более 6 лет,ТОО IC Petroleum,Актобе
1039,Бухгалтер в единственном числе,400 000 – 400 000 ₸ на руки,Опыт более 6 лет,ТОО CAT Qazaqstan,Шымкент
1040,Бухгалтер по производству,500 000 – 600 000 ₸ на руки,Опыт более 6 лет,ТОО Совместное Казахстано-Иранское предприятие БЕЛЫЙ ДОМ,Алматы
1041,Главный бухгалтер,,Опыт более 6 лет,ТОО Центр технической компетенции DEMEU,Алматы
1042,Бухгалтер в единственном числе (Атырау),от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Детский магазин Uti,Атырау
1043,Бухгалтер,,Опыт 1-3 года,ТОО Центрэнергомонтаж-Т,Темиртау
1044,Главный бухгалтер,500 000 – 600 000 ₸ на руки,Опыт более 6 лет,ТОО Универсал Кетринг,Алматы
1045,Главный бухгалтер,от 750 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО АПТЕКАПЛЮС,Алматы
1046,Бухгалтер,,Опыт 3-6 лет,"ТОО Сункар, ЛДЦ",Алматы
1047,Бухгалтер по работе с поставщиками и сверке,до 400 000 ₸ на руки,Опыт 1-3 года,ТОО FUN&SUN,Алматы
1048,Бухгалтер на первичную документацию,до 400 000 ₸ на руки,Опыт 1-3 года,ТОО ECOPRO SOLUTIONS,Алматы
1049,Главный бухгалтер,от 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО WORK HOUSE,Алматы
1050,Бухгалтер в единственном лице,,Опыт 3-6 лет,ТОО TAXI Group Service,Алматы
1051,Бухгалтер по учету реализации,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО ТОРГСТРОЙ,Алматы
1052,Бухгалтер по работе с банком,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Prof Service,Актобе
1053,Заместитель главного бухгалтера,700 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ТОО TOLAGAI-2050,Алматы
1054,Бухгалтер по реализации товаров и услуг,,Опыт 1-3 года,ТОО AYACOM,Атырау
1055,Бухгалтер по платежам,300 000 – 380 000 ₸ на руки,Опыт 1-3 года,"Биола, МФК",Алматы
1056,Бухгалтер по реализации,220 000 – 220 000 ₸ на руки,Опыт 1-3 года,ТОО POLYMER COMPANY (Полимер Компани),Караганда
1057,Бухгалтер по реализации и сверке,,Опыт 3-6 лет,ТОО FUN&SUN,Алматы
1058,Бухгалтер-кассир,до 308 000 ₸ на руки,Опыт 3-6 лет,ТОО Вираж,Алматы
1059,Главный бухгалтер,,Опыт 3-6 лет,ТОО Бизнес-Эксперт Консалт,Алматы
1060,Бухгалтер-оператор,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Best Milk,Павлодар
1061,Главный бухгалтер,,Опыт более 6 лет,Евросиб. Транспорт и Логистика,Алматы
1062,Главный бухгалтер,,Опыт 3-6 лет,ТОО Choice HR Consulting,Алматы
1063,Бухгалтер по расчету заработной платы,300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО Мясная продукция,Астана
1064,Бухгалтер нефтебазы,,Опыт 3-6 лет,ТОО QazaqOil (PetroRetail),Актобе
1065,БУХГАЛТЕР-КАССИР,,Опыт 1-3 года,ТОО МерАс НС,Астана
1066,Бухгалтер,100 000 – 100 000 ₸ на руки,Без опыта,ТОО Инвестиционный Центр Недвижимости,Астана
1067,Бухгалтер,,Опыт более 6 лет,ТОО Kulan Oil,Алматы
1068,Бухгалтер контролер,,Опыт 1-3 года,Сеть отелей КАЗЖОЛ (ТОО МАК-СЕРВИС ЛТД),Алматы
1069,Главный бухгалтер на производство,400 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ТОО Вибро Мастер Казахстан,Актобе
1070,Бухгалтер по расчету заработной платы,,Опыт 1-3 года,ТОО МерАс НС,Астана
1071,Бухгалтер-Казначей,400 000 – 400 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП Ахметбекова Б.,Алматы
1072,Заместитель главного бухгалтера,от 650 000 ₸ на руки,Опыт 3-6 лет,АО Усть-Каменогорский арматурный завод,Усть-Каменогорск
1073,Бухгалтер в единственном числе,500 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО РЕМИЗОВКА ИДЕАЛЬНАЯ РЕЗИДЕНЦИЯ,Алматы
1074,Главный бухгалтер,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Кузет Сенім,Алматы
1075,Заместитель главного бухгалтера,,Опыт более 6 лет,ТехноНИКОЛЬ,Алматы
1076,Бухгалтер,до 400 000 ₸ на руки,Опыт 3-6 лет,ТОО ГЛОБАЛ ХИТИНГ,Алматы
1077,Бухгалтер-операционист,,Опыт 1-3 года,ТОО Блиц Продукт,Алматы
1078,Бухгалтер-кассир,от 230 000 ₸ на руки,Опыт 1-3 года,ТОО Жас-Канат 2006,Костанай
1079,Старший бухгалтер,,Опыт 3-6 лет,АО Группа компаний Аллюр,Алматы
1080,Бухгалтер,до 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Торговый Дизайн,Алматы
1081,Бухгалтер-кассир,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Q4TULPAR_AUTO,Туркестан
1082,Ведущий бухгалтер,300 000 – 350 000 ₸ на руки,Опыт более 6 лет,ТОО Qaz Aurum,Астана
1083,Старший бухгалтер филиала,от 400 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Common Market Corporation,Алматы
1084,Расчетный бухгалтер,250 000 – 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО АЛЕМ Констракшн Груп,Атырау
1085,Бухгалтер-кассир,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Q4TULPAR_AUTO,Тараз
1086,Специалист-бухгалтер,150 000 – 350 000 ₸ до вычета налогов,Без опыта,ТОО EVA TRANS,Алматы
1087,Бухгалтер по реализации в сеть зоосупермаркетов theМиска,350 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО K&K GmbH,Алматы
1088,Заместитель главного бухгалтера,,Опыт 3-6 лет,ТОО МерАс НС,Астана
1089,Главный бухгалтер,,Опыт 3-6 лет,"В крупную активно растущую компанию требуется Главный бухгалтер с опытом работы в розничной торговле, дистрибуции или FMCG не менее 5 лет.",Алматы
1090,Помощник главного бухгалтера/Помощник руководителя,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО ЧенГан фильтр,Алматы
1091,Главный бухгалтер,800 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ТОО СРБ-L,Семей
1092,Расчетный бухгалтер,200 000 – 250 000 ₸ на руки,Опыт 3-6 лет,ТОО ARKANTOR,Актау
1093,Бухгалтер-кассир,от 310 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Common Market Corporation,Астана
1094,Главный бухгалтер,600 000 – 600 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ДиАКиТ,Караганда
1095,Бухгалтер в частный садик,от 400 000 ₸ на руки,Опыт более 6 лет,ТОО Зайка,Алматы
1096,Главный бухгалтер,,Опыт более 6 лет,"Евразиан Фудс Корпорэйшн, АО",Усть-Каменогорск
1097,Бухгалтер материального стола,350 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Стелл,Астана
1098,Бухгалтер по учету ТМЦ,400 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ТОО TANSU CONSTRUCTION,Алматы
1099,Опытный бухгалтер на пенсии,200 000 – 500 000 ₸ на руки,Без опыта,ТОО Налоговая консультация Республики Казахстан,Алматы
1100,Главный бухгалтер,,Опыт более 6 лет,ТОО Эраунд Групп AROUND,Алматы
1101,Бухгалтер по банку,,Опыт 3-6 лет,"Galanz Bottlers, АО",Алматы
1102,Бухгалтер-кассир,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Raushan Group,Актобе
1103,Главный бухгалтер,,Опыт более 6 лет,Филиал ТОО Бонус Корпорэйшн,Алматы
1104,Бухгалтер,200 000 – 200 001 ₸ на руки,Опыт 1-3 года,ИП Pioner Tourism Group,Шымкент
1105,Стажер (Бухгалтер),,Опыт 1-3 года,ТОО RG Gold,Щучинск
1106,Бухгалтер,до 300 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
1107,Бухгалтер материального стола,до 260 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ФармакомИмпэкс,Костанай
1108,Бухгалтер 2 категории,,Опыт 1-3 года,ТОО ШНАЙДЕР ГРУП,Алматы
1109,Старший бухгалтер калькулятор на 2 точки,400 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ИП Тайсейко,Алматы
1110,Помощник Главного Бухгалтера,,Опыт 1-3 года,ИП Ваншанло Т.Х.,Алматы
1111,Главный бухгалтер,от 500 000 ₸ на руки,Без опыта,ТОО Карагандинское горно-строительное предприятие,Караганда
1112,Главный бухгалтер,до 542 462 ₸ на руки,Опыт 3-6 лет,ТОО Вираж,Кокшетау
1113,Помощник бухгалтера,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО ДАТСУН,Алматы
1114,Главный бухгалтер,,Опыт 3-6 лет,ТОО ТехноGRAD,Алматы
1115,Бухгалтер материального стола,300 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Mangystau Service Company,Астана
1116,Бухгалтер в единственном числе,,Опыт 1-3 года,ТОО Kaz Inox Group (Каз Инокс Гроуп),Алматы
1117,Главный бухгалтер,,Опыт 3-6 лет,ТОО NEKA TRADE,Алматы
1118,Ведущий бухгалтер,до 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Карагандинское горно-строительное предприятие,Караганда
1119,Помощник бухгалтера,300 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО KazGeoPro (КазГеоПро),Астана
1120,Заместитель главного бухгалтера,от 350 000 ₸ на руки,Опыт 1-3 года,ТОО NORD Production Group,Темиртау
1121,Главный бухгалтер,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО BERTYS CONSTRUCTION,Астана
1122,Бухгалтер по ТМЦ,,Опыт 3-6 лет,ТОО Атрикс-Строй,Алматы
1123,Бухгалтер сервис центра,от 512 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО LIQUI MOLY EURASIA,Алматы
1124,Бухгалтера в крупную компанию Rofas,300 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Rofas Construction,Алматы
1125,Бухгалтер по налогам,400 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,НАО КАЗАХСКИЙ ГОСУДАРСТВЕННЫЙ ЖЕНСКИЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ,Алматы
1126,Бухгалтер в единственном числе,,Опыт 3-6 лет,ТОО BEST MILL,Караганда
1127,Бухгалтер по учету основных средств,от 380 000 ₸ на руки,Опыт 1-3 года,ТОО ГАЗПРОМНЕФТЬ-КАЗАХСТАН ОПЕРАЦИОННАЯ КОМПАНИЯ,Алматы
1128,Главный бухгалтер,,Опыт 3-6 лет,ТОО PERFOBORE ASIA (ПЕРФОБОР АЗИЯ),Алматы
1129,Заместитель Главного бухгалтера,400 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ТОО БЕККЕР КОММЕРЦ,Алматы
1130,Бухгалтер по налогам,,Опыт 3-6 лет,ТОО KT&G Kazakhstan (Кей-Ти-Энд-Джи Казахстан),Алматы
1131,Помощник бухгалтера,250 000 – 300 000 ₸ на руки,Без опыта,ИП ZHBI,Алматы
1132,Помощник бухгалтера / менеджер,,Без опыта,ИП Центр обслуживания бизнеса Актив (ИП Тодорова М.А.),Астана
1133,Главный бухгалтер,от 700 000 ₸ до вычета налогов,Опыт 3-6 лет,НЕКОММЕРЧЕСКОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО TURAR HEALTHCARE,Астана
1134,Помощник бухгалтера,от 150 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Центр Цветов Крг,Усть-Каменогорск
1135,Бухгалтер,350 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Otrar Travel,Алматы
1136,Бухгалтер,,Опыт 3-6 лет,Яндекс,Алматы
1137,Бухгалтер по затратам,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Жигермунайсервис,Атырау
1138,Заместитель главного бухгалтера,до 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Алып-2008,Караганда
1139,Главный бухгалтер,,Опыт 3-6 лет,ТОО РОЗА,Шымкент
1140,Главный бухгалтер,500 000 – 600 000 ₸ на руки,Опыт более 6 лет,ТОО ТД ipol,Астана
1141,Главный бухгалтер,550 000 – 600 000 ₸ на руки,Опыт 3-6 лет,ТОО AZMT,Астана
1142,Бухгалтер на первичную документацию,200 000 – 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП Best Accountant,Астана
1143,Помощник главного бухгалтера,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Royal Palace,Алматы
1144,Материальный бухгалтер,200 000 – 250 000 ₸ на руки,Опыт 3-6 лет,ТОО AETS / Атырауэнерготехсервис,Атырау
1145,Заместитель главного бухгалтера,,Опыт 1-3 года,ТОО ТАГБЕНТ,Усть-Каменогорск
1146,Бухгалтер материального стола (строительство),от 300 000 ₸ на руки,Опыт 3-6 лет,Филиал Товарищества с ограниченной ответственностью Таир по Акмолинской области,Астана
1147,Бухгалтер-оператор,190 000 – 210 000 ₸ на руки,Опыт 1-3 года,ТОО Samruk Tekstil,Караганда
1148,Бухгалтер материального стола,до 350 000 ₸ до вычета налогов,Опыт 1-3 года,"Евразиан Фудс Корпорэйшн, АО",Усть-Каменогорск
1149,Главный бухгалтер,от 600 000 ₸ на руки,Опыт более 6 лет,ТОО ИНОКС СОЛЮШНС,Алматы
1150,Бухгалтер по учету дебиторской задолженности,до 400 000 ₸ на руки,Опыт 3-6 лет,Филиал ТОО Бонус Корпорэйшн,Алматы
1151,"Главный бухгалтер колледжа, г. Алматы",от 400 000 ₸ на руки,Опыт 3-6 лет,АО ALT Университет имени Мухамеджана Тынышпаева,Алматы
1152,Помощник бухгалтера в консалтинговую компанию,350 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО AGI Consult,Астана
1153,Главный бухгалтер,от 700 000 ₸ на руки,Опыт 3-6 лет,ТОО Котофей Казахстан,Алматы
1154,Бухгалтер 1 категории,,Опыт 3-6 лет,ТОО ШНАЙДЕР ГРУП,Алматы
1155,Бухгалтер по учету лотереи,285 000 – 380 000 ₸ до вычета налогов,Опыт 3-6 лет,АО Сәтті Жұлдыз,Алматы
1156,Бухгалтер материального стола,от 333 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО QazaqOil (PetroRetail),Усть-Каменогорск
1157,Бухгалтер-кассир,,Опыт 1-3 года,ИП HR Solutions (ТМ Белый Ветер KZ),Алматы
1158,Бухгалтер по входящим счетам,,Опыт 1-3 года,ТОО Хайдельберг Материалз Казахстан,Алматы
1159,Ведущий бухгалтер,,Опыт 3-6 лет,ТОО RG Brands Kazakhstan,Алматы
1160,Заместитель главного бухгалтера,300 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Асатай,Алматы
1161,Старший бухгалтер,700 000 – 700 000 ₸ на руки,Опыт более 6 лет,ООО Филиал Financial Chain Corporation s.r.o. (ООО),Алматы
1162,Бухгалтер первичной документации,,Опыт 1-3 года,АО Группа компаний Аллюр,Алматы
1163,Бухгалтер-кассир,250 000 – 280 000 ₸ на руки,Опыт 1-3 года,ТОО Фирма МЕТА,Алматы
1164,Старший бухгалтер (пищевое производство),,Опыт более 6 лет,ИП Бугимбаева Ч.Ч.,Алматы
1165,Бухгалтер по основным средствам и материалам,,Опыт 3-6 лет,ТОО Кублей,Уральск
1166,Бухгалтер по налогам,,Опыт более 6 лет,ТОО Bolashak Atyrau,Атырау
1167,Бухгалтер на первичную документацию,200 000 – 250 000 ₸ на руки,Без опыта,ТОО POSCENTER.KZ,Астана
1168,Главный бухгалтер в аутсорсинговую компанию,от 450 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП HR Компания «CHANGE» (ИП Куприянова),Костанай
1169,Бухгалтер,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО ПК Алтын Таға,Есик
1170,Ведущий бухгалтер,,Опыт 3-6 лет,ТОО Halyk Finservice,Алматы
1171,Бухгалтер на первичную документацию,до 200 000 ₸ на руки,Без опыта,ТОО Зерновой Консорциум Казахстан,Кокшетау
1172,Главный бухгалтер,от 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Гелиос,Кокшетау
1173,Бухгалтер-кассир,260 000 – 270 000 ₸ на руки,Опыт 1-3 года,ТОО Vizavi company,Кокшетау
1174,Требуется бухгалтер,250 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО VETA,Костанай
